 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:22
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.14253E+00  0.94713E-02  0.14253E+00  0.93449E-02 -0.44991E+00  0.14253E-02  0.94713E-04  0.14253E-02  0.93449E-04 -0.44991E-02 -0.20205E+03 -0.18963E+03  0.39411E+02  0.00000E+00  0.00000E+00  0.99481E+02  0.39465E-04  0.14648E-02      1  0.00000E+00      0.000
       0.0200  0.13071E+00  0.94713E-02  0.13071E+00  0.93436E-02 -0.47268E+00  0.27324E-02  0.18943E-03  0.27324E-02  0.18688E-03 -0.92260E-02 -0.20283E+03 -0.19029E+03  0.39411E+02  0.00000E+00  0.00000E+00  0.99475E+02  0.19717E-03  0.29296E-02      2  0.00000E+00      0.000
       0.0330  0.10364E+00  0.94713E-02  0.10364E+00  0.93416E-02 -0.49545E+00  0.40797E-02  0.31255E-03  0.40797E-02  0.30833E-03 -0.15667E-01 -0.20382E+03 -0.19125E+03  0.39411E+02  0.00000E+00  0.00000E+00  0.99467E+02  0.75407E-03  0.48337E-02      3  0.00000E+00      0.000
       0.0499  0.48979E-01  0.94713E-02  0.48975E-01  0.93395E-02 -0.51308E+00  0.49075E-02  0.47262E-03  0.49074E-02  0.46616E-03 -0.24338E-01 -0.20470E+03 -0.19229E+03  0.39411E+02  0.00000E+00  0.00000E+00  0.99458E+02  0.24018E-02  0.73092E-02      4  0.00000E+00      0.000
       0.0719 -0.53998E-01  0.94713E-02 -0.54002E-01  0.93373E-02 -0.53237E+00  0.37211E-02  0.68070E-03  0.37209E-02  0.67130E-03 -0.36034E-01 -0.20528E+03 -0.19339E+03  0.39411E+02  0.00000E+00  0.00000E+00  0.99447E+02  0.68063E-02  0.10527E-01      5  0.00000E+00      0.000
       0.1004 -0.23868E+00  0.94713E-02 -0.23868E+00  0.93356E-02 -0.55348E+00 -0.30957E-02  0.95121E-03 -0.30960E-02  0.93794E-03 -0.51842E-01 -0.20496E+03 -0.19426E+03  0.39411E+02  0.00000E+00  0.00000E+00  0.99438E+02  0.17807E-01  0.14711E-01      6  0.00000E+00      0.000
       0.1376 -0.55520E+00  0.94713E-02 -0.55520E+00  0.93358E-02 -0.57791E+00 -0.23710E-01  0.13029E-02 -0.23710E-01  0.12846E-02 -0.73299E-01 -0.20276E+03 -0.19432E+03  0.39411E+02  0.00000E+00  0.00000E+00  0.99436E+02  0.43860E-01  0.20149E-01      7  0.00000E+00      0.000
       0.1858 -0.10688E+01  0.94713E-02 -0.10688E+01  0.93400E-02 -0.60571E+00 -0.75298E-01  0.17600E-02 -0.75299E-01  0.17354E-02 -0.10254E+00 -0.19711E+03 -0.19248E+03  0.39411E+02  0.00000E+00  0.00000E+00  0.99458E+02  0.10252E+00  0.27220E-01      8  0.00000E+00      0.000
