 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:41
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -190.07  0.2903  0.1085E-01  0.1025E-02       -171.25  0.2981 -0.3236E+00  0.9634E-03       -156.94  0.3041 -0.4603E+00  0.8834E-03
          0.0230     -190.56  0.2900  0.1076E-01  0.1025E-02       -171.59  0.2979 -0.3027E+00  0.9634E-03       -157.09  0.3040 -0.4384E+00  0.8834E-03
          0.0399     -191.23  0.2898  0.1055E-01  0.1025E-02       -172.07  0.2978 -0.2757E+00  0.9634E-03       -157.31  0.3039 -0.4088E+00  0.8834E-03
          0.0619     -191.97  0.2894  0.1011E-01  0.1025E-02       -172.63  0.2975 -0.2482E+00  0.9634E-03       -157.59  0.3038 -0.3755E+00  0.8834E-03
          0.0904     -192.85  0.2891  0.9290E-02  0.1025E-02       -173.31  0.2972 -0.2184E+00  0.9634E-03       -157.96  0.3036 -0.3372E+00  0.8834E-03
          0.1276     -193.82  0.2888  0.7816E-02  0.1025E-02       -174.09  0.2969 -0.1885E+00  0.9634E-03       -158.41  0.3035 -0.2954E+00  0.8834E-03
          0.1758     -194.88  0.2884  0.5355E-02  0.1025E-02       -174.97  0.2965 -0.1584E+00  0.9634E-03       -158.94  0.3032 -0.2507E+00  0.8833E-03
          0.2258     -195.83  0.2881  0.2376E-02  0.1025E-02       -175.77  0.2962 -0.1335E+00  0.9634E-03       -159.45  0.3030 -0.2125E+00  0.8833E-03
          0.2758     -196.71  0.2877  0.8493E-02  0.1025E-02       -176.47  0.2959 -0.1118E+00  0.9634E-03       -159.90  0.3028 -0.1803E+00  0.8833E-03
          0.3258     -197.87  0.2873  0.4249E-01  0.1026E-02       -177.27  0.2956 -0.8592E-01  0.9634E-03       -160.42  0.3026 -0.1472E+00  0.8834E-03
          0.3758     -199.33  0.2868  0.7136E-01  0.1026E-02       -178.43  0.2951 -0.5786E-01  0.9634E-03       -161.24  0.3023 -0.1036E+00  0.8834E-03
          0.4258     -200.97  0.2862  0.9226E-01  0.1027E-02       -179.81  0.2945 -0.2957E-01  0.9634E-03       -162.24  0.3019 -0.5606E-01  0.8834E-03
          0.4758     -202.71  0.2856  0.1032E+00  0.1027E-02       -181.33  0.2939 -0.1521E-02  0.9634E-03       -163.38  0.3014 -0.7815E-02  0.8834E-03
          0.5258     -204.36  0.2850  0.1030E+00  0.1027E-02       -182.84  0.2933  0.2227E-01  0.9635E-03       -164.53  0.3009  0.3552E-01  0.8834E-03
          0.5758     -205.81  0.2845  0.9172E-01  0.1027E-02       -184.22  0.2927  0.4175E-01  0.9635E-03       -165.61  0.3004  0.7087E-01  0.8834E-03
          0.6258     -206.88  0.2841  0.7052E-01  0.1027E-02       -185.32  0.2922  0.5309E-01  0.9634E-03       -166.51  0.3001  0.9513E-01  0.8834E-03
          0.6758     -207.51  0.2838  0.4144E-01  0.1026E-02       -186.05  0.2919  0.5746E-01  0.9634E-03       -167.14  0.2998  0.1068E+00  0.8834E-03
          0.7258     -207.61  0.2838  0.7321E-02  0.1026E-02       -186.34  0.2918  0.5310E-01  0.9634E-03       -167.46  0.2997  0.1046E+00  0.8834E-03
          0.7758     -207.53  0.2838  0.2477E-02  0.1025E-02       -186.23  0.2918  0.4849E-01  0.9633E-03       -167.46  0.2997  0.9147E-01  0.8834E-03
          0.8258     -207.44  0.2839  0.5450E-02  0.1026E-02       -186.11  0.2919  0.4439E-01  0.9634E-03       -167.43  0.2997  0.8024E-01  0.8834E-03
          0.8758     -207.34  0.2839  0.7967E-02  0.1026E-02       -186.01  0.2919  0.4118E-01  0.9634E-03       -167.39  0.2997  0.7131E-01  0.8834E-03
          0.9258     -207.27  0.2839  0.9794E-02  0.1026E-02       -185.94  0.2920  0.3840E-01  0.9634E-03       -167.37  0.2997  0.6475E-01  0.8834E-03
          0.9629     -207.22  0.2840  0.1059E-01  0.1026E-02       -185.90  0.2920  0.3656E-01  0.9634E-03       -167.37  0.2997  0.6076E-01  0.8834E-03
          1.0000     -207.18  0.2840  0.1086E-01  0.1026E-02       -185.87  0.2920  0.3492E-01  0.9634E-03       -167.36  0.2997  0.5762E-01  0.8834E-03
end
