 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:21
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.27408E-01  0.24469E-01  0.27408E-01  0.24281E-01  0.35166E+01  0.27408E-03  0.24469E-03  0.27408E-03  0.24281E-03  0.35166E-01 -0.19021E+03 -0.14542E+03  0.12708E+03  0.00000E+00  0.00000E+00  0.10431E+03  0.13813E-05  0.27546E-03      1  0.00000E+00      0.000
       0.0230  0.26816E-01  0.24469E-01  0.26813E-01  0.24281E-01  0.29554E+01  0.62269E-03  0.56279E-03  0.62265E-03  0.55847E-03  0.73586E-01 -0.19018E+03 -0.14540E+03  0.12708E+03  0.00000E+00  0.00000E+00  0.10435E+03  0.10867E-04  0.63352E-03      2  0.00000E+00      0.000
       0.0399  0.25358E-01  0.24469E-01  0.25359E-01  0.24281E-01  0.24677E+01  0.10512E-02  0.97631E-03  0.10512E-02  0.96882E-03  0.11529E+00 -0.19012E+03 -0.14535E+03  0.12708E+03  0.00000E+00  0.00000E+00  0.10439E+03  0.47848E-04  0.10991E-02      3  0.00000E+00      0.000
       0.0619  0.22323E-01  0.24469E-01  0.22325E-01  0.24282E-01  0.21186E+01  0.15417E-02  0.15139E-02  0.15417E-02  0.15023E-02  0.16184E+00 -0.19004E+03 -0.14525E+03  0.12708E+03  0.00000E+00  0.00000E+00  0.10443E+03  0.16260E-03  0.17043E-02      4  0.00000E+00      0.000
       0.0904  0.16547E-01  0.24469E-01  0.16546E-01  0.24282E-01  0.18156E+01  0.20143E-02  0.22128E-02  0.20143E-02  0.21958E-02  0.21369E+00 -0.18991E+03 -0.14504E+03  0.12708E+03  0.00000E+00  0.00000E+00  0.10448E+03  0.47673E-03  0.24910E-02      5  0.00000E+00      0.000
       0.1276  0.62410E-02  0.24469E-01  0.62390E-02  0.24283E-01  0.15594E+01  0.22460E-02  0.31213E-02  0.22459E-02  0.30974E-02  0.27159E+00 -0.18968E+03 -0.14467E+03  0.12708E+03  0.00000E+00  0.00000E+00  0.10454E+03  0.12678E-02  0.35137E-02      6  0.00000E+00      0.000
       0.1758 -0.11000E-01  0.24469E-01 -0.11000E-01  0.24284E-01  0.13339E+01  0.17151E-02  0.43023E-02  0.17149E-02  0.42696E-02  0.33597E+00 -0.18923E+03 -0.14408E+03  0.12708E+03  0.00000E+00  0.00000E+00  0.10460E+03  0.31283E-02  0.48433E-02      7  0.00000E+00      0.000
       0.2258 -0.31863E-01  0.24469E-01 -0.31863E-01  0.24286E-01  0.11623E+01  0.12192E-03  0.55258E-02  0.12182E-03  0.54839E-02  0.39409E+00 -0.18863E+03 -0.14340E+03  0.12708E+03  0.00000E+00  0.00000E+00  0.10466E+03  0.60988E-02  0.62206E-02      8  0.00000E+00      0.000
