 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   9:26:34
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.13634E-01  0.56284E-01  0.13632E-01  0.55571E-01  0.60084E+00  0.13634E-03  0.56284E-03  0.13632E-03  0.55571E-03  0.60084E-02 -0.21609E+03 -0.17726E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10099E+03  0.13813E-05  0.13771E-03      1  0.00000E+00      0.000
       0.0200  0.13220E-01  0.56284E-01  0.13218E-01  0.55570E-01  0.33281E+00  0.26854E-03  0.11257E-02  0.26850E-03  0.11114E-02  0.93365E-02 -0.21618E+03 -0.17737E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10099E+03  0.69010E-05  0.27540E-03      2  0.00000E+00      0.000
       0.0330  0.12273E-01  0.56284E-01  0.12272E-01  0.55568E-01  0.99477E-01  0.42808E-03  0.18574E-02  0.42804E-03  0.18338E-02  0.10630E-01 -0.21631E+03 -0.17754E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10099E+03  0.26392E-04  0.45443E-03      3  0.00000E+00      0.000
       0.0499  0.10359E-01  0.56284E-01  0.10359E-01  0.55566E-01 -0.39459E-01  0.60315E-03  0.28086E-02  0.60311E-03  0.27729E-02  0.99629E-02 -0.21647E+03 -0.17775E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10099E+03  0.84063E-04  0.68717E-03      4  0.00000E+00      0.000
       0.0719  0.67552E-02  0.56284E-01  0.67514E-02  0.55563E-01 -0.15154E+00  0.75156E-03  0.40451E-02  0.75144E-03  0.39936E-02  0.66336E-02 -0.21667E+03 -0.17802E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10099E+03  0.23822E-03  0.98966E-03      5  0.00000E+00      0.000
       0.1004  0.29141E-03  0.56284E-01  0.29303E-03  0.55559E-01 -0.23245E+00  0.75989E-03  0.56527E-02  0.75981E-03  0.55804E-02 -0.52820E-05 -0.21690E+03 -0.17836E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10098E+03  0.62323E-03  0.13830E-02      6  0.00000E+00      0.000
       0.1376 -0.10787E-01  0.56284E-01 -0.10786E-01  0.55555E-01 -0.29235E+00  0.35937E-03  0.77425E-02  0.35931E-03  0.76431E-02 -0.10860E-01 -0.21715E+03 -0.17878E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10097E+03  0.15351E-02  0.18944E-02      7  0.00000E+00      0.000
       0.1858 -0.28763E-01  0.56284E-01 -0.28765E-01  0.55549E-01 -0.33192E+00 -0.10289E-02  0.10459E-01 -0.10291E-02  0.10324E-01 -0.26881E-01 -0.21738E+03 -0.17927E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10095E+03  0.35882E-02  0.25591E-02      8  0.00000E+00      0.000
