 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56: 4
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -238.61  0.2727  0.5719E-01  0.1058E-02       -217.04  0.2804 -0.7015E-02  0.9433E-03       -199.60  0.2867 -0.6870E-01  0.8834E-03
          0.0230     -238.72  0.2726  0.5719E-01  0.1057E-02       -217.14  0.2804 -0.7380E-02  0.9434E-03       -199.72  0.2867 -0.6901E-01  0.8833E-03
          0.0399     -238.88  0.2725  0.5719E-01  0.1058E-02       -217.31  0.2803 -0.7643E-02  0.9433E-03       -199.89  0.2866 -0.6939E-01  0.8833E-03
          0.0619     -239.09  0.2725  0.5719E-01  0.1058E-02       -217.51  0.2802 -0.7916E-02  0.9433E-03       -200.10  0.2865 -0.6952E-01  0.8833E-03
          0.0904     -239.36  0.2724  0.5719E-01  0.1058E-02       -217.78  0.2802 -0.8106E-02  0.9433E-03       -200.38  0.2864 -0.6957E-01  0.8833E-03
          0.1276     -239.71  0.2722  0.5719E-01  0.1058E-02       -218.13  0.2800 -0.8167E-02  0.9433E-03       -200.72  0.2863 -0.6908E-01  0.8833E-03
          0.1758     -240.17  0.2721  0.5719E-01  0.1058E-02       -218.58  0.2799 -0.7861E-02  0.9433E-03       -201.16  0.2861 -0.6763E-01  0.8833E-03
          0.2386     -240.75  0.2719  0.5719E-01  0.1058E-02       -219.15  0.2797 -0.6925E-02  0.9433E-03       -201.71  0.2859 -0.6488E-01  0.8833E-03
          0.3232     -245.71  0.2704  0.2908E+00  0.1060E-02       -220.85  0.2791  0.5827E-01  0.9438E-03       -202.72  0.2856 -0.3701E-01  0.8834E-03
          0.4360     -256.11  0.2673  0.6030E+00  0.1064E-02       -224.97  0.2776  0.2139E+00  0.9445E-03       -204.91  0.2848  0.4539E-01  0.8834E-03
          0.5770     -263.30  0.2649  0.5801E+00  0.1064E-02       -229.89  0.2758  0.3170E+00  0.9448E-03       -207.99  0.2837  0.1342E+00  0.8833E-03
          0.7885     -255.69  0.2673  0.5719E-01  0.1059E-02       -231.08  0.2753  0.1798E+00  0.9443E-03       -210.32  0.2828  0.1204E+00  0.8833E-03
          1.0000     -254.20  0.2680  0.5719E-01  0.1059E-02       -230.97  0.2754  0.9922E-01  0.9442E-03       -211.29  0.2824  0.8045E-01  0.8834E-03
end
