 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:32
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -182.323 0.2935   0.1553E+01  0.4038E-03 -0.1110E-01  0.0000E+00      -1  -0.255E-03   20.00  0.1043E-02  0.1250E+00
   2    -3.0000    -179.344 0.2947   0.1620E+01  0.4077E-03 -0.5646E-01  0.0000E+00      -1  -0.130E-02   20.00  0.1060E-02  0.1272E+00
   3    -6.0000    -176.529 0.2959   0.1682E+01  0.4114E-03 -0.1454E+00  0.0000E+00      -1  -0.334E-02   20.00  0.1067E-02  0.1280E+00
   4    -9.0000    -173.860 0.2970   0.1742E+01  0.4148E-03 -0.2299E+00  0.4158E-03      -1  -0.529E-02   20.00  0.1068E-02  0.1281E+00
   5   -12.0000    -171.319 0.2981   0.1799E+01  0.4182E-03 -0.3101E+00  0.4160E-03      -1  -0.713E-02   20.00  0.1060E-02  0.1273E+00
   6   -15.0000    -168.893 0.2991   0.1853E+01  0.4213E-03 -0.3857E+00  0.3901E-03      -1  -0.887E-02   20.00  0.1042E-02  0.1251E+00
   7   -18.0000    -166.567 0.3000   0.1904E+01  0.4243E-03 -0.4564E+00  0.3252E-03      -1  -0.105E-01   20.00  0.1003E-02  0.1205E+00
   8   -21.0000    -164.330 0.3010   0.1954E+01  0.4272E-03 -0.5226E+00  0.2603E-03      -1  -0.120E-01   20.00  0.9539E-03  0.1144E+00
   9   -24.0000    -162.171 0.3019   0.2002E+01  0.4301E-03 -0.5842E+00  0.1953E-03      -1  -0.134E-01   20.00  0.9147E-03  0.1096E+00
  10   -27.0000    -160.080 0.3028   0.2049E+01  0.4328E-03 -0.6411E+00  0.1302E-03      -1  -0.148E-01   20.00  0.8947E-03  0.1073E+00
  11   -30.0000    -158.048 0.3036   0.2094E+01  0.4354E-03 -0.6936E+00  0.6513E-04      -1  -0.160E-01   20.00  0.8861E-03  0.1063E+00
  12   -33.0000    -156.067 0.3044   0.2138E+01  0.4380E-03 -0.7417E+00  0.0000E+00      -1  -0.171E-01   20.00  0.8842E-03  0.1061E+00
  13   -36.0000    -154.129 0.3052   0.2182E+01  0.4405E-03 -0.7847E+00  0.0000E+00      -1  -0.181E-01   20.00  0.8835E-03  0.1060E+00
  14   -39.0000    -152.225 0.3060   0.2224E+01  0.4430E-03 -0.8252E+00  0.0000E+00      -1  -0.190E-01   20.00  0.8833E-03  0.1060E+00
  15   -42.0000    -150.348 0.3069   0.2295E+01  0.4452E-03 -0.8640E+00  0.0000E+00      -1  -0.199E-01   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -148.483 0.3078   0.2369E+01  0.4474E-03 -0.8982E+00  0.0000E+00      -1  -0.207E-01   20.00  0.8833E-03  0.1060E+00
  17   -48.0000    -146.623 0.3086   0.2443E+01  0.4495E-03 -0.9288E+00  0.0000E+00      -1  -0.214E-01   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -144.764 0.3095   0.2517E+01  0.4517E-03 -0.9561E+00  0.0000E+00      -1  -0.220E-01   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -142.902 0.3103   0.2591E+01  0.4538E-03 -0.9800E+00  0.0000E+00      -1  -0.225E-01   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -141.033 0.3112   0.2666E+01  0.4560E-03 -0.1001E+01  0.0000E+00      -1  -0.230E-01   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -139.154 0.3121   0.2741E+01  0.4581E-03 -0.1018E+01  0.0000E+00      -1  -0.234E-01   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -137.261 0.3129   0.2816E+01  0.4603E-03 -0.1033E+01  0.0000E+00      -1  -0.238E-01   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -135.354 0.3138   0.2892E+01  0.4625E-03 -0.1045E+01  0.0000E+00      -1  -0.240E-01   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -133.429 0.3147   0.2969E+01  0.4648E-03 -0.1055E+01  0.0000E+00      -1  -0.243E-01   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -131.486 0.3156   0.3046E+01  0.4670E-03 -0.1063E+01  0.0000E+00      -1  -0.244E-01   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -129.522 0.3165   0.3125E+01  0.4693E-03 -0.1069E+01  0.0000E+00      -1  -0.246E-01   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -127.538 0.3174   0.3204E+01  0.4716E-03 -0.1073E+01  0.0000E+00      -1  -0.247E-01   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -125.532 0.3184   0.3284E+01  0.4739E-03 -0.1076E+01  0.0000E+00      -1  -0.248E-01   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -123.504 0.3193   0.3364E+01  0.4763E-03 -0.1077E+01  0.0000E+00      -1  -0.248E-01   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -121.453 0.3202   0.3446E+01  0.4786E-03 -0.1077E+01  0.0000E+00      -1  -0.248E-01   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -119.375 0.3212   0.3557E+01  0.4805E-03 -0.1075E+01  0.0000E+00      -1  -0.247E-01   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -117.264 0.3223   0.3696E+01  0.4820E-03 -0.1074E+01  0.0000E+00      -1  -0.247E-01   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -115.118 0.3233   0.3838E+01  0.4836E-03 -0.1071E+01  0.0000E+00      -1  -0.246E-01   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -112.938 0.3244   0.3982E+01  0.4851E-03 -0.1067E+01  0.0000E+00      -1  -0.245E-01   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -110.726 0.3255   0.4128E+01  0.4867E-03 -0.1063E+01  0.0000E+00      -1  -0.244E-01   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -108.483 0.3266   0.4276E+01  0.4883E-03 -0.1057E+01  0.0000E+00      -1  -0.243E-01   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -106.210 0.3277   0.4426E+01  0.4899E-03 -0.1052E+01  0.0000E+00      -1  -0.242E-01   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -103.910 0.3288   0.4577E+01  0.4915E-03 -0.1046E+01  0.0000E+00      -1  -0.241E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -101.582 0.3300   0.4731E+01  0.4932E-03 -0.1041E+01  0.0000E+00      -1  -0.239E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000     -99.230 0.3311   0.4886E+01  0.4948E-03 -0.1035E+01  0.0000E+00      -1  -0.238E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -96.853 0.3323   0.5043E+01  0.4965E-03 -0.1028E+01  0.0000E+00      -1  -0.236E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -94.451 0.3335   0.5237E+01  0.4975E-03 -0.1022E+01  0.0000E+00      -1  -0.235E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -92.021 0.3347   0.5484E+01  0.4974E-03 -0.1015E+01  0.0000E+00      -1  -0.234E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -89.562 0.3359   0.5734E+01  0.4973E-03 -0.1009E+01  0.0000E+00      -1  -0.232E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -87.077 0.3371   0.5986E+01  0.4971E-03 -0.1002E+01  0.0000E+00      -1  -0.231E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -84.567 0.3384   0.6241E+01  0.4970E-03 -0.9962E+00  0.0000E+00      -1  -0.229E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -82.035 0.3396   0.6499E+01  0.4969E-03 -0.9907E+00  0.0000E+00      -1  -0.228E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -79.482 0.3409   0.6758E+01  0.4968E-03 -0.9841E+00  0.0000E+00      -1  -0.226E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -76.909 0.3422   0.7020E+01  0.4967E-03 -0.9774E+00  0.0000E+00      -1  -0.225E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -74.316 0.3435   0.7343E+01  0.4952E-03 -0.9719E+00  0.0000E+00      -1  -0.224E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -71.702 0.3448   0.7727E+01  0.4925E-03 -0.9652E+00  0.0000E+00      -1  -0.222E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -69.066 0.3461   0.8113E+01  0.4897E-03 -0.9596E+00  0.0000E+00      -1  -0.221E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -66.412 0.3474   0.8503E+01  0.4869E-03 -0.9561E+00  0.0000E+00      -1  -0.220E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -63.741 0.3487   0.8895E+01  0.4841E-03 -0.9513E+00  0.0000E+00      -1  -0.219E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -61.054 0.3500   0.9289E+01  0.4812E-03 -0.9460E+00  0.0000E+00      -1  -0.218E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -58.351 0.3513   0.9772E+01  0.4765E-03 -0.9422E+00  0.0000E+00      -1  -0.217E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -55.632 0.3525   0.1032E+02  0.4704E-03 -0.9364E+00  0.0000E+00      -1  -0.215E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -52.896 0.3538   0.1087E+02  0.4643E-03 -0.9321E+00  0.0000E+00      -1  -0.214E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -50.147 0.3551   0.1142E+02  0.4581E-03 -0.9301E+00  0.0000E+00      -1  -0.214E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -47.385 0.3564   0.1198E+02  0.4518E-03 -0.9249E+00  0.0000E+00      -1  -0.213E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -44.609 0.3576   0.1271E+02  0.4420E-03 -0.9227E+00  0.0000E+00      -1  -0.212E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -41.821 0.3588   0.1344E+02  0.4322E-03 -0.9198E+00  0.0000E+00      -1  -0.212E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -39.020 0.3600   0.1417E+02  0.4224E-03 -0.9151E+00  0.0000E+00      -1  -0.211E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -36.208 0.3612   0.1501E+02  0.4106E-03 -0.9138E+00  0.0000E+00      -1  -0.210E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -33.385 0.3623   0.1594E+02  0.3969E-03 -0.9107E+00  0.0000E+00      -1  -0.210E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -30.551 0.3635   0.1688E+02  0.3832E-03 -0.9102E+00  0.0000E+00      -1  -0.209E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -27.708 0.3645   0.1798E+02  0.3667E-03 -0.9078E+00  0.0000E+00      -1  -0.209E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -24.854 0.3656   0.1914E+02  0.3491E-03 -0.9035E+00  0.0000E+00      -1  -0.208E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -21.991 0.3665   0.2044E+02  0.3293E-03 -0.9028E+00  0.0000E+00      -1  -0.208E-01   20.00  0.8833E-03  0.1060E+00
