 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32: 1
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -233.70  0.2744  0.5147E-01  0.9213E-02       -210.87  0.2826  0.1255E+00  0.9164E-02       -190.80  0.2899  0.1480E+00  0.8846E-02
          0.0230     -233.61  0.2744  0.5147E-01  0.9218E-02       -210.83  0.2827  0.1211E+00  0.9164E-02       -190.84  0.2899  0.1430E+00  0.8847E-02
          0.0399     -233.49  0.2745  0.5147E-01  0.9222E-02       -210.79  0.2827  0.1150E+00  0.9164E-02       -190.89  0.2899  0.1362E+00  0.8847E-02
          0.0619     -233.37  0.2745  0.5147E-01  0.9227E-02       -210.74  0.2827  0.1086E+00  0.9164E-02       -190.95  0.2899  0.1289E+00  0.8847E-02
          0.0904     -233.24  0.2746  0.5147E-01  0.9231E-02       -210.70  0.2827  0.1014E+00  0.9164E-02       -191.03  0.2898  0.1204E+00  0.8848E-02
          0.1276     -233.12  0.2746  0.5147E-01  0.9235E-02       -210.66  0.2827  0.9379E-01  0.9164E-02       -191.12  0.2898  0.1111E+00  0.8848E-02
          0.1758     -233.03  0.2747  0.5147E-01  0.9238E-02       -210.65  0.2827  0.8598E-01  0.9164E-02       -191.25  0.2897  0.1010E+00  0.8848E-02
          0.2386     -232.98  0.2747  0.5147E-01  0.9241E-02       -210.69  0.2827  0.7816E-01  0.9164E-02       -191.42  0.2897  0.9026E-01  0.8848E-02
          0.3232     -236.51  0.2735  0.2617E+00  0.9346E-02       -211.66  0.2824  0.1304E+00  0.9167E-02       -191.96  0.2895  0.1026E+00  0.8849E-02
          0.4360     -245.41  0.2705  0.5427E+00  0.9557E-02       -215.92  0.2809  0.2665E+00  0.9180E-02       -194.38  0.2886  0.2049E+00  0.8856E-02
          0.5770     -253.82  0.2678  0.5221E+00  0.9617E-02       -222.62  0.2785  0.3639E+00  0.9191E-02       -198.85  0.2870  0.3463E+00  0.8864E-02
          0.7885     -250.34  0.2689  0.5147E-01  0.9367E-02       -226.14  0.2771  0.2541E+00  0.9179E-02       -202.80  0.2855  0.3613E+00  0.8859E-02
          1.0000     -247.12  0.2699  0.5146E-01  0.9263E-02       -223.43  0.2779  0.1718E+00  0.9164E-02       -201.99  0.2857  0.2344E+00  0.8847E-02
end
