 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:50
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -194.799 0.2884   0.1308E+01  0.3879E-03 -0.3538E-02  0.0000E+00      -1  -0.814E-04   20.00  0.8845E-03  0.1061E+00
   2    -3.0000    -191.807 0.2895   0.1342E+01  0.3915E-03 -0.2033E-01  0.0000E+00      -1  -0.468E-03   20.00  0.8927E-03  0.1072E+00
   3    -6.0000    -188.888 0.2907   0.1407E+01  0.3953E-03 -0.5381E-01  0.0000E+00      -1  -0.124E-02   20.00  0.8797E-03  0.1055E+00
   4    -9.0000    -186.035 0.2919   0.1471E+01  0.3990E-03 -0.8506E-01  0.1091E-02      -1  -0.196E-02   20.00  0.8800E-03  0.1056E+00
   5   -12.0000    -183.234 0.2931   0.1533E+01  0.4026E-03 -0.1139E+00  0.1092E-02      -1  -0.262E-02   20.00  0.8817E-03  0.1058E+00
   6   -15.0000    -180.480 0.2942   0.1594E+01  0.4062E-03 -0.1421E+00  0.1092E-02      -1  -0.327E-02   20.00  0.8826E-03  0.1059E+00
   7   -18.0000    -177.768 0.2954   0.1655E+01  0.4098E-03 -0.1698E+00  0.1093E-02      -1  -0.391E-02   20.00  0.8833E-03  0.1060E+00
   8   -21.0000    -175.095 0.2965   0.1714E+01  0.4132E-03 -0.1973E+00  0.1094E-02      -1  -0.454E-02   20.00  0.8834E-03  0.1060E+00
   9   -24.0000    -172.458 0.2976   0.1773E+01  0.4167E-03 -0.2241E+00  0.1083E-02      -1  -0.516E-02   20.00  0.8834E-03  0.1060E+00
  10   -27.0000    -169.853 0.2987   0.1831E+01  0.4201E-03 -0.2504E+00  0.1026E-02      -1  -0.576E-02   20.00  0.8834E-03  0.1060E+00
  11   -30.0000    -167.278 0.2998   0.1889E+01  0.4234E-03 -0.2768E+00  0.9695E-03      -1  -0.637E-02   20.00  0.8834E-03  0.1060E+00
  12   -33.0000    -164.732 0.3008   0.1945E+01  0.4267E-03 -0.3029E+00  0.9129E-03      -1  -0.697E-02   20.00  0.8834E-03  0.1060E+00
  13   -36.0000    -162.212 0.3019   0.2001E+01  0.4300E-03 -0.3283E+00  0.8562E-03      -1  -0.755E-02   20.00  0.8834E-03  0.1060E+00
  14   -39.0000    -159.716 0.3029   0.2057E+01  0.4332E-03 -0.3539E+00  0.7994E-03      -1  -0.814E-02   20.00  0.8834E-03  0.1060E+00
  15   -42.0000    -157.244 0.3039   0.2112E+01  0.4365E-03 -0.3792E+00  0.7426E-03      -1  -0.872E-02   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -154.793 0.3050   0.2167E+01  0.4397E-03 -0.4042E+00  0.6857E-03      -1  -0.930E-02   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -152.363 0.3060   0.2221E+01  0.4428E-03 -0.4297E+00  0.6287E-03      -1  -0.989E-02   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -149.949 0.3071   0.2311E+01  0.4457E-03 -0.4559E+00  0.5718E-03      -1  -0.105E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -147.546 0.3082   0.2406E+01  0.4484E-03 -0.4829E+00  0.5147E-03      -1  -0.111E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -145.153 0.3093   0.2502E+01  0.4512E-03 -0.5104E+00  0.4577E-03      -1  -0.117E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -142.770 0.3104   0.2597E+01  0.4540E-03 -0.5371E+00  0.4006E-03      -1  -0.124E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -140.394 0.3115   0.2691E+01  0.4567E-03 -0.5630E+00  0.3435E-03      -1  -0.130E-01   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -138.025 0.3126   0.2786E+01  0.4595E-03 -0.5897E+00  0.2863E-03      -1  -0.136E-01   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -135.664 0.3137   0.2880E+01  0.4622E-03 -0.6158E+00  0.2291E-03      -1  -0.142E-01   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -133.308 0.3148   0.2974E+01  0.4649E-03 -0.6409E+00  0.1719E-03      -1  -0.147E-01   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -130.957 0.3159   0.3067E+01  0.4676E-03 -0.6662E+00  0.1146E-03      -1  -0.153E-01   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -128.611 0.3169   0.3161E+01  0.4703E-03 -0.6912E+00  0.5731E-04      -1  -0.159E-01   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -126.269 0.3180   0.3254E+01  0.4731E-03 -0.7160E+00  0.0000E+00      -1  -0.165E-01   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -123.931 0.3191   0.3347E+01  0.4758E-03 -0.7409E+00  0.0000E+00      -1  -0.170E-01   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -121.597 0.3202   0.3440E+01  0.4785E-03 -0.7643E+00  0.0000E+00      -1  -0.176E-01   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -119.261 0.3213   0.3565E+01  0.4806E-03 -0.7876E+00  0.0000E+00      -1  -0.181E-01   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -116.920 0.3224   0.3719E+01  0.4823E-03 -0.8119E+00  0.0000E+00      -1  -0.187E-01   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -114.571 0.3236   0.3874E+01  0.4840E-03 -0.8354E+00  0.0000E+00      -1  -0.192E-01   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -112.214 0.3247   0.4029E+01  0.4856E-03 -0.8582E+00  0.0000E+00      -1  -0.197E-01   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -109.849 0.3259   0.4186E+01  0.4873E-03 -0.8803E+00  0.0000E+00      -1  -0.203E-01   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -107.476 0.3271   0.4342E+01  0.4890E-03 -0.9016E+00  0.0000E+00      -1  -0.207E-01   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -105.095 0.3282   0.4499E+01  0.4907E-03 -0.9230E+00  0.0000E+00      -1  -0.212E-01   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -102.707 0.3294   0.4657E+01  0.4924E-03 -0.9437E+00  0.0000E+00      -1  -0.217E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -100.311 0.3306   0.4815E+01  0.4941E-03 -0.9629E+00  0.0000E+00      -1  -0.222E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000     -97.907 0.3318   0.4973E+01  0.4958E-03 -0.9822E+00  0.0000E+00      -1  -0.226E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -95.496 0.3329   0.5132E+01  0.4975E-03 -0.1001E+01  0.0000E+00      -1  -0.230E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -93.073 0.3341   0.5377E+01  0.4974E-03 -0.1019E+01  0.0000E+00      -1  -0.234E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -90.633 0.3354   0.5625E+01  0.4973E-03 -0.1037E+01  0.0000E+00      -1  -0.239E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -88.179 0.3366   0.5874E+01  0.4972E-03 -0.1054E+01  0.0000E+00      -1  -0.243E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -85.710 0.3378   0.6125E+01  0.4971E-03 -0.1070E+01  0.0000E+00      -1  -0.246E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -83.227 0.3391   0.6378E+01  0.4970E-03 -0.1086E+01  0.0000E+00      -1  -0.250E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -80.732 0.3403   0.6631E+01  0.4969E-03 -0.1102E+01  0.0000E+00      -1  -0.253E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -78.224 0.3415   0.6886E+01  0.4967E-03 -0.1115E+01  0.0000E+00      -1  -0.257E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -75.704 0.3428   0.7142E+01  0.4966E-03 -0.1129E+01  0.0000E+00      -1  -0.260E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -73.169 0.3440   0.7511E+01  0.4940E-03 -0.1143E+01  0.0000E+00      -1  -0.263E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -70.617 0.3453   0.7886E+01  0.4913E-03 -0.1155E+01  0.0000E+00      -1  -0.266E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -68.048 0.3466   0.8263E+01  0.4886E-03 -0.1167E+01  0.0000E+00      -1  -0.269E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -65.465 0.3478   0.8642E+01  0.4859E-03 -0.1179E+01  0.0000E+00      -1  -0.271E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -62.867 0.3491   0.9023E+01  0.4831E-03 -0.1189E+01  0.0000E+00      -1  -0.274E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -60.256 0.3504   0.9406E+01  0.4804E-03 -0.1201E+01  0.0000E+00      -1  -0.276E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -57.631 0.3516   0.9916E+01  0.4749E-03 -0.1211E+01  0.0000E+00      -1  -0.279E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -54.989 0.3528   0.1045E+02  0.4689E-03 -0.1218E+01  0.0000E+00      -1  -0.280E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -52.331 0.3541   0.1098E+02  0.4630E-03 -0.1227E+01  0.0000E+00      -1  -0.282E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -49.660 0.3553   0.1152E+02  0.4570E-03 -0.1238E+01  0.0000E+00      -1  -0.285E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -46.976 0.3566   0.1209E+02  0.4503E-03 -0.1244E+01  0.0000E+00      -1  -0.286E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -44.276 0.3577   0.1279E+02  0.4408E-03 -0.1249E+01  0.0000E+00      -1  -0.287E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -41.562 0.3589   0.1351E+02  0.4313E-03 -0.1258E+01  0.0000E+00      -1  -0.289E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -38.835 0.3601   0.1422E+02  0.4217E-03 -0.1265E+01  0.0000E+00      -1  -0.291E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -36.095 0.3613   0.1505E+02  0.4100E-03 -0.1270E+01  0.0000E+00      -1  -0.292E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -33.341 0.3624   0.1596E+02  0.3967E-03 -0.1273E+01  0.0000E+00      -1  -0.293E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -30.574 0.3635   0.1687E+02  0.3833E-03 -0.1279E+01  0.0000E+00      -1  -0.294E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -27.795 0.3645   0.1795E+02  0.3672E-03 -0.1286E+01  0.0000E+00      -1  -0.296E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -25.004 0.3655   0.1908E+02  0.3500E-03 -0.1289E+01  0.0000E+00      -1  -0.297E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -22.200 0.3665   0.2034E+02  0.3308E-03 -0.1292E+01  0.0000E+00      -1  -0.297E-01   20.00  0.8833E-03  0.1060E+00
