 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57: 3
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -217.258 0.2803   0.1049E+01  0.3607E-03  0.9595E-02  0.0000E+00      -1   0.221E-03   20.00  0.8374E-03  0.1005E+00
   2    -3.0000    -214.231 0.2814   0.1084E+01  0.3643E-03  0.6265E-02  0.0000E+00      -1   0.144E-03   20.00  0.8539E-03  0.1025E+00
   3    -6.0000    -211.223 0.2825   0.1118E+01  0.3680E-03 -0.2338E-03  0.0000E+00      -1  -0.538E-05   20.00  0.8667E-03  0.1040E+00
   4    -9.0000    -208.232 0.2836   0.1153E+01  0.3716E-03 -0.5016E-02  0.1000E-02      -1  -0.115E-03   20.00  0.8742E-03  0.1049E+00
   5   -12.0000    -205.249 0.2847   0.1187E+01  0.3752E-03 -0.8133E-02  0.1001E-02      -1  -0.187E-03   20.00  0.8800E-03  0.1056E+00
   6   -15.0000    -202.273 0.2857   0.1222E+01  0.3788E-03 -0.1122E-01  0.1002E-02      -1  -0.258E-03   20.00  0.8817E-03  0.1058E+00
   7   -18.0000    -199.304 0.2868   0.1256E+01  0.3824E-03 -0.1425E-01  0.1002E-02      -1  -0.328E-03   20.00  0.8833E-03  0.1060E+00
   8   -21.0000    -196.341 0.2879   0.1290E+01  0.3860E-03 -0.1722E-01  0.1003E-02      -1  -0.396E-03   20.00  0.8833E-03  0.1060E+00
   9   -24.0000    -193.384 0.2889   0.1324E+01  0.3896E-03 -0.2038E-01  0.9932E-03      -1  -0.469E-03   20.00  0.8833E-03  0.1060E+00
  10   -27.0000    -190.433 0.2901   0.1373E+01  0.3933E-03 -0.2436E-01  0.9415E-03      -1  -0.561E-03   20.00  0.8833E-03  0.1060E+00
  11   -30.0000    -187.490 0.2913   0.1438E+01  0.3971E-03 -0.2929E-01  0.8897E-03      -1  -0.674E-03   20.00  0.8833E-03  0.1060E+00
  12   -33.0000    -184.555 0.2925   0.1504E+01  0.4009E-03 -0.3437E-01  0.8379E-03      -1  -0.791E-03   20.00  0.8833E-03  0.1060E+00
  13   -36.0000    -181.627 0.2938   0.1569E+01  0.4047E-03 -0.3979E-01  0.7860E-03      -1  -0.915E-03   20.00  0.8833E-03  0.1060E+00
  14   -39.0000    -178.707 0.2950   0.1634E+01  0.4085E-03 -0.4607E-01  0.7340E-03      -1  -0.106E-02   20.00  0.8833E-03  0.1060E+00
  15   -42.0000    -175.796 0.2962   0.1699E+01  0.4123E-03 -0.5242E-01  0.6819E-03      -1  -0.121E-02   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -172.892 0.2974   0.1763E+01  0.4161E-03 -0.5912E-01  0.6298E-03      -1  -0.136E-02   20.00  0.8833E-03  0.1060E+00
  17   -48.0000    -169.997 0.2986   0.1828E+01  0.4199E-03 -0.6615E-01  0.5776E-03      -1  -0.152E-02   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -167.109 0.2998   0.1892E+01  0.4236E-03 -0.7353E-01  0.5253E-03      -1  -0.169E-02   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -164.230 0.3010   0.1956E+01  0.4274E-03 -0.8156E-01  0.4730E-03      -1  -0.188E-02   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -161.359 0.3022   0.2020E+01  0.4311E-03 -0.8996E-01  0.4206E-03      -1  -0.207E-02   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -158.497 0.3034   0.2084E+01  0.4348E-03 -0.9870E-01  0.3682E-03      -1  -0.227E-02   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -155.643 0.3046   0.2148E+01  0.4385E-03 -0.1071E+00  0.3157E-03      -1  -0.246E-02   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -152.796 0.3058   0.2211E+01  0.4423E-03 -0.1162E+00  0.2632E-03      -1  -0.267E-02   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -149.957 0.3071   0.2310E+01  0.4457E-03 -0.1269E+00  0.2107E-03      -1  -0.292E-02   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -147.125 0.3084   0.2423E+01  0.4489E-03 -0.1373E+00  0.1580E-03      -1  -0.316E-02   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -144.297 0.3097   0.2536E+01  0.4522E-03 -0.1480E+00  0.1054E-03      -1  -0.340E-02   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -141.475 0.3110   0.2648E+01  0.4555E-03 -0.1594E+00  0.5272E-04      -1  -0.367E-02   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -138.658 0.3123   0.2761E+01  0.4587E-03 -0.1703E+00  0.0000E+00      -1  -0.392E-02   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -135.845 0.3136   0.2873E+01  0.4620E-03 -0.1810E+00  0.0000E+00      -1  -0.416E-02   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -133.036 0.3149   0.2985E+01  0.4652E-03 -0.1915E+00  0.0000E+00      -1  -0.441E-02   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -130.230 0.3162   0.3096E+01  0.4685E-03 -0.2023E+00  0.0000E+00      -1  -0.466E-02   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -127.428 0.3175   0.3208E+01  0.4717E-03 -0.2128E+00  0.0000E+00      -1  -0.490E-02   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -124.628 0.3188   0.3320E+01  0.4750E-03 -0.2230E+00  0.0000E+00      -1  -0.513E-02   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -121.831 0.3201   0.3431E+01  0.4782E-03 -0.2328E+00  0.0000E+00      -1  -0.536E-02   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -119.034 0.3214   0.3580E+01  0.4808E-03 -0.2422E+00  0.0000E+00      -1  -0.557E-02   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -116.236 0.3228   0.3764E+01  0.4828E-03 -0.2522E+00  0.0000E+00      -1  -0.580E-02   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -113.436 0.3241   0.3949E+01  0.4848E-03 -0.2619E+00  0.0000E+00      -1  -0.603E-02   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -110.634 0.3255   0.4134E+01  0.4867E-03 -0.2714E+00  0.0000E+00      -1  -0.625E-02   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -107.830 0.3269   0.4319E+01  0.4887E-03 -0.2800E+00  0.0000E+00      -1  -0.644E-02   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -105.023 0.3283   0.4504E+01  0.4907E-03 -0.2882E+00  0.0000E+00      -1  -0.663E-02   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -102.214 0.3296   0.4689E+01  0.4927E-03 -0.2962E+00  0.0000E+00      -1  -0.681E-02   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -99.402 0.3310   0.4875E+01  0.4947E-03 -0.3038E+00  0.0000E+00      -1  -0.699E-02   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -96.588 0.3324   0.5060E+01  0.4967E-03 -0.3121E+00  0.0000E+00      -1  -0.718E-02   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -93.771 0.3338   0.5306E+01  0.4974E-03 -0.3198E+00  0.0000E+00      -1  -0.736E-02   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -90.949 0.3352   0.5593E+01  0.4973E-03 -0.3261E+00  0.0000E+00      -1  -0.750E-02   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -88.121 0.3366   0.5880E+01  0.4972E-03 -0.3331E+00  0.0000E+00      -1  -0.766E-02   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -85.289 0.3380   0.6168E+01  0.4971E-03 -0.3391E+00  0.0000E+00      -1  -0.780E-02   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -82.451 0.3394   0.6456E+01  0.4969E-03 -0.3454E+00  0.0000E+00      -1  -0.795E-02   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -79.610 0.3409   0.6745E+01  0.4968E-03 -0.3518E+00  0.0000E+00      -1  -0.809E-02   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -76.764 0.3423   0.7034E+01  0.4967E-03 -0.3561E+00  0.0000E+00      -1  -0.819E-02   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -73.913 0.3437   0.7402E+01  0.4948E-03 -0.3619E+00  0.0000E+00      -1  -0.833E-02   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -71.057 0.3451   0.7821E+01  0.4918E-03 -0.3674E+00  0.0000E+00      -1  -0.845E-02   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -68.195 0.3465   0.8241E+01  0.4888E-03 -0.3721E+00  0.0000E+00      -1  -0.856E-02   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -65.328 0.3479   0.8662E+01  0.4857E-03 -0.3766E+00  0.0000E+00      -1  -0.867E-02   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -62.456 0.3493   0.9083E+01  0.4827E-03 -0.3800E+00  0.0000E+00      -1  -0.874E-02   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -59.579 0.3507   0.9525E+01  0.4792E-03 -0.3838E+00  0.0000E+00      -1  -0.883E-02   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -56.697 0.3520   0.1010E+02  0.4728E-03 -0.3870E+00  0.0000E+00      -1  -0.890E-02   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -53.809 0.3534   0.1068E+02  0.4663E-03 -0.3915E+00  0.0000E+00      -1  -0.901E-02   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -50.917 0.3547   0.1126E+02  0.4598E-03 -0.3959E+00  0.0000E+00      -1  -0.911E-02   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -48.020 0.3561   0.1184E+02  0.4533E-03 -0.3978E+00  0.0000E+00      -1  -0.915E-02   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -45.118 0.3574   0.1257E+02  0.4438E-03 -0.4002E+00  0.0000E+00      -1  -0.921E-02   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -42.211 0.3586   0.1334E+02  0.4336E-03 -0.4020E+00  0.0000E+00      -1  -0.925E-02   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -39.299 0.3599   0.1410E+02  0.4233E-03 -0.4046E+00  0.0000E+00      -1  -0.931E-02   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -36.383 0.3611   0.1495E+02  0.4114E-03 -0.4092E+00  0.0000E+00      -1  -0.941E-02   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -33.463 0.3623   0.1592E+02  0.3973E-03 -0.4108E+00  0.0000E+00      -1  -0.945E-02   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -30.538 0.3635   0.1689E+02  0.3832E-03 -0.4116E+00  0.0000E+00      -1  -0.947E-02   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -27.609 0.3646   0.1802E+02  0.3661E-03 -0.4113E+00  0.0000E+00      -1  -0.946E-02   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -24.675 0.3656   0.1921E+02  0.3480E-03 -0.4136E+00  0.0000E+00      -1  -0.952E-02   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -21.738 0.3666   0.2056E+02  0.3274E-03 -0.4181E+00  0.0000E+00      -1  -0.962E-02   20.00  0.8833E-03  0.1060E+00
