 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57: 3
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.12664E-01  0.45483E-01  0.12663E-01  0.44917E-01  0.28395E+00  0.12664E-03  0.45483E-03  0.12663E-03  0.44917E-03  0.28395E-02 -0.21732E+03 -0.17461E+03  0.75371E+02  0.00000E+00  0.00000E+00  0.10139E+03  0.43412E-05  0.13097E-03      1  0.00000E+00      0.000
       0.0200  0.11363E-01  0.45483E-01  0.11364E-01  0.44916E-01  0.16580E+00  0.24027E-03  0.90967E-03  0.24028E-03  0.89833E-03  0.44975E-02 -0.21737E+03 -0.17467E+03  0.75371E+02  0.00000E+00  0.00000E+00  0.10139E+03  0.21689E-04  0.26196E-03      2  0.00000E+00      0.000
       0.0330  0.83856E-02  0.45483E-01  0.83871E-02  0.44916E-01  0.57588E-01  0.34928E-03  0.15010E-02  0.34931E-03  0.14822E-02  0.52461E-02 -0.21742E+03 -0.17476E+03  0.75371E+02  0.00000E+00  0.00000E+00  0.10139E+03  0.82947E-04  0.43225E-03      3  0.00000E+00      0.000
       0.0499  0.23729E-02  0.45483E-01  0.23731E-02  0.44915E-01 -0.87328E-02  0.38938E-03  0.22696E-02  0.38941E-03  0.22413E-02  0.50985E-02 -0.21747E+03 -0.17487E+03  0.75371E+02  0.00000E+00  0.00000E+00  0.10139E+03  0.26420E-03  0.65361E-03      4  0.00000E+00      0.000
       0.0719 -0.89546E-02  0.45483E-01 -0.89534E-02  0.44913E-01 -0.62339E-01  0.19265E-03  0.32689E-02  0.19271E-03  0.32280E-02  0.37289E-02 -0.21748E+03 -0.17501E+03  0.75371E+02  0.00000E+00  0.00000E+00  0.10139E+03  0.74866E-03  0.94137E-03      5  0.00000E+00      0.000
       0.1004 -0.29269E-01  0.45483E-01 -0.29271E-01  0.44912E-01 -0.10114E+00 -0.64331E-03  0.45679E-02 -0.64329E-03  0.45108E-02  0.84041E-03 -0.21740E+03 -0.17516E+03  0.75371E+02  0.00000E+00  0.00000E+00  0.10138E+03  0.19588E-02  0.13155E-02      6  0.00000E+00      0.000
       0.1376 -0.64087E-01  0.45483E-01 -0.64087E-01  0.44911E-01 -0.12965E+00 -0.30228E-02  0.62567E-02 -0.30228E-02  0.61783E-02 -0.39735E-02 -0.21711E+03 -0.17533E+03  0.75371E+02  0.00000E+00  0.00000E+00  0.10138E+03  0.48246E-02  0.18018E-02      7  0.00000E+00      0.000
       0.1858 -0.12058E+00  0.45483E-01 -0.12058E+00  0.44911E-01 -0.14844E+00 -0.88431E-02  0.84521E-02 -0.88430E-02  0.83461E-02 -0.11138E-01 -0.21642E+03 -0.17546E+03  0.75371E+02  0.00000E+00  0.00000E+00  0.10137E+03  0.11277E-01  0.24340E-02      8  0.00000E+00      0.000
