 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:48
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.13817E-01  0.72651E-01  0.13819E-01  0.71665E-01 -0.75150E+00  0.13817E-03  0.72651E-03  0.13819E-03  0.71665E-03 -0.75150E-02 -0.22675E+03 -0.17718E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10207E+03  0.20127E-04  0.15832E-03      1  0.00000E+00      0.000
       0.0200  0.77863E-02  0.72651E-01  0.77853E-02  0.71667E-01 -0.58658E+00  0.21603E-03  0.14530E-02  0.21604E-03  0.14333E-02 -0.13381E-01 -0.22654E+03 -0.17710E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10207E+03  0.10056E-03  0.31660E-03      2  0.00000E+00      0.000
       0.0330 -0.60182E-02  0.72651E-01 -0.60158E-02  0.71670E-01 -0.41792E+00  0.13779E-03  0.23975E-02  0.13784E-03  0.23650E-02 -0.18814E-01 -0.22618E+03 -0.17696E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10206E+03  0.38454E-03  0.52238E-03      3  0.00000E+00      0.000
       0.0499 -0.33895E-01  0.72651E-01 -0.33893E-01  0.71674E-01 -0.30407E+00 -0.43504E-03  0.36253E-02 -0.43496E-03  0.35763E-02 -0.23952E-01 -0.22561E+03 -0.17679E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10205E+03  0.12249E-02  0.78990E-03      4  0.00000E+00      0.000
       0.0719 -0.86414E-01  0.72651E-01 -0.86414E-01  0.71679E-01 -0.20194E+00 -0.23335E-02  0.52215E-02 -0.23335E-02  0.51511E-02 -0.28389E-01 -0.22463E+03 -0.17655E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10205E+03  0.34711E-02  0.11377E-02      5  0.00000E+00      0.000
       0.1004 -0.18060E+00  0.72651E-01 -0.18060E+00  0.71687E-01 -0.11639E+00 -0.74917E-02  0.72964E-02 -0.74916E-02  0.71986E-02 -0.31713E-01 -0.22291E+03 -0.17620E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10205E+03  0.90813E-02  0.15898E-02      6  0.00000E+00      0.000
       0.1376 -0.34203E+00  0.72651E-01 -0.34203E+00  0.71701E-01 -0.40234E-01 -0.20191E-01  0.99939E-02 -0.20191E-01  0.98608E-02 -0.33207E-01 -0.21988E+03 -0.17561E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10206E+03  0.22368E-01  0.21775E-02      7  0.00000E+00      0.000
       0.1858 -0.60396E+00  0.72651E-01 -0.60396E+00  0.71725E-01  0.25310E-01 -0.49343E-01  0.13501E-01 -0.49343E-01  0.13323E-01 -0.31985E-01 -0.21466E+03 -0.17456E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10208E+03  0.52284E-01  0.29415E-02      8  0.00000E+00      0.000
