 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58:30
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -125.37  0.3184  0.4355E-01  0.1055E-02       -104.62  0.3285 -0.1317E+00  0.9667E-03        -87.25  0.3371 -0.2205E+00  0.8850E-03
          0.0200     -125.51  0.3184  0.3764E-01  0.1056E-02       -104.73  0.3284 -0.1142E+00  0.9667E-03        -87.26  0.3370 -0.1759E+00  0.8850E-03
          0.0330     -125.67  0.3183  0.2411E-01  0.1055E-02       -104.84  0.3284 -0.8392E-01  0.9667E-03        -87.19  0.3371 -0.9647E-01  0.8850E-03
          0.0499     -125.73  0.3183 -0.3226E-02  0.1055E-02       -104.87  0.3283 -0.4393E-01  0.9667E-03        -86.98  0.3372  0.4012E-02  0.8850E-03
          0.0719     -125.56  0.3183 -0.5471E-01  0.1055E-02       -104.73  0.3284 -0.1697E-02  0.9667E-03        -86.59  0.3374  0.1078E+00  0.8850E-03
          0.1004     -124.95  0.3186 -0.1471E+00  0.1054E-02       -104.31  0.3286  0.2007E-01  0.9666E-03        -85.99  0.3377  0.1846E+00  0.8850E-03
          0.1376     -123.57  0.3192 -0.3053E+00  0.1053E-02       -103.42  0.3290 -0.1097E-01  0.9667E-03        -85.11  0.3381  0.2051E+00  0.8850E-03
          0.1858     -121.02  0.3204 -0.5621E+00  0.1051E-02       -101.82  0.3298 -0.1338E+00  0.9669E-03        -83.82  0.3388  0.1373E+00  0.8850E-03
          0.2358     -117.82  0.3220 -0.8655E+00  0.1050E-02        -99.76  0.3308 -0.3273E+00  0.9670E-03        -82.30  0.3395 -0.3602E-02  0.8850E-03
          0.2858     -114.62  0.3236 -0.1107E+01  0.1049E-02        -97.52  0.3319 -0.5358E+00  0.9672E-03        -80.64  0.3403 -0.1802E+00  0.8850E-03
          0.3358     -111.87  0.3249 -0.1246E+01  0.1048E-02        -95.39  0.3330 -0.7133E+00  0.9673E-03        -79.00  0.3412 -0.3506E+00  0.8851E-03
          0.3858     -109.46  0.3261 -0.1360E+01  0.1047E-02        -93.46  0.3340 -0.8657E+00  0.9674E-03        -77.48  0.3419 -0.5024E+00  0.8851E-03
          0.4358     -107.43  0.3271 -0.1440E+01  0.1047E-02        -91.76  0.3348 -0.9866E+00  0.9674E-03        -76.09  0.3426 -0.6313E+00  0.8852E-03
          0.4858     -105.81  0.3279 -0.1476E+01  0.1046E-02        -90.30  0.3355 -0.1074E+01  0.9675E-03        -74.84  0.3432 -0.7357E+00  0.8852E-03
          0.5358     -104.60  0.3285 -0.1466E+01  0.1046E-02        -89.08  0.3361 -0.1124E+01  0.9675E-03        -73.75  0.3438 -0.8144E+00  0.8852E-03
          0.5858     -103.79  0.3289 -0.1410E+01  0.1046E-02        -88.11  0.3366 -0.1137E+01  0.9675E-03        -72.83  0.3442 -0.8663E+00  0.8852E-03
          0.6358     -103.36  0.3291 -0.1314E+01  0.1047E-02        -87.39  0.3370 -0.1114E+01  0.9675E-03        -72.08  0.3446 -0.8925E+00  0.8852E-03
          0.6858     -103.26  0.3291 -0.1188E+01  0.1047E-02        -86.89  0.3372 -0.1062E+01  0.9674E-03        -71.49  0.3449 -0.8949E+00  0.8852E-03
          0.7358     -103.42  0.3291 -0.1043E+01  0.1047E-02        -86.58  0.3374 -0.9876E+00  0.9674E-03        -71.05  0.3451 -0.8783E+00  0.8852E-03
          0.7858     -104.49  0.3286 -0.7313E+00  0.1049E-02        -86.71  0.3373 -0.8260E+00  0.9673E-03        -70.88  0.3452 -0.8066E+00  0.8852E-03
          0.8358     -105.99  0.3278 -0.4410E+00  0.1050E-02        -87.28  0.3371 -0.6397E+00  0.9672E-03        -71.06  0.3451 -0.6923E+00  0.8852E-03
          0.8858     -107.71  0.3270 -0.2009E+00  0.1051E-02        -88.13  0.3366 -0.4543E+00  0.9671E-03        -71.50  0.3449 -0.5595E+00  0.8852E-03
          0.9358     -109.37  0.3261 -0.3466E-01  0.1052E-02        -89.11  0.3361 -0.2994E+00  0.9670E-03        -72.11  0.3446 -0.4325E+00  0.8852E-03
          0.9679     -110.30  0.3257  0.2528E-01  0.1053E-02        -89.74  0.3358 -0.2206E+00  0.9670E-03        -72.54  0.3444 -0.3596E+00  0.8851E-03
          1.0000     -111.06  0.3253  0.4553E-01  0.1053E-02        -90.32  0.3355 -0.1669E+00  0.9670E-03        -72.97  0.3441 -0.3008E+00  0.8851E-03
end
