 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32:21
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -245.70  0.2703  0.3358E-01  0.8030E-02       -223.63  0.2780  0.7429E-01  0.9001E-02       -203.98  0.2851  0.1192E+00  0.8873E-02
          0.0230     -245.71  0.2703  0.3358E-01  0.8037E-02       -223.63  0.2780  0.7357E-01  0.9001E-02       -204.01  0.2851  0.1159E+00  0.8873E-02
          0.0399     -245.73  0.2703  0.3358E-01  0.8043E-02       -223.63  0.2780  0.7241E-01  0.9002E-02       -204.06  0.2851  0.1116E+00  0.8874E-02
          0.0619     -245.74  0.2703  0.3358E-01  0.8050E-02       -223.65  0.2780  0.7076E-01  0.9002E-02       -204.14  0.2851  0.1069E+00  0.8874E-02
          0.0904     -245.76  0.2703  0.3358E-01  0.8057E-02       -223.69  0.2780  0.6839E-01  0.9002E-02       -204.24  0.2850  0.1015E+00  0.8874E-02
          0.1276     -245.80  0.2703  0.3358E-01  0.8062E-02       -223.76  0.2780  0.6527E-01  0.9002E-02       -204.38  0.2850  0.9550E-01  0.8874E-02
          0.1758     -245.87  0.2703  0.3358E-01  0.8066E-02       -223.87  0.2780  0.6140E-01  0.9002E-02       -204.59  0.2849  0.8877E-01  0.8874E-02
          0.2386     -246.00  0.2702  0.3358E-01  0.8069E-02       -224.06  0.2779  0.5687E-01  0.9002E-02       -204.87  0.2848  0.8118E-01  0.8874E-02
          0.3232     -248.83  0.2695  0.1708E+00  0.8162E-02       -224.94  0.2776  0.8860E-01  0.9004E-02       -205.47  0.2846  0.8609E-01  0.8874E-02
          0.4360     -257.25  0.2670  0.3541E+00  0.8370E-02       -230.29  0.2758  0.1704E+00  0.9024E-02       -209.29  0.2833  0.1717E+00  0.8891E-02
          0.5770     -268.57  0.2635  0.3406E+00  0.8450E-02       -240.97  0.2719  0.2393E+00  0.9053E-02       -217.46  0.2804  0.3148E+00  0.8916E-02
          0.7885     -273.03  0.2618  0.3358E-01  0.8213E-02       -250.60  0.2687  0.1856E+00  0.9042E-02       -226.07  0.2770  0.3750E+00  0.8913E-02
          1.0000     -271.40  0.2626  0.3358E-01  0.8087E-02       -247.64  0.2697  0.1658E+00  0.9002E-02       -224.73  0.2776  0.2873E+00  0.8873E-02
end
