 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:10
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -270.32  0.2630  0.3028E-01  0.1080E-02       -246.27  0.2701  0.1775E+00  0.9667E-03       -223.19  0.2782  0.2962E+00  0.8850E-03
          0.0230     -270.09  0.2631  0.3028E-01  0.1080E-02       -246.06  0.2702  0.1752E+00  0.9666E-03       -223.07  0.2782  0.2921E+00  0.8850E-03
          0.0399     -269.76  0.2632  0.3028E-01  0.1080E-02       -245.77  0.2703  0.1721E+00  0.9667E-03       -222.90  0.2783  0.2862E+00  0.8850E-03
          0.0619     -269.35  0.2633  0.3028E-01  0.1080E-02       -245.43  0.2704  0.1674E+00  0.9667E-03       -222.69  0.2784  0.2795E+00  0.8850E-03
          0.0904     -268.83  0.2634  0.3028E-01  0.1080E-02       -245.00  0.2705  0.1624E+00  0.9667E-03       -222.42  0.2785  0.2712E+00  0.8850E-03
          0.1276     -268.20  0.2636  0.3027E-01  0.1080E-02       -244.48  0.2707  0.1564E+00  0.9667E-03       -222.08  0.2786  0.2615E+00  0.8850E-03
          0.1758     -267.44  0.2638  0.3027E-01  0.1080E-02       -243.84  0.2709  0.1494E+00  0.9667E-03       -221.67  0.2787  0.2497E+00  0.8850E-03
          0.2386     -266.53  0.2641  0.3027E-01  0.1080E-02       -243.08  0.2711  0.1411E+00  0.9667E-03       -221.18  0.2789  0.2359E+00  0.8850E-03
          0.3232     -268.11  0.2637  0.1539E+00  0.1081E-02       -242.74  0.2712  0.1634E+00  0.9667E-03       -220.74  0.2791  0.2298E+00  0.8850E-03
          0.4360     -274.11  0.2620  0.3192E+00  0.1083E-02       -245.65  0.2704  0.2304E+00  0.9668E-03       -222.38  0.2786  0.2752E+00  0.8851E-03
          0.5770     -280.96  0.2598  0.3071E+00  0.1083E-02       -252.01  0.2685  0.2730E+00  0.9669E-03       -226.87  0.2770  0.3580E+00  0.8852E-03
          0.7885     -279.79  0.2598  0.3028E-01  0.1081E-02       -256.10  0.2671  0.2038E+00  0.9667E-03       -231.02  0.2753  0.3767E+00  0.8851E-03
          1.0000     -276.20  0.2612  0.3028E-01  0.1081E-02       -251.88  0.2683  0.1819E+00  0.9666E-03       -228.32  0.2761  0.2995E+00  0.8850E-03
end
