 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   9:26:35
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -222.53  0.2784  0.1389E-01  0.1027E-02       -202.52  0.2857 -0.1006E+00  0.9625E-03       -186.13  0.2919 -0.1289E+00  0.8833E-03
          0.0200     -222.66  0.2784  0.4315E-02  0.1027E-02       -202.63  0.2856 -0.9521E-01  0.9625E-03       -186.17  0.2919 -0.1238E+00  0.8833E-03
          0.0330     -222.75  0.2784 -0.1761E-01  0.1027E-02       -202.79  0.2856 -0.8896E-01  0.9625E-03       -186.23  0.2918 -0.1165E+00  0.8833E-03
          0.0499     -222.64  0.2784 -0.6189E-01  0.1027E-02       -202.95  0.2855 -0.8608E-01  0.9625E-03       -186.30  0.2918 -0.1085E+00  0.8833E-03
          0.0719     -222.07  0.2786 -0.1453E+00  0.1026E-02       -203.08  0.2854 -0.9187E-01  0.9625E-03       -186.39  0.2918 -0.1011E+00  0.8833E-03
          0.1004     -220.54  0.2791 -0.2949E+00  0.1026E-02       -203.01  0.2855 -0.1188E+00  0.9626E-03       -186.46  0.2917 -0.9943E-01  0.8833E-03
          0.1376     -217.18  0.2803 -0.5513E+00  0.1025E-02       -202.39  0.2857 -0.1901E+00  0.9626E-03       -186.37  0.2918 -0.1145E+00  0.8833E-03
          0.1858     -210.62  0.2827 -0.9673E+00  0.1023E-02       -200.49  0.2864 -0.3474E+00  0.9628E-03       -185.81  0.2920 -0.1698E+00  0.8833E-03
          0.2358     -201.99  0.2858 -0.1459E+01  0.1022E-02       -197.23  0.2875 -0.5776E+00  0.9630E-03       -184.62  0.2925 -0.2708E+00  0.8833E-03
          0.2858     -192.44  0.2893 -0.1938E+01  0.1021E-02       -192.80  0.2891 -0.8660E+00  0.9632E-03       -182.71  0.2933 -0.4153E+00  0.8833E-03
          0.3358     -184.22  0.2927 -0.2351E+01  0.1020E-02       -188.13  0.2910 -0.1171E+01  0.9635E-03       -180.37  0.2943 -0.5821E+00  0.8834E-03
          0.3858     -176.95  0.2958 -0.2693E+01  0.1019E-02       -183.39  0.2930 -0.1470E+01  0.9638E-03       -177.80  0.2954 -0.7613E+00  0.8834E-03
          0.4358     -170.83  0.2983 -0.2930E+01  0.1019E-02       -178.75  0.2950 -0.1741E+01  0.9640E-03       -175.00  0.2965 -0.9432E+00  0.8835E-03
          0.4858     -166.09  0.3003 -0.3039E+01  0.1019E-02       -174.49  0.2968 -0.1954E+01  0.9642E-03       -172.10  0.2977 -0.1114E+01  0.8835E-03
          0.5358     -162.86  0.3017 -0.3008E+01  0.1018E-02       -170.79  0.2983 -0.2086E+01  0.9642E-03       -169.18  0.2990 -0.1258E+01  0.8836E-03
          0.5858     -161.21  0.3024 -0.2842E+01  0.1019E-02       -167.80  0.2996 -0.2128E+01  0.9642E-03       -166.39  0.3001 -0.1365E+01  0.8836E-03
          0.6358     -161.10  0.3024 -0.2556E+01  0.1019E-02       -165.57  0.3005 -0.2079E+01  0.9642E-03       -163.83  0.3012 -0.1427E+01  0.8836E-03
          0.6858     -162.38  0.3019 -0.2179E+01  0.1020E-02       -164.12  0.3011 -0.1951E+01  0.9640E-03       -161.58  0.3021 -0.1444E+01  0.8836E-03
          0.7358     -164.85  0.3008 -0.1747E+01  0.1020E-02       -163.37  0.3014 -0.1761E+01  0.9638E-03       -159.70  0.3029 -0.1419E+01  0.8836E-03
          0.7858     -168.64  0.2992 -0.1241E+01  0.1021E-02       -163.36  0.3014 -0.1514E+01  0.9636E-03       -158.23  0.3035 -0.1355E+01  0.8835E-03
          0.8358     -173.49  0.2972 -0.7710E+00  0.1023E-02       -164.50  0.3010 -0.1241E+01  0.9634E-03       -157.68  0.3038 -0.1235E+01  0.8835E-03
          0.8858     -178.80  0.2950 -0.3822E+00  0.1024E-02       -166.37  0.3002 -0.9716E+00  0.9632E-03       -157.80  0.3037 -0.1085E+01  0.8835E-03
          0.9358     -183.96  0.2928 -0.1128E+00  0.1024E-02       -168.69  0.2992 -0.7366E+00  0.9631E-03       -158.46  0.3035 -0.9263E+00  0.8835E-03
          0.9679     -186.89  0.2915 -0.1572E-01  0.1025E-02       -170.23  0.2985 -0.6083E+00  0.9630E-03       -159.02  0.3032 -0.8276E+00  0.8835E-03
          1.0000     -189.31  0.2905  0.1709E-01  0.1025E-02       -171.75  0.2979 -0.5090E+00  0.9630E-03       -159.71  0.3029 -0.7376E+00  0.8835E-03
end
