 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:28:10
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -234.61  0.2741  0.9796E-02  0.1080E-02       -216.31  0.2807 -0.2387E+00  0.9633E-03       -202.71  0.2856 -0.2929E+00  0.8850E-03
          0.0200     -234.83  0.2740 -0.8234E-02  0.1080E-02       -216.50  0.2806 -0.2268E+00  0.9634E-03       -202.71  0.2856 -0.2833E+00  0.8850E-03
          0.0330     -234.98  0.2739 -0.4951E-01  0.1080E-02       -216.76  0.2805 -0.2123E+00  0.9634E-03       -202.74  0.2856 -0.2694E+00  0.8850E-03
          0.0499     -234.69  0.2740 -0.1329E+00  0.1079E-02       -217.03  0.2804 -0.2033E+00  0.9634E-03       -202.78  0.2856 -0.2541E+00  0.8850E-03
          0.0719     -233.48  0.2745 -0.2899E+00  0.1077E-02       -217.21  0.2804 -0.2083E+00  0.9634E-03       -202.82  0.2855 -0.2389E+00  0.8850E-03
          0.1004     -230.34  0.2756 -0.5715E+00  0.1075E-02       -217.01  0.2804 -0.2499E+00  0.9634E-03       -202.80  0.2855 -0.2320E+00  0.8850E-03
          0.1376     -223.65  0.2779 -0.1054E+01  0.1071E-02       -215.76  0.2808 -0.3714E+00  0.9635E-03       -202.49  0.2857 -0.2523E+00  0.8850E-03
          0.1858     -211.12  0.2824 -0.1837E+01  0.1066E-02       -211.91  0.2822 -0.6558E+00  0.9637E-03       -201.23  0.2861 -0.3445E+00  0.8850E-03
          0.2358     -195.28  0.2882 -0.2763E+01  0.1062E-02       -205.28  0.2846 -0.1092E+01  0.9639E-03       -198.67  0.2870 -0.5262E+00  0.8850E-03
          0.2858     -179.40  0.2947 -0.3690E+01  0.1057E-02       -196.18  0.2879 -0.1644E+01  0.9642E-03       -194.54  0.2885 -0.8058E+00  0.8850E-03
          0.3358     -165.34  0.3006 -0.4523E+01  0.1054E-02       -185.84  0.2919 -0.2291E+01  0.9644E-03       -189.12  0.2906 -0.1184E+01  0.8851E-03
          0.3858     -152.31  0.3060 -0.5212E+01  0.1051E-02       -175.16  0.2964 -0.3015E+01  0.9647E-03       -182.49  0.2934 -0.1641E+01  0.8852E-03
          0.4358     -141.92  0.3109 -0.5689E+01  0.1049E-02       -164.64  0.3009 -0.3634E+01  0.9648E-03       -174.79  0.2966 -0.2148E+01  0.8853E-03
          0.4858     -134.19  0.3145 -0.5907E+01  0.1048E-02       -155.00  0.3049 -0.4109E+01  0.9649E-03       -166.73  0.3000 -0.2631E+01  0.8855E-03
          0.5358     -128.86  0.3170 -0.5846E+01  0.1047E-02       -146.91  0.3085 -0.4418E+01  0.9649E-03       -158.87  0.3033 -0.3035E+01  0.8856E-03
          0.5858     -126.00  0.3183 -0.5512E+01  0.1048E-02       -141.00  0.3113 -0.4535E+01  0.9649E-03       -151.76  0.3063 -0.3321E+01  0.8857E-03
          0.6358     -125.57  0.3185 -0.4936E+01  0.1049E-02       -137.17  0.3131 -0.4414E+01  0.9647E-03       -146.21  0.3089 -0.3501E+01  0.8857E-03
          0.6858     -127.45  0.3176 -0.4176E+01  0.1051E-02       -135.33  0.3139 -0.4094E+01  0.9646E-03       -142.27  0.3107 -0.3513E+01  0.8858E-03
          0.7358     -131.39  0.3158 -0.3305E+01  0.1054E-02       -135.28  0.3139 -0.3627E+01  0.9644E-03       -139.81  0.3118 -0.3357E+01  0.8857E-03
          0.7858     -137.35  0.3130 -0.2353E+01  0.1057E-02       -136.86  0.3132 -0.3054E+01  0.9642E-03       -138.77  0.3123 -0.3077E+01  0.8857E-03
          0.8358     -144.74  0.3096 -0.1468E+01  0.1061E-02       -139.89  0.3118 -0.2452E+01  0.9640E-03       -139.11  0.3121 -0.2711E+01  0.8856E-03
          0.8858     -152.89  0.3058 -0.7359E+00  0.1065E-02       -143.86  0.3099 -0.1886E+01  0.9639E-03       -140.48  0.3115 -0.2317E+01  0.8855E-03
          0.9358     -161.22  0.3023 -0.2288E+00  0.1069E-02       -148.36  0.3078 -0.1399E+01  0.9638E-03       -142.60  0.3105 -0.1937E+01  0.8854E-03
          0.9679     -166.09  0.3002 -0.4596E-01  0.1070E-02       -151.29  0.3065 -0.1136E+01  0.9637E-03       -144.13  0.3098 -0.1711E+01  0.8854E-03
          1.0000     -170.14  0.2985  0.1581E-01  0.1071E-02       -154.15  0.3052 -0.9433E+00  0.9636E-03       -145.81  0.3090 -0.1513E+01  0.8854E-03
end
