 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 3.2022    Time:  23: 2:35
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.14369E-01  0.75318E-01  0.14372E-01  0.74287E-01 -0.73801E+00  0.14369E-03  0.75318E-03  0.14372E-03  0.74287E-03 -0.73801E-02 -0.22729E+03 -0.17765E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10205E+03  0.39465E-06  0.14411E-03      1  0.00000E+00      0.000
       0.0230  0.14200E-01  0.75318E-01  0.14202E-01  0.74290E-01 -0.54016E+00  0.32830E-03  0.17323E-02  0.32834E-03  0.17086E-02 -0.14402E-01 -0.22707E+03 -0.17753E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10204E+03  0.31049E-05  0.33145E-03      2  0.00000E+00      0.000
       0.0399  0.13784E-01  0.75318E-01  0.13784E-01  0.74294E-01 -0.35491E+00  0.56124E-03  0.30052E-02  0.56129E-03  0.29642E-02 -0.20400E-01 -0.22674E+03 -0.17736E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10204E+03  0.13671E-04  0.57496E-03      3  0.00000E+00      0.000
       0.0619  0.12917E-01  0.75318E-01  0.12917E-01  0.74298E-01 -0.23598E+00  0.84502E-03  0.46599E-02  0.84508E-03  0.45966E-02 -0.25585E-01 -0.22634E+03 -0.17715E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10203E+03  0.46456E-04  0.89154E-03      4  0.00000E+00      0.000
       0.0904  0.11266E-01  0.75318E-01  0.11267E-01  0.74304E-01 -0.13253E+00  0.11668E-02  0.68111E-02  0.11669E-02  0.67188E-02 -0.29370E-01 -0.22582E+03 -0.17689E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10202E+03  0.13621E-03  0.13031E-02      5  0.00000E+00      0.000
       0.1276  0.83217E-02  0.75318E-01  0.83192E-02  0.74311E-01 -0.47638E-01  0.14758E-02  0.96076E-02  0.14758E-02  0.94779E-02 -0.31139E-01 -0.22517E+03 -0.17659E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10202E+03  0.36222E-03  0.18380E-02      6  0.00000E+00      0.000
       0.1758  0.33958E-02  0.75318E-01  0.33965E-02  0.74319E-01  0.25092E-01  0.16397E-02  0.13243E-01  0.16397E-02  0.13065E-01 -0.29927E-01 -0.22437E+03 -0.17623E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10201E+03  0.89380E-03  0.25335E-02      7  0.00000E+00      0.000
       0.2258 -0.25653E-02  0.75318E-01 -0.25637E-02  0.74327E-01  0.77261E-01  0.15114E-02  0.17009E-01  0.15115E-02  0.16781E-01 -0.26064E-01 -0.22357E+03 -0.17588E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10201E+03  0.17424E-02  0.32540E-02      8  0.00000E+00      0.000
