 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:28:24
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.20792E-01  0.77225E-02  0.20798E-01  0.77219E-02  0.46202E+00  0.20792E-03  0.77225E-04  0.20798E-03  0.77219E-04  0.46202E-02 -0.59478E+02 -0.15586E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11089E+03  0.28020E-04  0.23601E-03      1  0.00000E+00      0.000
       0.0200  0.12397E-01  0.77225E-02  0.12398E-01  0.77219E-02  0.42576E+00  0.33189E-03  0.15445E-03  0.33197E-03  0.15444E-03  0.88778E-02 -0.59336E+02 -0.15398E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11090E+03  0.13999E-03  0.47196E-03      2  0.00000E+00      0.000
       0.0330 -0.68208E-02  0.77225E-02 -0.68194E-02  0.77219E-02  0.38199E+00  0.24322E-03  0.25484E-03  0.24332E-03  0.25482E-03  0.13844E-01 -0.59082E+02 -0.15150E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11090E+03  0.53537E-03  0.77869E-03      3  0.00000E+00      0.000
       0.0499 -0.45630E-01  0.77225E-02 -0.45631E-01  0.77219E-02  0.33690E+00 -0.52792E-03  0.38535E-03 -0.52785E-03  0.38532E-03  0.19537E-01 -0.58713E+02 -0.14873E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11091E+03  0.17053E-02  0.11774E-02      4  0.00000E+00      0.000
       0.0719 -0.11874E+00  0.77225E-02 -0.11875E+00  0.77220E-02  0.27765E+00 -0.31367E-02  0.55502E-03 -0.31367E-02  0.55498E-03  0.25637E-01 -0.58167E+02 -0.14499E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11092E+03  0.48325E-02  0.16958E-02      5  0.00000E+00      0.000
       0.1004 -0.24987E+00  0.77225E-02 -0.24986E+00  0.77220E-02  0.19321E+00 -0.10273E-01  0.77558E-03 -0.10273E-01  0.77552E-03  0.31155E-01 -0.57339E+02 -0.13963E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11093E+03  0.12643E-01  0.23697E-02      6  0.00000E+00      0.000
       0.1376 -0.47460E+00  0.77225E-02 -0.47460E+00  0.77220E-02  0.57920E-01 -0.27895E-01  0.10623E-02 -0.27895E-01  0.10622E-02  0.33306E-01 -0.56008E+02 -0.13106E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11095E+03  0.31140E-01  0.32457E-02      7  0.00000E+00      0.000
       0.1858 -0.83925E+00  0.77225E-02 -0.83924E+00  0.77221E-02 -0.17375E+00 -0.68403E-01  0.14351E-02 -0.68403E-01  0.14350E-02  0.24919E-01 -0.53809E+02 -0.11652E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11098E+03  0.72788E-01  0.43846E-02      8  0.00000E+00      0.000
