 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:19
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.42972E-01  0.77918E-01  0.42970E-01  0.76666E-01 -0.58266E+00  0.42972E-03  0.77918E-03  0.42970E-03  0.76666E-03 -0.58266E-02 -0.22928E+03 -0.19451E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99666E+02  0.96690E-05  0.43937E-03      1  0.00000E+00      0.000
       0.0200  0.40075E-01  0.77918E-01  0.40073E-01  0.76664E-01 -0.59228E+00  0.83047E-03  0.15584E-02  0.83043E-03  0.15333E-02 -0.11749E-01 -0.22942E+03 -0.19462E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99659E+02  0.48307E-04  0.87873E-03      2  0.00000E+00      0.000
       0.0330  0.33443E-01  0.77918E-01  0.33441E-01  0.76661E-01 -0.59780E+00  0.12652E-02  0.25713E-02  0.12652E-02  0.25299E-02 -0.19521E-01 -0.22958E+03 -0.19479E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99650E+02  0.18475E-03  0.14499E-02      3  0.00000E+00      0.000
       0.0499  0.20052E-01  0.77918E-01  0.20051E-01  0.76657E-01 -0.59615E+00  0.16041E-02  0.38881E-02  0.16040E-02  0.38254E-02 -0.29596E-01 -0.22972E+03 -0.19500E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99638E+02  0.58844E-03  0.21925E-02      4  0.00000E+00      0.000
       0.0719 -0.51779E-02  0.77918E-01 -0.51785E-02  0.76652E-01 -0.59051E+00  0.14903E-02  0.55999E-02  0.14903E-02  0.55094E-02 -0.42569E-01 -0.22976E+03 -0.19526E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99623E+02  0.16675E-02  0.31578E-02      5  0.00000E+00      0.000
       0.1004 -0.50424E-01  0.77918E-01 -0.50422E-01  0.76647E-01 -0.58045E+00  0.50178E-04  0.78253E-02  0.50144E-04  0.76986E-02 -0.59147E-01 -0.22956E+03 -0.19555E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99606E+02  0.43626E-02  0.44127E-02      6  0.00000E+00      0.000
       0.1376 -0.12797E+00  0.77918E-01 -0.12797E+00  0.76643E-01 -0.56575E+00 -0.47014E-02  0.10718E-01 -0.47013E-02  0.10544E-01 -0.80153E-01 -0.22885E+03 -0.19583E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99587E+02  0.10745E-01  0.60441E-02      7  0.00000E+00      0.000
       0.1858 -0.25380E+00  0.77918E-01 -0.25380E+00  0.76644E-01 -0.54596E+00 -0.16952E-01  0.14479E-01 -0.16952E-01  0.14244E-01 -0.10651E+00 -0.22718E+03 -0.19599E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99569E+02  0.25117E-01  0.81650E-02      8  0.00000E+00      0.000
