 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 3.2022    Time:  23: 2:49
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -239.18  0.2724  0.2587E-01  0.3398E-02       -216.01  0.2808  0.1574E+00  0.2720E-02       -195.07  0.2883  0.2236E+00  0.2533E-02
          0.0200     -238.96  0.2725  0.1766E-01  0.3397E-02       -215.91  0.2808  0.1543E+00  0.2720E-02       -195.01  0.2884  0.2203E+00  0.2533E-02
          0.0330     -238.56  0.2727 -0.1157E-02  0.3396E-02       -215.75  0.2809  0.1486E+00  0.2720E-02       -194.93  0.2884  0.2156E+00  0.2533E-02
          0.0499     -237.90  0.2729 -0.3915E-01  0.3392E-02       -215.53  0.2810  0.1394E+00  0.2720E-02       -194.83  0.2884  0.2094E+00  0.2533E-02
          0.0719     -236.70  0.2733 -0.1107E+00  0.3385E-02       -215.18  0.2811  0.1218E+00  0.2720E-02       -194.68  0.2885  0.2001E+00  0.2533E-02
          0.1004     -234.49  0.2741 -0.2391E+00  0.3372E-02       -214.57  0.2813  0.8646E-01  0.2720E-02       -194.44  0.2886  0.1841E+00  0.2533E-02
          0.1376     -230.47  0.2755 -0.4591E+00  0.3354E-02       -213.39  0.2817  0.1427E-01  0.2720E-02       -194.00  0.2887  0.1526E+00  0.2533E-02
          0.1858     -223.42  0.2781 -0.8160E+00  0.3328E-02       -210.96  0.2826 -0.1292E+00  0.2720E-02       -193.07  0.2890  0.8623E-01  0.2533E-02
          0.2358     -214.61  0.2812 -0.1238E+01  0.3299E-02       -207.39  0.2839 -0.3319E+00  0.2721E-02       -191.61  0.2896 -0.1544E-01  0.2533E-02
          0.2858     -205.32  0.2846 -0.1627E+01  0.3274E-02       -202.82  0.2855 -0.5749E+00  0.2721E-02       -189.58  0.2904 -0.1516E+00  0.2533E-02
          0.3358     -196.46  0.2879 -0.1935E+01  0.3254E-02       -197.65  0.2874 -0.8328E+00  0.2722E-02       -187.07  0.2915 -0.3105E+00  0.2533E-02
          0.3858     -188.47  0.2909 -0.2190E+01  0.3238E-02       -192.37  0.2893 -0.1090E+01  0.2722E-02       -184.24  0.2927 -0.4800E+00  0.2534E-02
          0.4358     -182.52  0.2935 -0.2367E+01  0.3226E-02       -187.58  0.2913 -0.1317E+01  0.2723E-02       -181.19  0.2939 -0.6475E+00  0.2534E-02
          0.4858     -177.60  0.2955 -0.2448E+01  0.3219E-02       -182.94  0.2932 -0.1505E+01  0.2723E-02       -177.96  0.2953 -0.8142E+00  0.2534E-02
          0.5358     -174.08  0.2970 -0.2425E+01  0.3216E-02       -178.83  0.2949 -0.1630E+01  0.2724E-02       -174.72  0.2966 -0.9611E+00  0.2535E-02
          0.5858     -171.87  0.2979 -0.2301E+01  0.3218E-02       -175.37  0.2964 -0.1687E+01  0.2724E-02       -171.62  0.2979 -0.1078E+01  0.2535E-02
          0.6358     -171.02  0.2982 -0.2088E+01  0.3225E-02       -172.68  0.2975 -0.1673E+01  0.2724E-02       -168.80  0.2991 -0.1154E+01  0.2535E-02
          0.6858     -171.43  0.2981 -0.1807E+01  0.3236E-02       -170.80  0.2983 -0.1595E+01  0.2723E-02       -166.37  0.3001 -0.1187E+01  0.2535E-02
          0.7358     -172.96  0.2974 -0.1484E+01  0.3250E-02       -169.71  0.2988 -0.1464E+01  0.2723E-02       -164.41  0.3010 -0.1179E+01  0.2535E-02
          0.7858     -176.17  0.2961 -0.1051E+01  0.3272E-02       -169.54  0.2988 -0.1271E+01  0.2722E-02       -163.00  0.3016 -0.1127E+01  0.2535E-02
          0.8358     -180.34  0.2943 -0.6476E+00  0.3298E-02       -170.33  0.2985 -0.1049E+01  0.2722E-02       -162.32  0.3018 -0.1032E+01  0.2535E-02
          0.8858     -185.00  0.2924 -0.3140E+00  0.3322E-02       -171.80  0.2979 -0.8254E+00  0.2721E-02       -162.23  0.3019 -0.9111E+00  0.2535E-02
          0.9358     -189.51  0.2905 -0.8285E-01  0.3343E-02       -173.67  0.2971 -0.6275E+00  0.2721E-02       -162.63  0.3017 -0.7824E+00  0.2535E-02
          0.9679     -192.08  0.2894  0.4624E-03  0.3352E-02       -174.92  0.2966 -0.5181E+00  0.2721E-02       -163.01  0.3015 -0.7014E+00  0.2534E-02
          1.0000     -194.21  0.2886  0.2862E-01  0.3356E-02       -176.18  0.2960 -0.4319E+00  0.2721E-02       -163.52  0.3013 -0.6266E+00  0.2534E-02
end
