 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:24
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -238.61  0.2727  0.5789E-01  0.1058E-02       -217.03  0.2804 -0.7016E-02  0.9433E-03       -199.60  0.2867 -0.6875E-01  0.8834E-03
          0.0230     -238.72  0.2726  0.5789E-01  0.1057E-02       -217.14  0.2804 -0.7405E-02  0.9434E-03       -199.71  0.2867 -0.6908E-01  0.8833E-03
          0.0399     -238.89  0.2725  0.5788E-01  0.1058E-02       -217.30  0.2803 -0.7668E-02  0.9433E-03       -199.88  0.2866 -0.6946E-01  0.8833E-03
          0.0619     -239.09  0.2725  0.5789E-01  0.1058E-02       -217.50  0.2803 -0.7941E-02  0.9433E-03       -200.09  0.2865 -0.6959E-01  0.8833E-03
          0.0904     -239.36  0.2724  0.5788E-01  0.1058E-02       -217.77  0.2802 -0.8123E-02  0.9433E-03       -200.37  0.2864 -0.6963E-01  0.8833E-03
          0.1276     -239.71  0.2722  0.5788E-01  0.1058E-02       -218.12  0.2800 -0.8179E-02  0.9433E-03       -200.72  0.2863 -0.6913E-01  0.8833E-03
          0.1758     -240.17  0.2721  0.5789E-01  0.1058E-02       -218.57  0.2799 -0.7868E-02  0.9433E-03       -201.16  0.2861 -0.6769E-01  0.8833E-03
          0.2386     -240.75  0.2719  0.5788E-01  0.1058E-02       -219.14  0.2797 -0.6929E-02  0.9433E-03       -201.71  0.2859 -0.6493E-01  0.8833E-03
          0.3232     -245.76  0.2704  0.2943E+00  0.1060E-02       -220.85  0.2791  0.5903E-01  0.9438E-03       -202.72  0.2856 -0.3678E-01  0.8834E-03
          0.4360     -256.26  0.2673  0.6103E+00  0.1064E-02       -225.00  0.2776  0.2153E+00  0.9445E-03       -204.91  0.2848  0.4599E-01  0.8834E-03
          0.5770     -263.45  0.2649  0.5872E+00  0.1064E-02       -229.90  0.2758  0.3175E+00  0.9448E-03       -208.00  0.2837  0.1345E+00  0.8833E-03
          0.7885     -255.65  0.2673  0.5789E-01  0.1059E-02       -231.03  0.2754  0.1776E+00  0.9443E-03       -210.29  0.2828  0.1193E+00  0.8833E-03
          1.0000     -254.18  0.2680  0.5788E-01  0.1059E-02       -230.94  0.2754  0.9880E-01  0.9442E-03       -211.27  0.2825  0.7990E-01  0.8834E-03
end
