 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27: 6
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.11619E+00  0.49407E-02  0.11619E+00  0.48713E-02 -0.35518E+01  0.11619E-02  0.49407E-04  0.11619E-02  0.48713E-04 -0.35518E-01 -0.20449E+03 -0.19359E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10117E+03  0.39465E-04  0.12013E-02      1  0.00000E+00      0.000
       0.0200  0.10437E+00  0.49407E-02  0.10437E+00  0.48711E-02 -0.31209E+01  0.22056E-02  0.98815E-04  0.22055E-02  0.97424E-04 -0.66727E-01 -0.20474E+03 -0.19384E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10114E+03  0.19717E-03  0.24027E-02      2  0.00000E+00      0.000
       0.0330  0.77298E-01  0.49407E-02  0.77301E-01  0.48707E-02 -0.27164E+01  0.32104E-02  0.16304E-03  0.32104E-02  0.16074E-03 -0.10204E+00 -0.20499E+03 -0.19419E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10110E+03  0.75407E-03  0.39645E-02      3  0.00000E+00      0.000
       0.0499  0.22638E-01  0.49407E-02  0.22636E-01  0.48704E-02 -0.24657E+01  0.35930E-02  0.24654E-03  0.35930E-02  0.24305E-03 -0.14371E+00 -0.20504E+03 -0.19452E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10106E+03  0.24018E-02  0.59948E-02      4  0.00000E+00      0.000
       0.0719 -0.80340E-01  0.49407E-02 -0.80342E-01  0.48702E-02 -0.22442E+01  0.18280E-02  0.35509E-03  0.18279E-02  0.35005E-03 -0.19301E+00 -0.20465E+03 -0.19472E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10101E+03  0.68063E-02  0.86342E-02      5  0.00000E+00      0.000
       0.1004 -0.26502E+00  0.49407E-02 -0.26502E+00  0.48704E-02 -0.20596E+01 -0.57412E-02  0.49620E-03 -0.57414E-02  0.48915E-03 -0.25184E+00 -0.20329E+03 -0.19449E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10096E+03  0.17807E-01  0.12065E-01      6  0.00000E+00      0.000
       0.1376 -0.58154E+00  0.49407E-02 -0.58155E+00  0.48719E-02 -0.18911E+01 -0.27334E-01  0.67965E-03 -0.27334E-01  0.67004E-03 -0.32205E+00 -0.20000E+03 -0.19320E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10091E+03  0.43860E-01  0.16526E-01      7  0.00000E+00      0.000
       0.1858 -0.10951E+01  0.49407E-02 -0.10951E+01  0.48755E-02 -0.17339E+01 -0.80193E-01  0.91813E-03 -0.80194E-01  0.90537E-03 -0.40575E+00 -0.19341E+03 -0.18979E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10088E+03  0.10252E+00  0.22325E-01      8  0.00000E+00      0.000
