 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57: 1
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -131.32  0.3158  0.2895E-02  0.8389E-03       -114.64  0.3236 -0.1448E+01  0.8834E-03       -105.06  0.3283 -0.2466E+01  0.8833E-03
          0.0200     -132.54  0.3151 -0.1560E-01  0.8388E-03       -115.75  0.3230 -0.1371E+01  0.8833E-03       -105.94  0.3278 -0.2365E+01  0.8833E-03
          0.0330     -134.22  0.3144 -0.5796E-01  0.8386E-03       -117.37  0.3222 -0.1287E+01  0.8833E-03       -107.26  0.3272 -0.2239E+01  0.8833E-03
          0.0499     -135.92  0.3135 -0.1435E+00  0.8384E-03       -119.19  0.3213 -0.1214E+01  0.8833E-03       -108.82  0.3264 -0.2105E+01  0.8833E-03
          0.0719     -137.57  0.3128 -0.3047E+00  0.8379E-03       -121.31  0.3203 -0.1169E+01  0.8833E-03       -110.75  0.3255 -0.1968E+01  0.8833E-03
          0.1004     -138.61  0.3123 -0.5937E+00  0.8372E-03       -123.47  0.3193 -0.1189E+01  0.8833E-03       -112.92  0.3244 -0.1853E+01  0.8833E-03
          0.1376     -138.22  0.3124 -0.1089E+01  0.8362E-03       -125.27  0.3184 -0.1327E+01  0.8833E-03       -115.17  0.3233 -0.1801E+01  0.8833E-03
          0.1858     -134.97  0.3139 -0.1893E+01  0.8349E-03       -125.77  0.3182 -0.1672E+01  0.8832E-03       -116.93  0.3224 -0.1884E+01  0.8833E-03
          0.2358     -129.36  0.3165 -0.2843E+01  0.8336E-03       -124.42  0.3188 -0.2185E+01  0.8832E-03       -117.46  0.3221 -0.2119E+01  0.8833E-03
          0.2858     -122.32  0.3198 -0.3805E+01  0.8325E-03       -121.36  0.3202 -0.2818E+01  0.8832E-03       -116.64  0.3225 -0.2488E+01  0.8833E-03
          0.3358     -115.48  0.3232 -0.4684E+01  0.8315E-03       -117.34  0.3222 -0.3519E+01  0.8832E-03       -114.73  0.3235 -0.2953E+01  0.8833E-03
          0.3858     -109.30  0.3262 -0.5410E+01  0.8308E-03       -112.92  0.3244 -0.4198E+01  0.8832E-03       -112.06  0.3248 -0.3458E+01  0.8833E-03
          0.4358     -104.08  0.3288 -0.5913E+01  0.8302E-03       -108.58  0.3265 -0.4768E+01  0.8833E-03       -108.97  0.3263 -0.3943E+01  0.8834E-03
          0.4858     -100.21  0.3307 -0.6144E+01  0.8299E-03       -104.80  0.3284 -0.5164E+01  0.8833E-03       -105.86  0.3279 -0.4347E+01  0.8834E-03
          0.5358      -97.93  0.3318 -0.6080E+01  0.8299E-03       -101.91  0.3298 -0.5346E+01  0.8833E-03       -103.10  0.3292 -0.4622E+01  0.8834E-03
          0.5858      -97.41  0.3321 -0.5727E+01  0.8301E-03       -100.17  0.3307 -0.5297E+01  0.8833E-03       -100.99  0.3303 -0.4736E+01  0.8834E-03
          0.6358      -98.69  0.3315 -0.5119E+01  0.8305E-03        -99.71  0.3309 -0.5030E+01  0.8833E-03        -99.72  0.3309 -0.4683E+01  0.8834E-03
          0.6858     -101.71  0.3300 -0.4317E+01  0.8312E-03       -100.55  0.3305 -0.4579E+01  0.8833E-03        -99.41  0.3311 -0.4474E+01  0.8834E-03
          0.7358     -106.30  0.3277 -0.3399E+01  0.8320E-03       -102.59  0.3295 -0.3996E+01  0.8833E-03       -100.04  0.3308 -0.4140E+01  0.8834E-03
          0.7858     -112.31  0.3248 -0.2422E+01  0.8330E-03       -105.72  0.3280 -0.3330E+01  0.8833E-03       -101.57  0.3300 -0.3713E+01  0.8834E-03
          0.8358     -119.48  0.3212 -0.1514E+01  0.8341E-03       -109.95  0.3259 -0.2651E+01  0.8833E-03       -104.08  0.3288 -0.3218E+01  0.8834E-03
          0.8858     -127.34  0.3176 -0.7623E+00  0.8350E-03       -114.84  0.3235 -0.2022E+01  0.8833E-03       -107.29  0.3272 -0.2716E+01  0.8834E-03
          0.9358     -135.18  0.3139 -0.2419E+00  0.8359E-03       -120.02  0.3209 -0.1498E+01  0.8833E-03       -110.92  0.3254 -0.2256E+01  0.8834E-03
          0.9679     -139.75  0.3118 -0.5431E-01  0.8362E-03       -123.30  0.3194 -0.1236E+01  0.8833E-03       -113.32  0.3242 -0.1994E+01  0.8833E-03
          1.0000     -143.65  0.3100  0.9075E-02  0.8364E-03       -126.43  0.3179 -0.1052E+01  0.8833E-03       -115.73  0.3230 -0.1775E+01  0.8833E-03
end
