 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:52
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -181.909 0.2936   0.1563E+01  0.4044E-03 -0.1383E-01  0.0000E+00      -1  -0.318E-03   20.00  0.1008E-02  0.1209E+00
   2    -3.0000    -178.935 0.2949   0.1629E+01  0.4082E-03 -0.4152E-01  0.0000E+00      -1  -0.955E-03   20.00  0.1027E-02  0.1233E+00
   3    -6.0000    -176.060 0.2961   0.1693E+01  0.4120E-03 -0.9638E-01  0.0000E+00      -1  -0.222E-02   20.00  0.1037E-02  0.1245E+00
   4    -9.0000    -173.275 0.2972   0.1755E+01  0.4156E-03 -0.1484E+00  0.1448E-02      -1  -0.341E-02   20.00  0.1038E-02  0.1246E+00
   5   -12.0000    -170.566 0.2984   0.1815E+01  0.4191E-03 -0.1973E+00  0.1449E-02      -1  -0.454E-02   20.00  0.1031E-02  0.1237E+00
   6   -15.0000    -167.926 0.2995   0.1874E+01  0.4226E-03 -0.2448E+00  0.1450E-02      -1  -0.563E-02   20.00  0.1014E-02  0.1218E+00
   7   -18.0000    -165.349 0.3006   0.1932E+01  0.4259E-03 -0.2916E+00  0.1450E-02      -1  -0.671E-02   20.00  0.9901E-03  0.1189E+00
   8   -21.0000    -162.831 0.3016   0.1988E+01  0.4292E-03 -0.3374E+00  0.1451E-02      -1  -0.776E-02   20.00  0.9610E-03  0.1153E+00
   9   -24.0000    -160.367 0.3026   0.2043E+01  0.4324E-03 -0.3821E+00  0.1436E-02      -1  -0.879E-02   20.00  0.9345E-03  0.1121E+00
  10   -27.0000    -157.953 0.3036   0.2096E+01  0.4355E-03 -0.4257E+00  0.1361E-02      -1  -0.979E-02   20.00  0.9134E-03  0.1096E+00
  11   -30.0000    -155.585 0.3046   0.2149E+01  0.4386E-03 -0.4686E+00  0.1286E-02      -1  -0.108E-01   20.00  0.8996E-03  0.1079E+00
  12   -33.0000    -153.261 0.3056   0.2201E+01  0.4416E-03 -0.5110E+00  0.1211E-02      -1  -0.118E-01   20.00  0.8906E-03  0.1068E+00
  13   -36.0000    -150.975 0.3066   0.2270E+01  0.4445E-03 -0.5549E+00  0.1135E-02      -1  -0.128E-01   20.00  0.8862E-03  0.1063E+00
  14   -39.0000    -148.724 0.3076   0.2359E+01  0.4471E-03 -0.6002E+00  0.1060E-02      -1  -0.138E-01   20.00  0.8843E-03  0.1061E+00
  15   -42.0000    -146.501 0.3087   0.2448E+01  0.4497E-03 -0.6448E+00  0.9846E-03      -1  -0.148E-01   20.00  0.8835E-03  0.1060E+00
  16   -45.0000    -144.304 0.3097   0.2536E+01  0.4522E-03 -0.6885E+00  0.9091E-03      -1  -0.158E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -142.130 0.3107   0.2622E+01  0.4547E-03 -0.7317E+00  0.8336E-03      -1  -0.168E-01   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -139.978 0.3117   0.2708E+01  0.4572E-03 -0.7741E+00  0.7580E-03      -1  -0.178E-01   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -137.845 0.3127   0.2793E+01  0.4597E-03 -0.8156E+00  0.6824E-03      -1  -0.188E-01   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -135.730 0.3136   0.2877E+01  0.4621E-03 -0.8570E+00  0.6067E-03      -1  -0.197E-01   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -133.632 0.3146   0.2961E+01  0.4645E-03 -0.8977E+00  0.5310E-03      -1  -0.207E-01   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -131.549 0.3156   0.3044E+01  0.4669E-03 -0.9370E+00  0.4552E-03      -1  -0.216E-01   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -129.479 0.3165   0.3126E+01  0.4693E-03 -0.9760E+00  0.3794E-03      -1  -0.225E-01   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -127.422 0.3175   0.3208E+01  0.4717E-03 -0.1015E+01  0.3036E-03      -1  -0.234E-01   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -125.377 0.3184   0.3290E+01  0.4741E-03 -0.1053E+01  0.2277E-03      -1  -0.242E-01   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -123.342 0.3194   0.3371E+01  0.4764E-03 -0.1090E+01  0.1519E-03      -1  -0.251E-01   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -121.317 0.3203   0.3452E+01  0.4788E-03 -0.1127E+01  0.7594E-04      -1  -0.259E-01   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -119.296 0.3213   0.3562E+01  0.4806E-03 -0.1164E+01  0.0000E+00      -1  -0.268E-01   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -117.274 0.3223   0.3696E+01  0.4820E-03 -0.1202E+01  0.0000E+00      -1  -0.276E-01   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -115.247 0.3233   0.3829E+01  0.4835E-03 -0.1238E+01  0.0000E+00      -1  -0.285E-01   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -113.214 0.3243   0.3964E+01  0.4849E-03 -0.1274E+01  0.0000E+00      -1  -0.293E-01   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -111.176 0.3253   0.4098E+01  0.4864E-03 -0.1309E+01  0.0000E+00      -1  -0.301E-01   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -109.131 0.3263   0.4233E+01  0.4878E-03 -0.1344E+01  0.0000E+00      -1  -0.309E-01   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -107.081 0.3273   0.4368E+01  0.4893E-03 -0.1378E+01  0.0000E+00      -1  -0.317E-01   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -105.024 0.3283   0.4504E+01  0.4907E-03 -0.1410E+01  0.0000E+00      -1  -0.324E-01   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -102.959 0.3293   0.4640E+01  0.4922E-03 -0.1441E+01  0.0000E+00      -1  -0.332E-01   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -100.888 0.3303   0.4777E+01  0.4937E-03 -0.1474E+01  0.0000E+00      -1  -0.339E-01   20.00  0.8833E-03  0.1060E+00
  38  -111.0000     -98.810 0.3313   0.4914E+01  0.4951E-03 -0.1504E+01  0.0000E+00      -1  -0.346E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000     -96.724 0.3323   0.5051E+01  0.4966E-03 -0.1533E+01  0.0000E+00      -1  -0.353E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000     -94.628 0.3334   0.5219E+01  0.4975E-03 -0.1561E+01  0.0000E+00      -1  -0.359E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -92.515 0.3344   0.5434E+01  0.4974E-03 -0.1589E+01  0.0000E+00      -1  -0.366E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -90.383 0.3355   0.5651E+01  0.4973E-03 -0.1617E+01  0.0000E+00      -1  -0.372E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -88.232 0.3366   0.5869E+01  0.4972E-03 -0.1643E+01  0.0000E+00      -1  -0.378E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -86.063 0.3376   0.6089E+01  0.4971E-03 -0.1668E+01  0.0000E+00      -1  -0.384E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -83.876 0.3387   0.6312E+01  0.4970E-03 -0.1693E+01  0.0000E+00      -1  -0.390E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -81.673 0.3398   0.6536E+01  0.4969E-03 -0.1718E+01  0.0000E+00      -1  -0.395E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -79.453 0.3409   0.6761E+01  0.4968E-03 -0.1741E+01  0.0000E+00      -1  -0.401E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -77.218 0.3421   0.6988E+01  0.4967E-03 -0.1763E+01  0.0000E+00      -1  -0.406E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -74.965 0.3432   0.7248E+01  0.4959E-03 -0.1783E+01  0.0000E+00      -1  -0.410E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -72.691 0.3443   0.7582E+01  0.4935E-03 -0.1804E+01  0.0000E+00      -1  -0.415E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -70.393 0.3454   0.7919E+01  0.4911E-03 -0.1824E+01  0.0000E+00      -1  -0.420E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -68.073 0.3465   0.8259E+01  0.4886E-03 -0.1843E+01  0.0000E+00      -1  -0.424E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -65.732 0.3477   0.8603E+01  0.4862E-03 -0.1861E+01  0.0000E+00      -1  -0.428E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -63.371 0.3488   0.8949E+01  0.4837E-03 -0.1877E+01  0.0000E+00      -1  -0.432E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -60.991 0.3500   0.9298E+01  0.4812E-03 -0.1894E+01  0.0000E+00      -1  -0.436E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -58.591 0.3512   0.9724E+01  0.4770E-03 -0.1910E+01  0.0000E+00      -1  -0.439E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -56.168 0.3523   0.1021E+02  0.4716E-03 -0.1924E+01  0.0000E+00      -1  -0.443E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -53.722 0.3534   0.1070E+02  0.4661E-03 -0.1938E+01  0.0000E+00      -1  -0.446E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -51.255 0.3546   0.1120E+02  0.4606E-03 -0.1951E+01  0.0000E+00      -1  -0.449E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -48.768 0.3557   0.1169E+02  0.4550E-03 -0.1963E+01  0.0000E+00      -1  -0.452E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -46.261 0.3569   0.1227E+02  0.4478E-03 -0.1974E+01  0.0000E+00      -1  -0.454E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -43.732 0.3580   0.1294E+02  0.4389E-03 -0.1985E+01  0.0000E+00      -1  -0.457E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -41.182 0.3591   0.1361E+02  0.4300E-03 -0.1995E+01  0.0000E+00      -1  -0.459E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -38.612 0.3602   0.1428E+02  0.4209E-03 -0.2005E+01  0.0000E+00      -1  -0.461E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -36.023 0.3613   0.1507E+02  0.4097E-03 -0.2013E+01  0.0000E+00      -1  -0.463E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -33.413 0.3623   0.1593E+02  0.3971E-03 -0.2020E+01  0.0000E+00      -1  -0.465E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -30.784 0.3634   0.1680E+02  0.3844E-03 -0.2028E+01  0.0000E+00      -1  -0.467E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -28.136 0.3644   0.1781E+02  0.3693E-03 -0.2034E+01  0.0000E+00      -1  -0.468E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -25.469 0.3653   0.1889E+02  0.3529E-03 -0.2041E+01  0.0000E+00      -1  -0.470E-01   20.00  0.8833E-03  0.1060E+00
