 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58:43
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100      -97.68  0.3319  0.3646E-01  0.1059E-02        -76.49  0.3424  0.6996E-01  0.9667E-03        -58.31  0.3513  0.9360E-01  0.8850E-03
          0.0230      -97.64  0.3319  0.3646E-01  0.1059E-02        -76.46  0.3424  0.6841E-01  0.9667E-03        -58.28  0.3513  0.9230E-01  0.8850E-03
          0.0399      -97.59  0.3319  0.3647E-01  0.1059E-02        -76.41  0.3425  0.6663E-01  0.9667E-03        -58.24  0.3513  0.9011E-01  0.8850E-03
          0.0619      -97.53  0.3319  0.3646E-01  0.1059E-02        -76.36  0.3425  0.6481E-01  0.9667E-03        -58.19  0.3513  0.8705E-01  0.8850E-03
          0.0904      -97.46  0.3320  0.3646E-01  0.1059E-02        -76.29  0.3425  0.6253E-01  0.9667E-03        -58.13  0.3514  0.8296E-01  0.8850E-03
          0.1276      -97.38  0.3320  0.3646E-01  0.1059E-02        -76.21  0.3426  0.5979E-01  0.9667E-03        -58.06  0.3514  0.7799E-01  0.8850E-03
          0.1758      -97.29  0.3321  0.3646E-01  0.1059E-02        -76.13  0.3426  0.5660E-01  0.9667E-03        -57.99  0.3514  0.7232E-01  0.8850E-03
          0.2386      -97.19  0.3321  0.3647E-01  0.1059E-02        -76.04  0.3426  0.5315E-01  0.9667E-03        -57.91  0.3515  0.6623E-01  0.8850E-03
          0.3232      -97.89  0.3318  0.1854E+00  0.1060E-02        -76.33  0.3425  0.1352E+00  0.9668E-03        -58.06  0.3514  0.1166E+00  0.8850E-03
          0.4360      -99.41  0.3310  0.3845E+00  0.1062E-02        -77.22  0.3421  0.2807E+00  0.9669E-03        -58.66  0.3511  0.2299E+00  0.8850E-03
          0.5770     -100.13  0.3306  0.3699E+00  0.1062E-02        -77.88  0.3417  0.3177E+00  0.9669E-03        -59.21  0.3509  0.2862E+00  0.8850E-03
          0.7885      -98.17  0.3315  0.3647E-01  0.1060E-02        -76.91  0.3421  0.1061E+00  0.9667E-03        -58.64  0.3511  0.1422E+00  0.8850E-03
          1.0000      -97.68  0.3319  0.3647E-01  0.1060E-02        -76.48  0.3424  0.7634E-01  0.9668E-03        -58.29  0.3513  0.1014E+00  0.8850E-03
end
