 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26: 4
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -149.39  0.3074  0.4626E-01  0.8619E-03       -132.06  0.3154 -0.9863E+00  0.8833E-03       -121.39  0.3203 -0.1630E+01  0.8833E-03
          0.0230     -150.63  0.3067  0.4609E-01  0.8623E-03       -133.10  0.3149 -0.9244E+00  0.8833E-03       -122.12  0.3199 -0.1550E+01  0.8833E-03
          0.0399     -152.34  0.3060  0.4568E-01  0.8622E-03       -134.56  0.3142 -0.8494E+00  0.8833E-03       -123.18  0.3195 -0.1452E+01  0.8833E-03
          0.0619     -154.28  0.3052  0.4481E-01  0.8622E-03       -136.25  0.3134 -0.7738E+00  0.8833E-03       -124.46  0.3189 -0.1345E+01  0.8833E-03
          0.0904     -156.62  0.3042  0.4316E-01  0.8622E-03       -138.32  0.3124 -0.6931E+00  0.8833E-03       -126.07  0.3181 -0.1226E+01  0.8833E-03
          0.1276     -159.29  0.3031  0.4022E-01  0.8622E-03       -140.74  0.3113 -0.6119E+00  0.8833E-03       -128.02  0.3172 -0.1102E+01  0.8833E-03
          0.1758     -162.36  0.3018  0.3529E-01  0.8622E-03       -143.56  0.3100 -0.5314E+00  0.8833E-03       -130.36  0.3161 -0.9744E+00  0.8833E-03
          0.2258     -165.17  0.3006  0.2933E-01  0.8621E-03       -146.19  0.3088 -0.4669E+00  0.8833E-03       -132.59  0.3151 -0.8689E+00  0.8833E-03
          0.2758     -168.01  0.2994  0.6249E-01  0.8624E-03       -148.66  0.3077 -0.4041E+00  0.8833E-03       -134.69  0.3141 -0.7789E+00  0.8833E-03
          0.3258     -171.71  0.2979  0.2141E+00  0.8640E-03       -151.26  0.3065 -0.3081E+00  0.8834E-03       -136.77  0.3132 -0.6838E+00  0.8833E-03
          0.3758     -175.66  0.2963  0.3429E+00  0.8654E-03       -154.05  0.3053 -0.2018E+00  0.8833E-03       -138.90  0.3122 -0.5792E+00  0.8833E-03
          0.4258     -179.65  0.2946  0.4361E+00  0.8663E-03       -156.94  0.3041 -0.1014E+00  0.8834E-03       -141.09  0.3112 -0.4731E+00  0.8833E-03
          0.4758     -183.38  0.2930  0.4846E+00  0.8668E-03       -159.81  0.3029 -0.1805E-01  0.8834E-03       -143.30  0.3102 -0.3740E+00  0.8833E-03
          0.5258     -186.59  0.2917  0.4838E+00  0.8669E-03       -162.53  0.3017  0.4181E-01  0.8834E-03       -145.46  0.3092 -0.2890E+00  0.8833E-03
          0.5758     -189.08  0.2906  0.4337E+00  0.8667E-03       -164.96  0.3007  0.7344E-01  0.8834E-03       -147.51  0.3082 -0.2237E+00  0.8833E-03
          0.6258     -190.69  0.2899  0.3391E+00  0.8660E-03       -167.01  0.2998  0.7529E-01  0.8834E-03       -149.37  0.3073 -0.1814E+00  0.8833E-03
          0.6758     -191.37  0.2897  0.2094E+00  0.8649E-03       -168.59  0.2992  0.4779E-01  0.8834E-03       -151.01  0.3066 -0.1627E+00  0.8833E-03
          0.7258     -191.19  0.2897  0.5724E-01  0.8635E-03       -169.66  0.2987 -0.5433E-02  0.8833E-03       -152.35  0.3060 -0.1694E+00  0.8833E-03
          0.7758     -191.50  0.2897  0.2953E-01  0.8631E-03       -170.49  0.2984 -0.4627E-01  0.8833E-03       -153.47  0.3055 -0.1855E+00  0.8833E-03
          0.8258     -192.09  0.2894  0.3547E-01  0.8632E-03       -171.27  0.2981 -0.7055E-01  0.8833E-03       -154.44  0.3051 -0.1977E+00  0.8833E-03
          0.8758     -192.83  0.2891  0.4052E-01  0.8632E-03       -172.07  0.2977 -0.8180E-01  0.8833E-03       -155.35  0.3047 -0.2044E+00  0.8833E-03
          0.9258     -193.62  0.2889  0.4417E-01  0.8633E-03       -172.88  0.2974 -0.8598E-01  0.8833E-03       -156.20  0.3044 -0.2057E+00  0.8833E-03
          0.9629     -194.23  0.2886  0.4576E-01  0.8633E-03       -173.47  0.2972 -0.8677E-01  0.8833E-03       -156.81  0.3041 -0.2044E+00  0.8833E-03
          1.0000     -194.83  0.2884  0.4630E-01  0.8633E-03       -174.07  0.2969 -0.8603E-01  0.8833E-03       -157.40  0.3039 -0.2014E+00  0.8833E-03
end
