 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 3.2022    Time:  23: 2:24
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -235.21  0.2739  0.3647E-01  0.2810E-02       -215.17  0.2811 -0.1008E+00  0.2691E-02       -199.05  0.2869 -0.1360E+00  0.2528E-02
          0.0230     -235.51  0.2738  0.3646E-01  0.2811E-02       -215.36  0.2810 -0.9357E-01  0.2691E-02       -199.15  0.2869 -0.1306E+00  0.2528E-02
          0.0399     -235.91  0.2736  0.3647E-01  0.2811E-02       -215.64  0.2809 -0.8402E-01  0.2691E-02       -199.29  0.2868 -0.1230E+00  0.2528E-02
          0.0619     -236.38  0.2734  0.3647E-01  0.2811E-02       -215.98  0.2808 -0.7427E-01  0.2690E-02       -199.48  0.2867 -0.1140E+00  0.2528E-02
          0.0904     -236.94  0.2732  0.3647E-01  0.2811E-02       -216.41  0.2806 -0.6369E-01  0.2690E-02       -199.74  0.2867 -0.1033E+00  0.2528E-02
          0.1276     -237.60  0.2730  0.3647E-01  0.2811E-02       -216.94  0.2805 -0.5300E-01  0.2690E-02       -200.09  0.2865 -0.9114E-01  0.2528E-02
          0.1758     -238.37  0.2727  0.3647E-01  0.2812E-02       -217.59  0.2802 -0.4224E-01  0.2690E-02       -200.54  0.2864 -0.7798E-01  0.2528E-02
          0.2386     -239.28  0.2724  0.3647E-01  0.2812E-02       -218.37  0.2799 -0.3164E-01  0.2690E-02       -201.12  0.2862 -0.6367E-01  0.2528E-02
          0.3232     -242.96  0.2712  0.1854E+00  0.2827E-02       -219.93  0.2794  0.1944E-01  0.2691E-02       -202.07  0.2858 -0.3322E-01  0.2528E-02
          0.4360     -251.97  0.2686  0.3845E+00  0.2851E-02       -225.40  0.2775  0.1308E+00  0.2692E-02       -205.62  0.2846  0.8207E-01  0.2529E-02
          0.5770     -262.75  0.2652  0.3699E+00  0.2854E-02       -234.95  0.2741  0.2254E+00  0.2693E-02       -212.47  0.2821  0.2506E+00  0.2530E-02
          0.7885     -265.39  0.2641  0.3647E-01  0.2822E-02       -242.69  0.2711  0.1804E+00  0.2692E-02       -219.36  0.2795  0.3189E+00  0.2529E-02
          1.0000     -264.18  0.2648  0.3647E-01  0.2818E-02       -240.76  0.2719  0.1445E+00  0.2690E-02       -218.93  0.2797  0.2320E+00  0.2528E-02
end
