 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:47
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -175.079 0.2965   0.1715E+01  0.4133E-03 -0.5242E-01  0.0000E+00      -1  -0.121E-02   20.00  0.1044E-02  0.1252E+00
   2    -3.0000    -172.169 0.2977   0.1780E+01  0.4170E-03 -0.1299E+00  0.0000E+00      -1  -0.299E-02   20.00  0.1050E-02  0.1260E+00
   3    -6.0000    -169.513 0.2988   0.1839E+01  0.4205E-03 -0.2819E+00  0.0000E+00      -1  -0.649E-02   20.00  0.1058E-02  0.1270E+00
   4    -9.0000    -167.086 0.2998   0.1893E+01  0.4237E-03 -0.4262E+00  0.7957E-03      -1  -0.981E-02   20.00  0.1058E-02  0.1270E+00
   5   -12.0000    -164.862 0.3008   0.1942E+01  0.4266E-03 -0.5621E+00  0.7959E-03      -1  -0.129E-01   20.00  0.1049E-02  0.1260E+00
   6   -15.0000    -162.821 0.3016   0.1988E+01  0.4292E-03 -0.6901E+00  0.7962E-03      -1  -0.159E-01   20.00  0.1030E-02  0.1237E+00
   7   -18.0000    -160.944 0.3024   0.2030E+01  0.4317E-03 -0.8104E+00  0.7964E-03      -1  -0.186E-01   20.00  0.9977E-03  0.1198E+00
   8   -21.0000    -159.216 0.3031   0.2068E+01  0.4339E-03 -0.9222E+00  0.7745E-03      -1  -0.212E-01   20.00  0.9604E-03  0.1152E+00
   9   -24.0000    -157.619 0.3038   0.2104E+01  0.4360E-03 -0.1025E+01  0.7193E-03      -1  -0.236E-01   20.00  0.9277E-03  0.1112E+00
  10   -27.0000    -156.139 0.3044   0.2137E+01  0.4379E-03 -0.1119E+01  0.6641E-03      -1  -0.258E-01   20.00  0.9053E-03  0.1085E+00
  11   -30.0000    -154.762 0.3050   0.2167E+01  0.4397E-03 -0.1205E+01  0.6089E-03      -1  -0.277E-01   20.00  0.8931E-03  0.1071E+00
  12   -33.0000    -153.476 0.3055   0.2196E+01  0.4414E-03 -0.1284E+01  0.5537E-03      -1  -0.295E-01   20.00  0.8869E-03  0.1064E+00
  13   -36.0000    -152.270 0.3060   0.2223E+01  0.4429E-03 -0.1357E+01  0.4984E-03      -1  -0.312E-01   20.00  0.8845E-03  0.1061E+00
  14   -39.0000    -151.132 0.3065   0.2263E+01  0.4443E-03 -0.1424E+01  0.4431E-03      -1  -0.328E-01   20.00  0.8836E-03  0.1060E+00
  15   -42.0000    -150.042 0.3070   0.2307E+01  0.4456E-03 -0.1482E+01  0.3877E-03      -1  -0.341E-01   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -148.988 0.3075   0.2349E+01  0.4468E-03 -0.1534E+01  0.3324E-03      -1  -0.353E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -147.960 0.3080   0.2390E+01  0.4480E-03 -0.1576E+01  0.2770E-03      -1  -0.363E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -146.946 0.3085   0.2430E+01  0.4491E-03 -0.1611E+01  0.2217E-03      -1  -0.371E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -145.938 0.3089   0.2470E+01  0.4503E-03 -0.1639E+01  0.1663E-03      -1  -0.377E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -144.927 0.3094   0.2511E+01  0.4515E-03 -0.1660E+01  0.1109E-03      -1  -0.382E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -143.904 0.3099   0.2551E+01  0.4527E-03 -0.1673E+01  0.5543E-04      -1  -0.385E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -142.862 0.3104   0.2593E+01  0.4539E-03 -0.1682E+01  0.0000E+00      -1  -0.387E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -141.795 0.3108   0.2635E+01  0.4551E-03 -0.1683E+01  0.0000E+00      -1  -0.387E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -140.694 0.3114   0.2679E+01  0.4564E-03 -0.1680E+01  0.0000E+00      -1  -0.386E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -139.556 0.3119   0.2725E+01  0.4577E-03 -0.1671E+01  0.0000E+00      -1  -0.384E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -138.373 0.3124   0.2772E+01  0.4591E-03 -0.1657E+01  0.0000E+00      -1  -0.381E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000    -137.142 0.3130   0.2821E+01  0.4605E-03 -0.1639E+01  0.0000E+00      -1  -0.377E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000    -135.859 0.3136   0.2872E+01  0.4620E-03 -0.1618E+01  0.0000E+00      -1  -0.372E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000    -134.522 0.3142   0.2925E+01  0.4635E-03 -0.1593E+01  0.0000E+00      -1  -0.367E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000    -133.126 0.3149   0.2981E+01  0.4651E-03 -0.1565E+01  0.0000E+00      -1  -0.360E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000    -131.671 0.3155   0.3039E+01  0.4668E-03 -0.1535E+01  0.0000E+00      -1  -0.353E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000    -130.156 0.3162   0.3099E+01  0.4686E-03 -0.1503E+01  0.0000E+00      -1  -0.346E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000    -128.581 0.3170   0.3162E+01  0.4704E-03 -0.1469E+01  0.0000E+00      -1  -0.338E-01   20.00  0.8834E-03  0.1060E+00
  34   -99.0000    -126.944 0.3177   0.3227E+01  0.4723E-03 -0.1434E+01  0.0000E+00      -1  -0.330E-01   20.00  0.8834E-03  0.1060E+00
  35  -102.0000    -125.247 0.3185   0.3295E+01  0.4742E-03 -0.1398E+01  0.0000E+00      -1  -0.322E-01   20.00  0.8834E-03  0.1060E+00
  36  -105.0000    -123.490 0.3193   0.3365E+01  0.4763E-03 -0.1362E+01  0.0000E+00      -1  -0.313E-01   20.00  0.8834E-03  0.1060E+00
  37  -108.0000    -121.675 0.3201   0.3437E+01  0.4784E-03 -0.1325E+01  0.0000E+00      -1  -0.305E-01   20.00  0.8834E-03  0.1060E+00
  38  -111.0000    -119.800 0.3210   0.3529E+01  0.4802E-03 -0.1287E+01  0.0000E+00      -1  -0.296E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -117.859 0.3220   0.3657E+01  0.4816E-03 -0.1249E+01  0.0000E+00      -1  -0.287E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -115.850 0.3230   0.3790E+01  0.4830E-03 -0.1210E+01  0.0000E+00      -1  -0.278E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -113.776 0.3240   0.3926E+01  0.4845E-03 -0.1172E+01  0.0000E+00      -1  -0.270E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000    -111.642 0.3250   0.4067E+01  0.4860E-03 -0.1134E+01  0.0000E+00      -1  -0.261E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000    -109.450 0.3261   0.4212E+01  0.4876E-03 -0.1097E+01  0.0000E+00      -1  -0.253E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000    -107.206 0.3272   0.4360E+01  0.4892E-03 -0.1063E+01  0.0000E+00      -1  -0.245E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000    -104.913 0.3283   0.4511E+01  0.4908E-03 -0.1027E+01  0.0000E+00      -1  -0.236E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000    -102.573 0.3295   0.4666E+01  0.4925E-03 -0.9926E+00  0.0000E+00      -1  -0.228E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000    -100.190 0.3306   0.4823E+01  0.4942E-03 -0.9610E+00  0.0000E+00      -1  -0.221E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -97.769 0.3318   0.4983E+01  0.4959E-03 -0.9299E+00  0.0000E+00      -1  -0.214E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -95.310 0.3330   0.5150E+01  0.4975E-03 -0.8992E+00  0.0000E+00      -1  -0.207E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -92.813 0.3343   0.5404E+01  0.4974E-03 -0.8702E+00  0.0000E+00      -1  -0.200E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -90.277 0.3355   0.5661E+01  0.4973E-03 -0.8420E+00  0.0000E+00      -1  -0.194E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -87.706 0.3368   0.5923E+01  0.4972E-03 -0.8147E+00  0.0000E+00      -1  -0.187E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -85.103 0.3381   0.6187E+01  0.4970E-03 -0.7893E+00  0.0000E+00      -1  -0.182E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -82.472 0.3394   0.6454E+01  0.4969E-03 -0.7654E+00  0.0000E+00      -1  -0.176E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -79.815 0.3408   0.6724E+01  0.4968E-03 -0.7426E+00  0.0000E+00      -1  -0.171E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -77.135 0.3421   0.6997E+01  0.4967E-03 -0.7204E+00  0.0000E+00      -1  -0.166E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -74.432 0.3434   0.7326E+01  0.4953E-03 -0.6994E+00  0.0000E+00      -1  -0.161E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -71.707 0.3448   0.7726E+01  0.4925E-03 -0.6805E+00  0.0000E+00      -1  -0.157E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -68.961 0.3461   0.8129E+01  0.4896E-03 -0.6633E+00  0.0000E+00      -1  -0.153E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -66.197 0.3475   0.8534E+01  0.4866E-03 -0.6452E+00  0.0000E+00      -1  -0.148E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -63.415 0.3488   0.8943E+01  0.4837E-03 -0.6285E+00  0.0000E+00      -1  -0.145E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -60.619 0.3502   0.9353E+01  0.4808E-03 -0.6139E+00  0.0000E+00      -1  -0.141E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -57.808 0.3515   0.9881E+01  0.4753E-03 -0.5994E+00  0.0000E+00      -1  -0.138E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -54.983 0.3528   0.1045E+02  0.4689E-03 -0.5862E+00  0.0000E+00      -1  -0.135E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -52.145 0.3542   0.1102E+02  0.4626E-03 -0.5742E+00  0.0000E+00      -1  -0.132E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -49.296 0.3555   0.1159E+02  0.4562E-03 -0.5623E+00  0.0000E+00      -1  -0.129E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -46.436 0.3568   0.1223E+02  0.4484E-03 -0.5531E+00  0.0000E+00      -1  -0.127E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -43.567 0.3581   0.1298E+02  0.4383E-03 -0.5446E+00  0.0000E+00      -1  -0.125E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -40.688 0.3593   0.1374E+02  0.4282E-03 -0.5352E+00  0.0000E+00      -1  -0.123E-01   20.00  0.8833E-03  0.1060E+00
