 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   9:26:38
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -207.57  0.2838  0.1106E-01  0.1025E-02       -186.24  0.2918  0.3736E-01  0.9633E-03       -167.69  0.2996  0.6260E-01  0.8833E-03
          0.0200     -207.54  0.2838  0.6037E-02  0.1024E-02       -186.23  0.2918  0.3677E-01  0.9633E-03       -167.69  0.2996  0.6204E-01  0.8833E-03
          0.0330     -207.45  0.2839 -0.5466E-02  0.1024E-02       -186.22  0.2918  0.3521E-01  0.9633E-03       -167.69  0.2996  0.6114E-01  0.8833E-03
          0.0499     -207.24  0.2839 -0.2870E-01  0.1024E-02       -186.20  0.2919  0.3117E-01  0.9633E-03       -167.69  0.2996  0.5971E-01  0.8833E-03
          0.0719     -206.79  0.2841 -0.7246E-01  0.1024E-02       -186.12  0.2919  0.2116E-01  0.9633E-03       -167.68  0.2996  0.5670E-01  0.8833E-03
          0.1004     -205.84  0.2844 -0.1509E+00  0.1024E-02       -185.92  0.2920 -0.1702E-02  0.9633E-03       -167.63  0.2996  0.4947E-01  0.8833E-03
          0.1376     -203.98  0.2851 -0.2855E+00  0.1023E-02       -185.44  0.2922 -0.4928E-01  0.9634E-03       -167.48  0.2997  0.3192E-01  0.8833E-03
          0.1858     -200.52  0.2863 -0.5037E+00  0.1022E-02       -184.30  0.2926 -0.1440E+00  0.9635E-03       -167.04  0.2998 -0.9364E-02  0.8833E-03
          0.2358     -196.03  0.2880 -0.7617E+00  0.1022E-02       -182.58  0.2933 -0.2728E+00  0.9636E-03       -166.29  0.3002 -0.7362E-01  0.8833E-03
          0.2858     -191.32  0.2897 -0.1007E+01  0.1021E-02       -180.37  0.2943 -0.4193E+00  0.9637E-03       -165.21  0.3006 -0.1576E+00  0.8833E-03
          0.3358     -186.99  0.2915 -0.1212E+01  0.1020E-02       -178.04  0.2953 -0.5705E+00  0.9639E-03       -164.02  0.3011 -0.2487E+00  0.8833E-03
          0.3858     -183.07  0.2932 -0.1381E+01  0.1020E-02       -175.87  0.2962 -0.7190E+00  0.9641E-03       -162.92  0.3016 -0.3358E+00  0.8834E-03
          0.4358     -179.81  0.2945 -0.1498E+01  0.1020E-02       -173.87  0.2970 -0.8493E+00  0.9642E-03       -161.86  0.3020 -0.4173E+00  0.8834E-03
          0.4858     -177.34  0.2956 -0.1551E+01  0.1020E-02       -172.11  0.2977 -0.9503E+00  0.9643E-03       -160.83  0.3024 -0.4891E+00  0.8834E-03
          0.5358     -175.74  0.2963 -0.1536E+01  0.1020E-02       -170.61  0.2984 -0.1013E+01  0.9644E-03       -159.82  0.3029 -0.5478E+00  0.8835E-03
          0.5858     -174.99  0.2966 -0.1454E+01  0.1020E-02       -169.37  0.2989 -0.1033E+01  0.9644E-03       -158.81  0.3033 -0.5912E+00  0.8835E-03
          0.6358     -175.05  0.2965 -0.1313E+01  0.1020E-02       -168.40  0.2993 -0.1011E+01  0.9643E-03       -157.81  0.3037 -0.6187E+00  0.8835E-03
          0.6858     -175.79  0.2962 -0.1126E+01  0.1020E-02       -167.65  0.2996 -0.9517E+00  0.9642E-03       -156.81  0.3041 -0.6298E+00  0.8834E-03
          0.7358     -177.06  0.2957 -0.9126E+00  0.1021E-02       -167.09  0.2998 -0.8630E+00  0.9641E-03       -155.81  0.3045 -0.6272E+00  0.8834E-03
          0.7858     -179.03  0.2949 -0.6475E+00  0.1021E-02       -166.76  0.3000 -0.7428E+00  0.9640E-03       -154.85  0.3049 -0.6090E+00  0.8834E-03
          0.8358     -181.57  0.2938 -0.4008E+00  0.1022E-02       -167.11  0.2998 -0.6081E+00  0.9639E-03       -154.37  0.3052 -0.5579E+00  0.8834E-03
          0.8858     -184.33  0.2926 -0.1967E+00  0.1023E-02       -167.86  0.2995 -0.4728E+00  0.9638E-03       -154.23  0.3052 -0.4893E+00  0.8834E-03
          0.9358     -186.99  0.2915 -0.5542E-01  0.1023E-02       -168.89  0.2991 -0.3525E+00  0.9637E-03       -154.40  0.3051 -0.4130E+00  0.8834E-03
          0.9679     -188.48  0.2909 -0.4474E-02  0.1023E-02       -169.58  0.2988 -0.2859E+00  0.9637E-03       -154.58  0.3051 -0.3649E+00  0.8834E-03
          1.0000     -189.69  0.2904  0.1274E-01  0.1023E-02       -170.28  0.2985 -0.2340E+00  0.9636E-03       -154.85  0.3049 -0.3205E+00  0.8834E-03
end
