 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:31:45
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -251.20  0.2687  0.1075E+00  0.1062E-01       -225.88  0.2772  0.1850E+00  0.9100E-02       -205.25  0.2847  0.1112E+00  0.8794E-02
          0.0200     -250.91  0.2688  0.9568E-01  0.1061E-01       -225.91  0.2772  0.1766E+00  0.9099E-02       -205.38  0.2846  0.1074E+00  0.8794E-02
          0.0330     -250.43  0.2689  0.6861E-01  0.1060E-01       -225.95  0.2772  0.1636E+00  0.9097E-02       -205.57  0.2846  0.1018E+00  0.8795E-02
          0.0499     -249.60  0.2692  0.1394E-01  0.1058E-01       -225.96  0.2772  0.1457E+00  0.9093E-02       -205.79  0.2845  0.9416E-01  0.8795E-02
          0.0719     -248.00  0.2696 -0.8903E-01  0.1051E-01       -225.88  0.2772  0.1163E+00  0.9089E-02       -206.04  0.2844  0.8255E-01  0.8795E-02
          0.1004     -244.94  0.2705 -0.2737E+00  0.1037E-01       -225.53  0.2774  0.6397E-01  0.9080E-02       -206.27  0.2843  0.6291E-01  0.8795E-02
          0.1376     -239.42  0.2723 -0.5902E+00  0.1013E-01       -224.52  0.2777 -0.3509E-01  0.9072E-02       -206.35  0.2843  0.2501E-01  0.8794E-02
          0.1858     -229.79  0.2757 -0.1104E+01  0.9867E-02       -221.91  0.2786 -0.2298E+00  0.9082E-02       -205.91  0.2844 -0.5526E-01  0.8793E-02
          0.2358     -217.76  0.2801 -0.1711E+01  0.9666E-02       -217.56  0.2802 -0.5114E+00  0.9124E-02       -204.67  0.2849 -0.1816E+00  0.8791E-02
          0.2858     -206.41  0.2843 -0.2161E+01  0.9518E-02       -211.89  0.2822 -0.8326E+00  0.9181E-02       -202.54  0.2856 -0.3504E+00  0.8791E-02
          0.3358     -197.28  0.2876 -0.2371E+01  0.9428E-02       -205.71  0.2845 -0.1127E+01  0.9227E-02       -199.63  0.2867 -0.5440E+00  0.8792E-02
          0.3858     -189.29  0.2906 -0.2545E+01  0.9365E-02       -199.47  0.2867 -0.1379E+01  0.9257E-02       -196.17  0.2879 -0.7467E+00  0.8794E-02
          0.4358     -183.23  0.2932 -0.2665E+01  0.9319E-02       -193.59  0.2889 -0.1578E+01  0.9274E-02       -192.45  0.2893 -0.9454E+00  0.8797E-02
          0.4858     -178.49  0.2951 -0.2720E+01  0.9291E-02       -188.54  0.2909 -0.1755E+01  0.9284E-02       -188.84  0.2908 -0.1127E+01  0.8800E-02
          0.5358     -174.91  0.2966 -0.2705E+01  0.9275E-02       -184.15  0.2927 -0.1896E+01  0.9291E-02       -185.23  0.2923 -0.1285E+01  0.8804E-02
          0.5858     -172.44  0.2976 -0.2620E+01  0.9273E-02       -180.42  0.2943 -0.1971E+01  0.9296E-02       -181.77  0.2937 -0.1418E+01  0.8808E-02
          0.6358     -170.99  0.2982 -0.2475E+01  0.9285E-02       -177.41  0.2955 -0.1991E+01  0.9297E-02       -178.62  0.2950 -0.1514E+01  0.8811E-02
          0.6858     -170.48  0.2985 -0.2284E+01  0.9309E-02       -175.11  0.2965 -0.1963E+01  0.9295E-02       -175.87  0.2962 -0.1572E+01  0.8814E-02
          0.7358     -170.76  0.2983 -0.2064E+01  0.9343E-02       -173.49  0.2972 -0.1898E+01  0.9293E-02       -173.58  0.2971 -0.1594E+01  0.8815E-02
          0.7858     -174.82  0.2968 -0.1442E+01  0.9439E-02       -173.37  0.2973 -0.1696E+01  0.9289E-02       -172.05  0.2978 -0.1549E+01  0.8817E-02
          0.8358     -180.42  0.2943 -0.8615E+00  0.9583E-02       -174.55  0.2968 -0.1419E+01  0.9276E-02       -171.38  0.2981 -0.1441E+01  0.8817E-02
          0.8858     -187.03  0.2915 -0.3815E+00  0.9753E-02       -176.80  0.2958 -0.1121E+01  0.9257E-02       -171.54  0.2980 -0.1288E+01  0.8816E-02
          0.9358     -193.61  0.2889 -0.4893E-01  0.9940E-02       -179.65  0.2946 -0.8522E+00  0.9232E-02       -172.36  0.2977 -0.1120E+01  0.8814E-02
          0.9679     -197.57  0.2874  0.7094E-01  0.1007E-01       -181.59  0.2938 -0.7003E+00  0.9215E-02       -173.07  0.2973 -0.1012E+01  0.8811E-02
          1.0000     -200.88  0.2862  0.1114E+00  0.1019E-01       -183.57  0.2930 -0.5780E+00  0.9199E-02       -173.98  0.2970 -0.9115E+00  0.8809E-02
end
