 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:56
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.15831E-01  0.49192E-01  0.15835E-01  0.48779E-01  0.80477E+00  0.15831E-03  0.49192E-03  0.15835E-03  0.48779E-03  0.80477E-02 -0.19015E+03 -0.15330E+03  0.95378E+02  0.00000E+00  0.00000E+00  0.10309E+03  0.19733E-06  0.15854E-03      1  0.00000E+00      0.000
       0.0230  0.15747E-01  0.49192E-01  0.15744E-01  0.48778E-01  0.62925E+00  0.36303E-03  0.11314E-02  0.36301E-03  0.11219E-02  0.16228E-01 -0.19064E+03 -0.15344E+03  0.95378E+02  0.00000E+00  0.00000E+00  0.10310E+03  0.15524E-05  0.36457E-03      2  0.00000E+00      0.000
       0.0399  0.15539E-01  0.49192E-01  0.15537E-01  0.48775E-01  0.46942E+00  0.62563E-03  0.19628E-02  0.62559E-03  0.19462E-02  0.24161E-01 -0.19131E+03 -0.15365E+03  0.95378E+02  0.00000E+00  0.00000E+00  0.10310E+03  0.68355E-05  0.63242E-03      3  0.00000E+00      0.000
       0.0619  0.15105E-01  0.49192E-01  0.15104E-01  0.48772E-01  0.35602E+00  0.95749E-03  0.30435E-02  0.95742E-03  0.30177E-02  0.31983E-01 -0.19205E+03 -0.15390E+03  0.95378E+02  0.00000E+00  0.00000E+00  0.10311E+03  0.23228E-04  0.98065E-03      4  0.00000E+00      0.000
       0.0904  0.14280E-01  0.49192E-01  0.14280E-01  0.48768E-01  0.25212E+00  0.13653E-02  0.44485E-02  0.13653E-02  0.44106E-02  0.39184E-01 -0.19293E+03 -0.15421E+03  0.95378E+02  0.00000E+00  0.00000E+00  0.10311E+03  0.68105E-04  0.14334E-02      5  0.00000E+00      0.000
       0.1276  0.12808E-01  0.49192E-01  0.12806E-01  0.48763E-01  0.16082E+00  0.18409E-02  0.62749E-02  0.18408E-02  0.62211E-02  0.45155E-01 -0.19390E+03 -0.15459E+03  0.95378E+02  0.00000E+00  0.00000E+00  0.10312E+03  0.18111E-03  0.20219E-02      6  0.00000E+00      0.000
       0.1758  0.10345E-01  0.49192E-01  0.10343E-01  0.48758E-01  0.78147E-01  0.23402E-02  0.86493E-02  0.23400E-02  0.85745E-02  0.48927E-01 -0.19496E+03 -0.15504E+03  0.95378E+02  0.00000E+00  0.00000E+00  0.10312E+03  0.44690E-03  0.27869E-02      7  0.00000E+00      0.000
       0.2258  0.73641E-02  0.49192E-01  0.73663E-02  0.48753E-01  0.16471E-01  0.27084E-02  0.11109E-01  0.27083E-02  0.11012E-01  0.49750E-01 -0.19591E+03 -0.15546E+03  0.95378E+02  0.00000E+00  0.00000E+00  0.10312E+03  0.87125E-03  0.35795E-02      8  0.00000E+00      0.000
