 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56: 9
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -195.516 0.2882   0.1299E+01  0.3870E-03 -0.1053E-01  0.0000E+00      -1  -0.242E-03   20.00  0.9332E-03  0.1119E+00
   2    -3.0000    -192.540 0.2892   0.1334E+01  0.3906E-03 -0.6919E-01  0.0000E+00      -1  -0.159E-02   20.00  0.9403E-03  0.1128E+00
   3    -6.0000    -189.822 0.2903   0.1386E+01  0.3941E-03 -0.1851E+00  0.0000E+00      -1  -0.426E-02   20.00  0.9452E-03  0.1134E+00
   4    -9.0000    -187.336 0.2914   0.1442E+01  0.3973E-03 -0.2955E+00  0.4898E-03      -1  -0.680E-02   20.00  0.9458E-03  0.1135E+00
   5   -12.0000    -185.049 0.2923   0.1493E+01  0.4003E-03 -0.3982E+00  0.4900E-03      -1  -0.916E-02   20.00  0.9451E-03  0.1134E+00
   6   -15.0000    -182.935 0.2932   0.1540E+01  0.4030E-03 -0.4930E+00  0.4085E-03      -1  -0.113E-01   20.00  0.9395E-03  0.1128E+00
   7   -18.0000    -180.969 0.2940   0.1584E+01  0.4056E-03 -0.5803E+00  0.3065E-03      -1  -0.134E-01   20.00  0.9253E-03  0.1111E+00
   8   -21.0000    -179.133 0.2948   0.1624E+01  0.4080E-03 -0.6599E+00  0.2044E-03      -1  -0.152E-01   20.00  0.9047E-03  0.1085E+00
   9   -24.0000    -177.406 0.2955   0.1663E+01  0.4102E-03 -0.7317E+00  0.1022E-03      -1  -0.168E-01   20.00  0.8906E-03  0.1068E+00
  10   -27.0000    -175.773 0.2962   0.1699E+01  0.4124E-03 -0.7964E+00  0.0000E+00      -1  -0.183E-01   20.00  0.8849E-03  0.1061E+00
  11   -30.0000    -174.218 0.2969   0.1734E+01  0.4144E-03 -0.8531E+00  0.0000E+00      -1  -0.196E-01   20.00  0.8835E-03  0.1060E+00
  12   -33.0000    -172.725 0.2975   0.1767E+01  0.4163E-03 -0.9022E+00  0.0000E+00      -1  -0.208E-01   20.00  0.8834E-03  0.1060E+00
  13   -36.0000    -171.281 0.2981   0.1799E+01  0.4182E-03 -0.9444E+00  0.0000E+00      -1  -0.217E-01   20.00  0.8834E-03  0.1060E+00
  14   -39.0000    -169.874 0.2987   0.1831E+01  0.4200E-03 -0.9797E+00  0.0000E+00      -1  -0.225E-01   20.00  0.8834E-03  0.1060E+00
  15   -42.0000    -168.492 0.2992   0.1862E+01  0.4218E-03 -0.1008E+01  0.0000E+00      -1  -0.232E-01   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -167.124 0.2998   0.1892E+01  0.4236E-03 -0.1030E+01  0.0000E+00      -1  -0.237E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -165.759 0.3004   0.1922E+01  0.4254E-03 -0.1046E+01  0.0000E+00      -1  -0.241E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -164.389 0.3010   0.1953E+01  0.4272E-03 -0.1057E+01  0.0000E+00      -1  -0.243E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -163.007 0.3015   0.1984E+01  0.4290E-03 -0.1063E+01  0.0000E+00      -1  -0.244E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -161.603 0.3021   0.2015E+01  0.4308E-03 -0.1063E+01  0.0000E+00      -1  -0.245E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -160.173 0.3027   0.2047E+01  0.4327E-03 -0.1060E+01  0.0000E+00      -1  -0.244E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -158.711 0.3033   0.2079E+01  0.4346E-03 -0.1053E+01  0.0000E+00      -1  -0.242E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -157.211 0.3040   0.2113E+01  0.4365E-03 -0.1042E+01  0.0000E+00      -1  -0.240E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -155.669 0.3046   0.2147E+01  0.4385E-03 -0.1028E+01  0.0000E+00      -1  -0.236E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -154.083 0.3053   0.2183E+01  0.4406E-03 -0.1012E+01  0.0000E+00      -1  -0.233E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -152.450 0.3059   0.2219E+01  0.4427E-03 -0.9927E+00  0.0000E+00      -1  -0.228E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000    -150.761 0.3067   0.2278E+01  0.4447E-03 -0.9702E+00  0.0000E+00      -1  -0.223E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000    -149.003 0.3075   0.2348E+01  0.4468E-03 -0.9450E+00  0.0000E+00      -1  -0.217E-01   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -147.176 0.3084   0.2421E+01  0.4489E-03 -0.9186E+00  0.0000E+00      -1  -0.211E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000    -145.280 0.3092   0.2497E+01  0.4511E-03 -0.8907E+00  0.0000E+00      -1  -0.205E-01   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -143.317 0.3101   0.2575E+01  0.4533E-03 -0.8619E+00  0.0000E+00      -1  -0.198E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000    -141.289 0.3111   0.2656E+01  0.4557E-03 -0.8319E+00  0.0000E+00      -1  -0.191E-01   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -139.197 0.3120   0.2739E+01  0.4581E-03 -0.8018E+00  0.0000E+00      -1  -0.184E-01   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -137.046 0.3130   0.2825E+01  0.4606E-03 -0.7723E+00  0.0000E+00      -1  -0.178E-01   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -134.838 0.3141   0.2913E+01  0.4631E-03 -0.7425E+00  0.0000E+00      -1  -0.171E-01   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -132.576 0.3151   0.3003E+01  0.4658E-03 -0.7124E+00  0.0000E+00      -1  -0.164E-01   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -130.262 0.3162   0.3095E+01  0.4684E-03 -0.6832E+00  0.0000E+00      -1  -0.157E-01   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -127.901 0.3173   0.3189E+01  0.4712E-03 -0.6551E+00  0.0000E+00      -1  -0.151E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -125.495 0.3184   0.3285E+01  0.4739E-03 -0.6272E+00  0.0000E+00      -1  -0.144E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -123.047 0.3195   0.3383E+01  0.4768E-03 -0.5996E+00  0.0000E+00      -1  -0.138E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -120.559 0.3207   0.3482E+01  0.4797E-03 -0.5732E+00  0.0000E+00      -1  -0.132E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000    -118.031 0.3219   0.3646E+01  0.4815E-03 -0.5477E+00  0.0000E+00      -1  -0.126E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000    -115.461 0.3232   0.3815E+01  0.4833E-03 -0.5222E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000    -112.853 0.3244   0.3987E+01  0.4852E-03 -0.4966E+00  0.0000E+00      -1  -0.114E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000    -110.209 0.3257   0.4162E+01  0.4870E-03 -0.4727E+00  0.0000E+00      -1  -0.109E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000    -107.535 0.3270   0.4338E+01  0.4889E-03 -0.4508E+00  0.0000E+00      -1  -0.104E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000    -104.833 0.3284   0.4516E+01  0.4909E-03 -0.4287E+00  0.0000E+00      -1  -0.986E-02   20.00  0.8833E-03  0.1060E+00
  48  -141.0000    -102.105 0.3297   0.4696E+01  0.4928E-03 -0.4075E+00  0.0000E+00      -1  -0.938E-02   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -99.354 0.3310   0.4878E+01  0.4948E-03 -0.3875E+00  0.0000E+00      -1  -0.892E-02   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -96.582 0.3324   0.5061E+01  0.4967E-03 -0.3685E+00  0.0000E+00      -1  -0.848E-02   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -93.790 0.3338   0.5304E+01  0.4974E-03 -0.3512E+00  0.0000E+00      -1  -0.808E-02   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -90.979 0.3352   0.5590E+01  0.4973E-03 -0.3340E+00  0.0000E+00      -1  -0.769E-02   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -88.149 0.3366   0.5878E+01  0.4972E-03 -0.3170E+00  0.0000E+00      -1  -0.729E-02   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -85.303 0.3380   0.6167E+01  0.4971E-03 -0.3018E+00  0.0000E+00      -1  -0.695E-02   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -82.443 0.3394   0.6457E+01  0.4969E-03 -0.2881E+00  0.0000E+00      -1  -0.663E-02   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -79.571 0.3409   0.6749E+01  0.4968E-03 -0.2742E+00  0.0000E+00      -1  -0.631E-02   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -76.687 0.3423   0.7042E+01  0.4967E-03 -0.2611E+00  0.0000E+00      -1  -0.601E-02   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -73.793 0.3437   0.7420E+01  0.4947E-03 -0.2499E+00  0.0000E+00      -1  -0.575E-02   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -70.889 0.3452   0.7846E+01  0.4916E-03 -0.2376E+00  0.0000E+00      -1  -0.547E-02   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -67.975 0.3466   0.8274E+01  0.4885E-03 -0.2273E+00  0.0000E+00      -1  -0.523E-02   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -65.054 0.3480   0.8702E+01  0.4854E-03 -0.2173E+00  0.0000E+00      -1  -0.500E-02   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -62.125 0.3495   0.9132E+01  0.4823E-03 -0.2070E+00  0.0000E+00      -1  -0.476E-02   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -59.190 0.3509   0.9603E+01  0.4784E-03 -0.2005E+00  0.0000E+00      -1  -0.461E-02   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -56.250 0.3523   0.1019E+02  0.4718E-03 -0.1916E+00  0.0000E+00      -1  -0.441E-02   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -53.303 0.3536   0.1078E+02  0.4652E-03 -0.1831E+00  0.0000E+00      -1  -0.421E-02   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -50.352 0.3550   0.1138E+02  0.4586E-03 -0.1781E+00  0.0000E+00      -1  -0.410E-02   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -47.397 0.3564   0.1198E+02  0.4518E-03 -0.1721E+00  0.0000E+00      -1  -0.396E-02   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -44.438 0.3577   0.1275E+02  0.4414E-03 -0.1655E+00  0.0000E+00      -1  -0.381E-02   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -41.475 0.3590   0.1353E+02  0.4310E-03 -0.1599E+00  0.0000E+00      -1  -0.368E-02   20.00  0.8833E-03  0.1060E+00
