 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:34
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -148.090 0.3079   0.2385E+01  0.4478E-03 -0.5049E-01  0.0000E+00      -1  -0.116E-02   20.00  0.1045E-02  0.1253E+00
   2    -3.0000    -145.152 0.3093   0.2502E+01  0.4512E-03 -0.1373E+00  0.0000E+00      -1  -0.316E-02   20.00  0.1056E-02  0.1267E+00
   3    -6.0000    -142.415 0.3106   0.2611E+01  0.4544E-03 -0.3072E+00  0.0000E+00      -1  -0.707E-02   20.00  0.1064E-02  0.1277E+00
   4    -9.0000    -139.855 0.3117   0.2713E+01  0.4573E-03 -0.4703E+00  0.5852E-03      -1  -0.108E-01   20.00  0.1064E-02  0.1278E+00
   5   -12.0000    -137.453 0.3129   0.2809E+01  0.4601E-03 -0.6261E+00  0.5854E-03      -1  -0.144E-01   20.00  0.1057E-02  0.1269E+00
   6   -15.0000    -135.191 0.3139   0.2899E+01  0.4627E-03 -0.7750E+00  0.5855E-03      -1  -0.178E-01   20.00  0.1036E-02  0.1245E+00
   7   -18.0000    -133.056 0.3149   0.2984E+01  0.4652E-03 -0.9174E+00  0.5324E-03      -1  -0.211E-01   20.00  0.1000E-02  0.1202E+00
   8   -21.0000    -131.035 0.3158   0.3064E+01  0.4675E-03 -0.1052E+01  0.4660E-03      -1  -0.242E-01   20.00  0.9568E-03  0.1147E+00
   9   -24.0000    -129.115 0.3167   0.3141E+01  0.4698E-03 -0.1179E+01  0.3995E-03      -1  -0.271E-01   20.00  0.9210E-03  0.1103E+00
  10   -27.0000    -127.287 0.3176   0.3214E+01  0.4719E-03 -0.1299E+01  0.3329E-03      -1  -0.299E-01   20.00  0.8990E-03  0.1077E+00
  11   -30.0000    -125.540 0.3184   0.3283E+01  0.4739E-03 -0.1411E+01  0.2664E-03      -1  -0.325E-01   20.00  0.8888E-03  0.1065E+00
  12   -33.0000    -123.865 0.3191   0.3350E+01  0.4758E-03 -0.1515E+01  0.1998E-03      -1  -0.349E-01   20.00  0.8849E-03  0.1062E+00
  13   -36.0000    -122.254 0.3199   0.3414E+01  0.4777E-03 -0.1613E+01  0.1332E-03      -1  -0.371E-01   20.00  0.8837E-03  0.1060E+00
  14   -39.0000    -120.700 0.3206   0.3476E+01  0.4795E-03 -0.1706E+01  0.6663E-04      -1  -0.392E-01   20.00  0.8834E-03  0.1060E+00
  15   -42.0000    -119.191 0.3213   0.3569E+01  0.4807E-03 -0.1793E+01  0.0000E+00      -1  -0.413E-01   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -117.713 0.3221   0.3667E+01  0.4817E-03 -0.1874E+01  0.0000E+00      -1  -0.431E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -116.258 0.3228   0.3763E+01  0.4828E-03 -0.1948E+01  0.0000E+00      -1  -0.448E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -114.819 0.3235   0.3858E+01  0.4838E-03 -0.2015E+01  0.0000E+00      -1  -0.464E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -113.392 0.3242   0.3952E+01  0.4848E-03 -0.2077E+01  0.0000E+00      -1  -0.478E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -111.972 0.3249   0.4045E+01  0.4858E-03 -0.2131E+01  0.0000E+00      -1  -0.490E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -110.552 0.3256   0.4139E+01  0.4868E-03 -0.2179E+01  0.0000E+00      -1  -0.501E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -109.130 0.3263   0.4233E+01  0.4878E-03 -0.2221E+01  0.0000E+00      -1  -0.511E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -107.700 0.3270   0.4327E+01  0.4888E-03 -0.2257E+01  0.0000E+00      -1  -0.519E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -106.260 0.3277   0.4422E+01  0.4899E-03 -0.2289E+01  0.0000E+00      -1  -0.527E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -104.806 0.3284   0.4518E+01  0.4909E-03 -0.2315E+01  0.0000E+00      -1  -0.533E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -103.334 0.3291   0.4615E+01  0.4919E-03 -0.2336E+01  0.0000E+00      -1  -0.538E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000    -101.843 0.3298   0.4714E+01  0.4930E-03 -0.2353E+01  0.0000E+00      -1  -0.541E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000    -100.329 0.3306   0.4814E+01  0.4941E-03 -0.2365E+01  0.0000E+00      -1  -0.544E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000     -98.791 0.3313   0.4915E+01  0.4952E-03 -0.2373E+01  0.0000E+00      -1  -0.546E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000     -97.226 0.3321   0.5018E+01  0.4963E-03 -0.2377E+01  0.0000E+00      -1  -0.547E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000     -95.633 0.3329   0.5123E+01  0.4974E-03 -0.2378E+01  0.0000E+00      -1  -0.547E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000     -94.004 0.3337   0.5283E+01  0.4975E-03 -0.2376E+01  0.0000E+00      -1  -0.547E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000     -92.331 0.3345   0.5453E+01  0.4974E-03 -0.2371E+01  0.0000E+00      -1  -0.545E-01   20.00  0.8834E-03  0.1060E+00
  34   -99.0000     -90.613 0.3354   0.5627E+01  0.4973E-03 -0.2362E+01  0.0000E+00      -1  -0.544E-01   20.00  0.8834E-03  0.1060E+00
  35  -102.0000     -88.850 0.3363   0.5806E+01  0.4972E-03 -0.2351E+01  0.0000E+00      -1  -0.541E-01   20.00  0.8834E-03  0.1060E+00
  36  -105.0000     -87.043 0.3372   0.5990E+01  0.4971E-03 -0.2340E+01  0.0000E+00      -1  -0.538E-01   20.00  0.8834E-03  0.1060E+00
  37  -108.0000     -85.194 0.3381   0.6178E+01  0.4971E-03 -0.2326E+01  0.0000E+00      -1  -0.535E-01   20.00  0.8834E-03  0.1060E+00
  38  -111.0000     -83.302 0.3390   0.6370E+01  0.4970E-03 -0.2309E+01  0.0000E+00      -1  -0.531E-01   20.00  0.8834E-03  0.1060E+00
  39  -114.0000     -81.369 0.3400   0.6566E+01  0.4969E-03 -0.2291E+01  0.0000E+00      -1  -0.527E-01   20.00  0.8834E-03  0.1060E+00
  40  -117.0000     -79.396 0.3410   0.6767E+01  0.4968E-03 -0.2273E+01  0.0000E+00      -1  -0.523E-01   20.00  0.8834E-03  0.1060E+00
  41  -120.0000     -77.385 0.3420   0.6971E+01  0.4967E-03 -0.2255E+01  0.0000E+00      -1  -0.519E-01   20.00  0.8834E-03  0.1060E+00
  42  -123.0000     -75.336 0.3430   0.7193E+01  0.4963E-03 -0.2234E+01  0.0000E+00      -1  -0.514E-01   20.00  0.8834E-03  0.1060E+00
  43  -126.0000     -73.244 0.3440   0.7500E+01  0.4941E-03 -0.2213E+01  0.0000E+00      -1  -0.509E-01   20.00  0.8834E-03  0.1060E+00
  44  -129.0000     -71.107 0.3451   0.7814E+01  0.4918E-03 -0.2192E+01  0.0000E+00      -1  -0.504E-01   20.00  0.8834E-03  0.1060E+00
  45  -132.0000     -68.928 0.3461   0.8134E+01  0.4895E-03 -0.2172E+01  0.0000E+00      -1  -0.500E-01   20.00  0.8834E-03  0.1060E+00
  46  -135.0000     -66.710 0.3472   0.8459E+01  0.4872E-03 -0.2152E+01  0.0000E+00      -1  -0.495E-01   20.00  0.8834E-03  0.1060E+00
  47  -138.0000     -64.455 0.3483   0.8790E+01  0.4848E-03 -0.2129E+01  0.0000E+00      -1  -0.490E-01   20.00  0.8834E-03  0.1060E+00
  48  -141.0000     -62.164 0.3494   0.9126E+01  0.4824E-03 -0.2108E+01  0.0000E+00      -1  -0.485E-01   20.00  0.8834E-03  0.1060E+00
  49  -144.0000     -59.841 0.3506   0.9473E+01  0.4798E-03 -0.2088E+01  0.0000E+00      -1  -0.480E-01   20.00  0.8834E-03  0.1060E+00
  50  -147.0000     -57.483 0.3517   0.9946E+01  0.4745E-03 -0.2069E+01  0.0000E+00      -1  -0.476E-01   20.00  0.8834E-03  0.1060E+00
  51  -150.0000     -55.090 0.3528   0.1043E+02  0.4692E-03 -0.2049E+01  0.0000E+00      -1  -0.472E-01   20.00  0.8834E-03  0.1060E+00
  52  -153.0000     -52.663 0.3539   0.1091E+02  0.4637E-03 -0.2029E+01  0.0000E+00      -1  -0.467E-01   20.00  0.8834E-03  0.1060E+00
  53  -156.0000     -50.206 0.3551   0.1141E+02  0.4582E-03 -0.2012E+01  0.0000E+00      -1  -0.463E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -47.722 0.3562   0.1190E+02  0.4527E-03 -0.1995E+01  0.0000E+00      -1  -0.459E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -45.209 0.3573   0.1255E+02  0.4441E-03 -0.1976E+01  0.0000E+00      -1  -0.455E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -42.667 0.3584   0.1322E+02  0.4352E-03 -0.1962E+01  0.0000E+00      -1  -0.451E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -40.100 0.3596   0.1389E+02  0.4262E-03 -0.1946E+01  0.0000E+00      -1  -0.448E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -37.508 0.3607   0.1458E+02  0.4169E-03 -0.1931E+01  0.0000E+00      -1  -0.444E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -34.893 0.3617   0.1545E+02  0.4042E-03 -0.1919E+01  0.0000E+00      -1  -0.442E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -32.254 0.3628   0.1632E+02  0.3915E-03 -0.1906E+01  0.0000E+00      -1  -0.438E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -29.594 0.3638   0.1722E+02  0.3783E-03 -0.1894E+01  0.0000E+00      -1  -0.436E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -26.913 0.3648   0.1831E+02  0.3618E-03 -0.1884E+01  0.0000E+00      -1  -0.433E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -24.212 0.3658   0.1940E+02  0.3451E-03 -0.1875E+01  0.0000E+00      -1  -0.431E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -21.492 0.3667   0.2068E+02  0.3255E-03 -0.1864E+01  0.0000E+00      -1  -0.429E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -18.753 0.3676   0.2202E+02  0.3050E-03 -0.1856E+01  0.0000E+00      -1  -0.427E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -15.997 0.3684   0.2360E+02  0.2807E-03 -0.1849E+01  0.0000E+00      -1  -0.426E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -13.223 0.3691   0.2535E+02  0.2539E-03 -0.1840E+01  0.0000E+00      -1  -0.423E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -10.432 0.3698   0.2736E+02  0.2236E-03 -0.1836E+01  0.0000E+00      -1  -0.422E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000      -7.625 0.3704   0.2972E+02  0.1884E-03 -0.1833E+01  0.0000E+00      -1  -0.422E-01   20.00  0.8833E-03  0.1060E+00
