 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26: 2
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -214.25  0.2814  0.9147E-01  0.1035E-02       -192.00  0.2894  0.5723E-01  0.9509E-03       -173.64  0.2971 -0.6762E-02  0.8834E-03
          0.0230     -214.33  0.2814  0.9147E-01  0.1036E-02       -192.09  0.2894  0.5450E-01  0.9510E-03       -173.76  0.2970 -0.9015E-02  0.8833E-03
          0.0399     -214.45  0.2814  0.9147E-01  0.1036E-02       -192.23  0.2894  0.5110E-01  0.9510E-03       -173.94  0.2970 -0.1164E-01  0.8833E-03
          0.0619     -214.61  0.2813  0.9147E-01  0.1036E-02       -192.41  0.2893  0.4822E-01  0.9510E-03       -174.16  0.2969 -0.1415E-01  0.8833E-03
          0.0904     -214.83  0.2812  0.9147E-01  0.1036E-02       -192.65  0.2892  0.4540E-01  0.9510E-03       -174.43  0.2968 -0.1625E-01  0.8833E-03
          0.1276     -215.13  0.2811  0.9147E-01  0.1036E-02       -192.97  0.2891  0.4318E-01  0.9510E-03       -174.77  0.2966 -0.1732E-01  0.8833E-03
          0.1758     -215.53  0.2810  0.9148E-01  0.1036E-02       -193.38  0.2889  0.4184E-01  0.9510E-03       -175.19  0.2964 -0.1674E-01  0.8833E-03
          0.2386     -216.06  0.2808  0.9147E-01  0.1036E-02       -193.91  0.2888  0.4187E-01  0.9510E-03       -175.70  0.2962 -0.1396E-01  0.8833E-03
          0.3232     -222.40  0.2787  0.4651E+00  0.1041E-02       -196.09  0.2880  0.1637E+00  0.9512E-03       -176.86  0.2958  0.4035E-01  0.8834E-03
          0.4360     -236.17  0.2737  0.9645E+00  0.1046E-02       -201.91  0.2860  0.4315E+00  0.9517E-03       -179.79  0.2946  0.2042E+00  0.8834E-03
          0.5770     -246.30  0.2700  0.9279E+00  0.1046E-02       -208.78  0.2834  0.5860E+00  0.9518E-03       -184.00  0.2928  0.3711E+00  0.8833E-03
          0.7885     -235.88  0.2737  0.9147E-01  0.1039E-02       -209.99  0.2830  0.3510E+00  0.9513E-03       -186.83  0.2916  0.3374E+00  0.8833E-03
          1.0000     -232.33  0.2752  0.9147E-01  0.1039E-02       -208.14  0.2835  0.2076E+00  0.9514E-03       -186.97  0.2914  0.2264E+00  0.8834E-03
end
