 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:28: 5
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -195.643 0.2881   0.1298E+01  0.3868E-03 -0.2060E-01  0.0000E+00      -1  -0.474E-03   20.00  0.1077E-02  0.1292E+00
   2    -3.0000    -192.690 0.2892   0.1332E+01  0.3904E-03 -0.5807E-01  0.0000E+00      -1  -0.134E-02   20.00  0.1081E-02  0.1299E+00
   3    -6.0000    -189.901 0.2903   0.1385E+01  0.3940E-03 -0.1338E+00  0.0000E+00      -1  -0.308E-02   20.00  0.1042E-02  0.1249E+00
   4    -9.0000    -187.266 0.2914   0.1443E+01  0.3974E-03 -0.2057E+00  0.1519E-02      -1  -0.473E-02   20.00  0.1036E-02  0.1243E+00
   5   -12.0000    -184.754 0.2925   0.1499E+01  0.4007E-03 -0.2705E+00  0.1519E-02      -1  -0.622E-02   20.00  0.1026E-02  0.1232E+00
   6   -15.0000    -182.347 0.2935   0.1553E+01  0.4038E-03 -0.3297E+00  0.1520E-02      -1  -0.759E-02   20.00  0.1010E-02  0.1213E+00
   7   -18.0000    -180.027 0.2944   0.1605E+01  0.4068E-03 -0.3834E+00  0.1521E-02      -1  -0.882E-02   20.00  0.9888E-03  0.1187E+00
   8   -21.0000    -177.780 0.2954   0.1655E+01  0.4097E-03 -0.4315E+00  0.1521E-02      -1  -0.993E-02   20.00  0.9635E-03  0.1156E+00
   9   -24.0000    -175.591 0.2963   0.1703E+01  0.4126E-03 -0.4739E+00  0.1506E-02      -1  -0.109E-01   20.00  0.9390E-03  0.1127E+00
  10   -27.0000    -173.449 0.2972   0.1751E+01  0.4154E-03 -0.5108E+00  0.1427E-02      -1  -0.118E-01   20.00  0.9190E-03  0.1102E+00
  11   -30.0000    -171.341 0.2981   0.1798E+01  0.4181E-03 -0.5425E+00  0.1349E-02      -1  -0.125E-01   20.00  0.9040E-03  0.1084E+00
  12   -33.0000    -169.259 0.2989   0.1844E+01  0.4208E-03 -0.5697E+00  0.1270E-02      -1  -0.131E-01   20.00  0.8938E-03  0.1072E+00
  13   -36.0000    -167.194 0.2998   0.1890E+01  0.4235E-03 -0.5917E+00  0.1191E-02      -1  -0.136E-01   20.00  0.8879E-03  0.1065E+00
  14   -39.0000    -165.137 0.3006   0.1936E+01  0.4262E-03 -0.6096E+00  0.1112E-02      -1  -0.140E-01   20.00  0.8851E-03  0.1062E+00
  15   -42.0000    -163.083 0.3015   0.1982E+01  0.4289E-03 -0.6233E+00  0.1033E-02      -1  -0.143E-01   20.00  0.8836E-03  0.1060E+00
  16   -45.0000    -161.024 0.3024   0.2028E+01  0.4315E-03 -0.6330E+00  0.9535E-03      -1  -0.146E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -158.956 0.3032   0.2074E+01  0.4342E-03 -0.6398E+00  0.8743E-03      -1  -0.147E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -156.875 0.3041   0.2120E+01  0.4369E-03 -0.6428E+00  0.7951E-03      -1  -0.148E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -154.775 0.3050   0.2167E+01  0.4397E-03 -0.6429E+00  0.7158E-03      -1  -0.148E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -152.655 0.3059   0.2214E+01  0.4424E-03 -0.6406E+00  0.6364E-03      -1  -0.147E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -150.506 0.3068   0.2288E+01  0.4450E-03 -0.6357E+00  0.5570E-03      -1  -0.146E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -148.320 0.3078   0.2375E+01  0.4475E-03 -0.6285E+00  0.4776E-03      -1  -0.145E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -146.094 0.3089   0.2464E+01  0.4501E-03 -0.6191E+00  0.3981E-03      -1  -0.142E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -143.828 0.3099   0.2554E+01  0.4527E-03 -0.6082E+00  0.3186E-03      -1  -0.140E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -141.523 0.3110   0.2646E+01  0.4554E-03 -0.5957E+00  0.2390E-03      -1  -0.137E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -139.179 0.3121   0.2740E+01  0.4581E-03 -0.5824E+00  0.1594E-03      -1  -0.134E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000    -136.799 0.3132   0.2835E+01  0.4609E-03 -0.5681E+00  0.7971E-04      -1  -0.131E-01   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -134.382 0.3143   0.2931E+01  0.4637E-03 -0.5533E+00  0.0000E+00      -1  -0.127E-01   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -131.932 0.3154   0.3029E+01  0.4665E-03 -0.5384E+00  0.0000E+00      -1  -0.124E-01   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -129.449 0.3166   0.3127E+01  0.4694E-03 -0.5221E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -126.934 0.3177   0.3228E+01  0.4723E-03 -0.5060E+00  0.0000E+00      -1  -0.116E-01   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -124.390 0.3189   0.3329E+01  0.4752E-03 -0.4903E+00  0.0000E+00      -1  -0.113E-01   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -121.818 0.3201   0.3432E+01  0.4782E-03 -0.4744E+00  0.0000E+00      -1  -0.109E-01   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -119.218 0.3213   0.3567E+01  0.4807E-03 -0.4580E+00  0.0000E+00      -1  -0.105E-01   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -116.587 0.3226   0.3741E+01  0.4825E-03 -0.4404E+00  0.0000E+00      -1  -0.101E-01   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -113.925 0.3239   0.3917E+01  0.4844E-03 -0.4240E+00  0.0000E+00      -1  -0.975E-02   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -111.237 0.3252   0.4094E+01  0.4863E-03 -0.4084E+00  0.0000E+00      -1  -0.940E-02   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -108.524 0.3266   0.4273E+01  0.4882E-03 -0.3921E+00  0.0000E+00      -1  -0.902E-02   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -105.788 0.3279   0.4453E+01  0.4902E-03 -0.3768E+00  0.0000E+00      -1  -0.867E-02   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -103.032 0.3292   0.4635E+01  0.4921E-03 -0.3621E+00  0.0000E+00      -1  -0.833E-02   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -100.257 0.3306   0.4818E+01  0.4941E-03 -0.3467E+00  0.0000E+00      -1  -0.798E-02   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -97.464 0.3320   0.5003E+01  0.4961E-03 -0.3329E+00  0.0000E+00      -1  -0.766E-02   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -94.656 0.3334   0.5216E+01  0.4975E-03 -0.3198E+00  0.0000E+00      -1  -0.736E-02   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -91.831 0.3348   0.5503E+01  0.4974E-03 -0.3069E+00  0.0000E+00      -1  -0.706E-02   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -88.991 0.3362   0.5792E+01  0.4972E-03 -0.2941E+00  0.0000E+00      -1  -0.677E-02   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -86.136 0.3376   0.6082E+01  0.4971E-03 -0.2815E+00  0.0000E+00      -1  -0.648E-02   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -83.269 0.3390   0.6373E+01  0.4970E-03 -0.2706E+00  0.0000E+00      -1  -0.623E-02   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -80.391 0.3405   0.6666E+01  0.4968E-03 -0.2597E+00  0.0000E+00      -1  -0.598E-02   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -77.503 0.3419   0.6959E+01  0.4967E-03 -0.2496E+00  0.0000E+00      -1  -0.574E-02   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -74.606 0.3433   0.7301E+01  0.4955E-03 -0.2389E+00  0.0000E+00      -1  -0.550E-02   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -71.699 0.3448   0.7727E+01  0.4925E-03 -0.2290E+00  0.0000E+00      -1  -0.527E-02   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -68.784 0.3462   0.8155E+01  0.4894E-03 -0.2213E+00  0.0000E+00      -1  -0.509E-02   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -65.862 0.3476   0.8584E+01  0.4863E-03 -0.2129E+00  0.0000E+00      -1  -0.490E-02   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -62.933 0.3491   0.9013E+01  0.4832E-03 -0.2056E+00  0.0000E+00      -1  -0.473E-02   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -59.999 0.3505   0.9444E+01  0.4801E-03 -0.1973E+00  0.0000E+00      -1  -0.454E-02   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -57.058 0.3519   0.1003E+02  0.4736E-03 -0.1887E+00  0.0000E+00      -1  -0.434E-02   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -54.112 0.3533   0.1062E+02  0.4670E-03 -0.1839E+00  0.0000E+00      -1  -0.423E-02   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -51.162 0.3546   0.1121E+02  0.4604E-03 -0.1792E+00  0.0000E+00      -1  -0.412E-02   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -48.208 0.3560   0.1181E+02  0.4538E-03 -0.1714E+00  0.0000E+00      -1  -0.394E-02   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -45.249 0.3573   0.1254E+02  0.4443E-03 -0.1651E+00  0.0000E+00      -1  -0.380E-02   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -42.287 0.3586   0.1332E+02  0.4338E-03 -0.1618E+00  0.0000E+00      -1  -0.372E-02   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -39.322 0.3599   0.1409E+02  0.4234E-03 -0.1574E+00  0.0000E+00      -1  -0.362E-02   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -36.354 0.3612   0.1496E+02  0.4113E-03 -0.1522E+00  0.0000E+00      -1  -0.350E-02   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -33.383 0.3623   0.1594E+02  0.3969E-03 -0.1487E+00  0.0000E+00      -1  -0.342E-02   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -30.410 0.3635   0.1693E+02  0.3825E-03 -0.1469E+00  0.0000E+00      -1  -0.338E-02   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -27.435 0.3646   0.1809E+02  0.3650E-03 -0.1446E+00  0.0000E+00      -1  -0.333E-02   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -24.458 0.3657   0.1930E+02  0.3466E-03 -0.1417E+00  0.0000E+00      -1  -0.326E-02   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -21.479 0.3667   0.2069E+02  0.3254E-03 -0.1378E+00  0.0000E+00      -1  -0.317E-02   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -18.498 0.3677   0.2216E+02  0.3028E-03 -0.1331E+00  0.0000E+00      -1  -0.306E-02   20.00  0.8833E-03  0.1060E+00
