 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:37
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -217.68  0.2802  0.9308E-01  0.1050E-02       -194.91  0.2884  0.1149E+00  0.9560E-03       -175.44  0.2963  0.1202E+00  0.8833E-03
          0.0230     -217.69  0.2802  0.9308E-01  0.1050E-02       -194.91  0.2884  0.1132E+00  0.9560E-03       -175.47  0.2963  0.1171E+00  0.8833E-03
          0.0399     -217.69  0.2802  0.9308E-01  0.1050E-02       -194.91  0.2884  0.1110E+00  0.9560E-03       -175.52  0.2963  0.1132E+00  0.8833E-03
          0.0619     -217.68  0.2802  0.9308E-01  0.1050E-02       -194.92  0.2884  0.1087E+00  0.9560E-03       -175.57  0.2963  0.1091E+00  0.8833E-03
          0.0904     -217.69  0.2802  0.9307E-01  0.1050E-02       -194.95  0.2884  0.1059E+00  0.9560E-03       -175.65  0.2963  0.1046E+00  0.8833E-03
          0.1276     -217.72  0.2802  0.9308E-01  0.1050E-02       -195.00  0.2884  0.1029E+00  0.9560E-03       -175.74  0.2962  0.1000E+00  0.8833E-03
          0.1758     -217.77  0.2802  0.9308E-01  0.1050E-02       -195.09  0.2883  0.9969E-01  0.9560E-03       -175.87  0.2962  0.9568E-01  0.8833E-03
          0.2386     -217.87  0.2801  0.9308E-01  0.1050E-02       -195.21  0.2883  0.9673E-01  0.9560E-03       -176.04  0.2961  0.9183E-01  0.8833E-03
          0.3232     -223.82  0.2782  0.4733E+00  0.1054E-02       -196.93  0.2877  0.2153E+00  0.9562E-03       -176.78  0.2958  0.1379E+00  0.8834E-03
          0.4360     -237.45  0.2733  0.9814E+00  0.1058E-02       -202.48  0.2858  0.4801E+00  0.9566E-03       -179.42  0.2947  0.3038E+00  0.8834E-03
          0.5770     -247.60  0.2696  0.9441E+00  0.1058E-02       -209.36  0.2832  0.6309E+00  0.9567E-03       -183.54  0.2930  0.4820E+00  0.8833E-03
          0.7885     -236.55  0.2734  0.9307E-01  0.1052E-02       -210.31  0.2829  0.3920E+00  0.9563E-03       -186.13  0.2919  0.4471E+00  0.8833E-03
          1.0000     -231.94  0.2753  0.9307E-01  0.1052E-02       -207.36  0.2838  0.2484E+00  0.9564E-03       -185.41  0.2920  0.3033E+00  0.8833E-03
end
