0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.5959E-04,0.7692E-01,0.5988E-04,0.7692E-01,0.6029E-04,0.7692E-01,0.5837E-04,0.7692E-01,0.3862E-04,0.6994E-01,0.4004E-04,0.6994E-01,0.3966E-04,0.6994E-01,0.15368E-05,0.15368E-05
0.5959E-04,0.7692E-01,0.5988E-04,0.7692E-01,0.6029E-04,0.7692E-01,0.5837E-04,0.7692E-01,0.3862E-04,0.6994E-01,0.4004E-04,0.6994E-01,0.3966E-04,0.6994E-01,0.15368E-05,0.15368E-05
0.4059E-04,0.7689E-01,0.4070E-04,0.7689E-01,0.4104E-04,0.7689E-01,0.3956E-04,0.7689E-01,0.2561E-04,0.6980E-01,0.2667E-04,0.6980E-01,0.2639E-04,0.6980E-01,0.15819E-05,0.15819E-05
0.4059E-04,0.7689E-01,0.4070E-04,0.7689E-01,0.4104E-04,0.7689E-01,0.3956E-04,0.7689E-01,0.2561E-04,0.6980E-01,0.2667E-04,0.6980E-01,0.2639E-04,0.6980E-01,0.15819E-05,0.15819E-05
0.4059E-04,0.7689E-01,0.4070E-04,0.7689E-01,0.4104E-04,0.7689E-01,0.3956E-04,0.7689E-01,0.2561E-04,0.6980E-01,0.2667E-04,0.6980E-01,0.2639E-04,0.6980E-01,0.15819E-05,0.15819E-05
0.3158E-04,0.7699E-01,0.3162E-04,0.7699E-01,0.3189E-04,0.7699E-01,0.3079E-04,0.7699E-01,0.2019E-04,0.7008E-01,0.2098E-04,0.7008E-01,0.2077E-04,0.7008E-01,0.12433E-05,0.12433E-05
0.1790E-04,0.7703E-01,0.1788E-04,0.7703E-01,0.1807E-04,0.7703E-01,0.1734E-04,0.7703E-01,0.1103E-04,0.7019E-01,0.1154E-04,0.7019E-01,0.1140E-04,0.7019E-01,0.68509E-06,0.68509E-06
0.4056E-04,0.7689E-01,0.4070E-04,0.7689E-01,0.4104E-04,0.7689E-01,0.3956E-04,0.7689E-01,0.2562E-04,0.6980E-01,0.2667E-04,0.6980E-01,0.2639E-04,0.6980E-01,0.15819E-05,0.15819E-05
0.4059E-04,0.7689E-01,0.4070E-04,0.7689E-01,0.4104E-04,0.7689E-01,0.3956E-04,0.7689E-01,0.2561E-04,0.6980E-01,0.2667E-04,0.6980E-01,0.2639E-04,0.6980E-01,0.17218E-06,0.17218E-06
0.4059E-04,0.7689E-01,0.4070E-04,0.7689E-01,0.4104E-04,0.7689E-01,0.3956E-04,0.7689E-01,0.2561E-04,0.6980E-01,0.2667E-04,0.6980E-01,0.2639E-04,0.6980E-01,0.52731E-06,0.52731E-06
0.1327E-04,0.7670E-01,0.1325E-04,0.7670E-01,0.1339E-04,0.7670E-01,0.1285E-04,0.7670E-01,0.8172E-05,0.6989E-01,0.8551E-05,0.6989E-01,0.8449E-05,0.6989E-01,0.18415E-07,0.18415E-07
0.1327E-04,0.7670E-01,0.1325E-04,0.7670E-01,0.1339E-04,0.7670E-01,0.1285E-04,0.7670E-01,0.8172E-05,0.6989E-01,0.8551E-05,0.6989E-01,0.8449E-05,0.6989E-01,0.18415E-07,0.18415E-07
0.1790E-04,0.7703E-01,0.1788E-04,0.7703E-01,0.1807E-04,0.7703E-01,0.1734E-04,0.7703E-01,0.1103E-04,0.7019E-01,0.1154E-04,0.7019E-01,0.1140E-04,0.7019E-01,0.24848E-07,0.24848E-07
0.3156E-04,0.7699E-01,0.3163E-04,0.7699E-01,0.3188E-04,0.7699E-01,0.3080E-04,0.7699E-01,0.2019E-04,0.7008E-01,0.2098E-04,0.7008E-01,0.2077E-04,0.7008E-01,0.45103E-07,0.45103E-07
0.1327E-04,0.7670E-01,0.1325E-04,0.7670E-01,0.1339E-04,0.7670E-01,0.1285E-04,0.7670E-01,0.8172E-05,0.6989E-01,0.8551E-05,0.6989E-01,0.8449E-05,0.6989E-01,0.18415E-07,0.18415E-07
0.1327E-04,0.7670E-01,0.1325E-04,0.7670E-01,0.1339E-04,0.7670E-01,0.1285E-04,0.7670E-01,0.8172E-05,0.6989E-01,0.8551E-05,0.6989E-01,0.8449E-05,0.6989E-01,0.16925E-06,0.16925E-06
0.1327E-04,0.7670E-01,0.1325E-04,0.7670E-01,0.1339E-04,0.7670E-01,0.1285E-04,0.7670E-01,0.8172E-05,0.6989E-01,0.8551E-05,0.6989E-01,0.8449E-05,0.6989E-01,0.55244E-07,0.55244E-07
0.1327E-04,0.7670E-01,0.1325E-04,0.7670E-01,0.1339E-04,0.7670E-01,0.1285E-04,0.7670E-01,0.8172E-05,0.6989E-01,0.8551E-05,0.6989E-01,0.8449E-05,0.6989E-01,0.18415E-07,0.18415E-07
0.1601E-03,0.7686E-01,0.1624E-03,0.7686E-01,0.1626E-03,0.7686E-01,0.1594E-03,0.7686E-01,0.1128E-03,0.6994E-01,0.1154E-03,0.6994E-01,0.1147E-03,0.6994E-01,0.19739E-05,0.19739E-05
0.1601E-03,0.7686E-01,0.1624E-03,0.7686E-01,0.1626E-03,0.7686E-01,0.1593E-03,0.7686E-01,0.1128E-03,0.6994E-01,0.1154E-03,0.6994E-01,0.1147E-03,0.6994E-01,0.19739E-05,0.19739E-05
0.1601E-03,0.7686E-01,0.1624E-03,0.7686E-01,0.1626E-03,0.7686E-01,0.1594E-03,0.7686E-01,0.1128E-03,0.6994E-01,0.1154E-03,0.6994E-01,0.1147E-03,0.6994E-01,0.19739E-05,0.19739E-05
0.1332E-03,0.7687E-01,0.1347E-03,0.7687E-01,0.1350E-03,0.7687E-01,0.1323E-03,0.7687E-01,0.9370E-04,0.6997E-01,0.9590E-04,0.6997E-01,0.9532E-04,0.6997E-01,0.16405E-05,0.16405E-05
0.9046E-04,0.7688E-01,0.9107E-04,0.7688E-01,0.9148E-04,0.7688E-01,0.8924E-04,0.7688E-01,0.6170E-04,0.6996E-01,0.6343E-04,0.6996E-01,0.6297E-04,0.6996E-01,0.10866E-05,0.10866E-05
0.1599E-03,0.7686E-01,0.1624E-03,0.7686E-01,0.1626E-03,0.7686E-01,0.1594E-03,0.7686E-01,0.1128E-03,0.6994E-01,0.1154E-03,0.6994E-01,0.1147E-03,0.6994E-01,0.19739E-05,0.19739E-05
0.1601E-03,0.7686E-01,0.1624E-03,0.7686E-01,0.1626E-03,0.7686E-01,0.1594E-03,0.7686E-01,0.1128E-03,0.6994E-01,0.1154E-03,0.6994E-01,0.1147E-03,0.6994E-01,0.25547E-05,0.25547E-05
0.1601E-03,0.7686E-01,0.1624E-03,0.7686E-01,0.1626E-03,0.7686E-01,0.1594E-03,0.7686E-01,0.1128E-03,0.6994E-01,0.1154E-03,0.6994E-01,0.1147E-03,0.6994E-01,0.11843E-05,0.11843E-05
0.7423E-04,0.7688E-01,0.7467E-04,0.7688E-01,0.7501E-04,0.7688E-01,0.7319E-04,0.7688E-01,0.5069E-04,0.6999E-01,0.5210E-04,0.6999E-01,0.5172E-04,0.6999E-01,0.69302E-06,0.69302E-06
0.7423E-04,0.7688E-01,0.7467E-04,0.7688E-01,0.7502E-04,0.7688E-01,0.7318E-04,0.7688E-01,0.5069E-04,0.6999E-01,0.5210E-04,0.6999E-01,0.5172E-04,0.6999E-01,0.69302E-06,0.69302E-06
0.9040E-04,0.7688E-01,0.9109E-04,0.7688E-01,0.9148E-04,0.7688E-01,0.8924E-04,0.7688E-01,0.6172E-04,0.6996E-01,0.6343E-04,0.6996E-01,0.6297E-04,0.6996E-01,0.84386E-06,0.84386E-06
0.1331E-03,0.7687E-01,0.1348E-03,0.7687E-01,0.1350E-03,0.7687E-01,0.1323E-03,0.7687E-01,0.9373E-04,0.6997E-01,0.9590E-04,0.6997E-01,0.9532E-04,0.6997E-01,0.12739E-05,0.12739E-05
0.7427E-04,0.7688E-01,0.7465E-04,0.7688E-01,0.7502E-04,0.7688E-01,0.7318E-04,0.7688E-01,0.5069E-04,0.6999E-01,0.5210E-04,0.6999E-01,0.5172E-04,0.6999E-01,0.69302E-06,0.69302E-06
0.7423E-04,0.7688E-01,0.7467E-04,0.7688E-01,0.7502E-04,0.7688E-01,0.7318E-04,0.7688E-01,0.5069E-04,0.6999E-01,0.5210E-04,0.6999E-01,0.5172E-04,0.6999E-01,0.53544E-06,0.53544E-06
0.7423E-04,0.7688E-01,0.7467E-04,0.7688E-01,0.7502E-04,0.7688E-01,0.7318E-04,0.7688E-01,0.5069E-04,0.6999E-01,0.5210E-04,0.6999E-01,0.5172E-04,0.6999E-01,0.11550E-05,0.11550E-05
0.7423E-04,0.7688E-01,0.7467E-04,0.7688E-01,0.7502E-04,0.7688E-01,0.7318E-04,0.7688E-01,0.5069E-04,0.6999E-01,0.5210E-04,0.6999E-01,0.5172E-04,0.6999E-01,0.69302E-06,0.69302E-06
0.9326E-04,0.7688E-01,0.9386E-04,0.7688E-01,0.9426E-04,0.7688E-01,0.9206E-04,0.7688E-01,0.6414E-04,0.6999E-01,0.6585E-04,0.6999E-01,0.6539E-04,0.6999E-01,0.27806E-06,0.27806E-06
0.9326E-04,0.7688E-01,0.9386E-04,0.7688E-01,0.9426E-04,0.7688E-01,0.9206E-04,0.7688E-01,0.6414E-04,0.6999E-01,0.6585E-04,0.6999E-01,0.6539E-04,0.6999E-01,0.27806E-06,0.27806E-06
0.9326E-04,0.7688E-01,0.9386E-04,0.7688E-01,0.9426E-04,0.7688E-01,0.9206E-04,0.7688E-01,0.6414E-04,0.6999E-01,0.6585E-04,0.6999E-01,0.6539E-04,0.6999E-01,0.27806E-06,0.27806E-06
0.1980E-03,0.7685E-01,0.2013E-03,0.7685E-01,0.2016E-03,0.7685E-01,0.1971E-03,0.7685E-01,0.1374E-03,0.6997E-01,0.1409E-03,0.6997E-01,0.1400E-03,0.6997E-01,0.59501E-06,0.59501E-06
0.1687E-04,0.7709E-01,0.1684E-04,0.7709E-01,0.1702E-04,0.7709E-01,0.1634E-04,0.7709E-01,0.1039E-04,0.6983E-01,0.1087E-04,0.6983E-01,0.1074E-04,0.6983E-01,0.46130E-07,0.46130E-07
0.9307E-04,0.7688E-01,0.9392E-04,0.7688E-01,0.9425E-04,0.7688E-01,0.9207E-04,0.7688E-01,0.6415E-04,0.6999E-01,0.6585E-04,0.6999E-01,0.6539E-04,0.6999E-01,0.27806E-06,0.27806E-06
0.9326E-04,0.7688E-01,0.9386E-04,0.7688E-01,0.9426E-04,0.7688E-01,0.9206E-04,0.7688E-01,0.6414E-04,0.6999E-01,0.6585E-04,0.6999E-01,0.6539E-04,0.6999E-01,0.32340E-06,0.32340E-06
0.9326E-04,0.7688E-01,0.9386E-04,0.7688E-01,0.9426E-04,0.7688E-01,0.9206E-04,0.7688E-01,0.6414E-04,0.6999E-01,0.6585E-04,0.6999E-01,0.6539E-04,0.6999E-01,0.69516E-06,0.69516E-06
0.4084E-04,0.7680E-01,0.4092E-04,0.7680E-01,0.4123E-04,0.7680E-01,0.3990E-04,0.7680E-01,0.2648E-04,0.7022E-01,0.2746E-04,0.7022E-01,0.2720E-04,0.7022E-01,0.33810E-06,0.33810E-06
0.4084E-04,0.7680E-01,0.4092E-04,0.7680E-01,0.4123E-04,0.7680E-01,0.3990E-04,0.7680E-01,0.2648E-04,0.7022E-01,0.2746E-04,0.7022E-01,0.2720E-04,0.7022E-01,0.33810E-06,0.33810E-06
0.1687E-04,0.7709E-01,0.1684E-04,0.7709E-01,0.1702E-04,0.7709E-01,0.1634E-04,0.7709E-01,0.1039E-04,0.6983E-01,0.1087E-04,0.6983E-01,0.1074E-04,0.6983E-01,0.13413E-06,0.13413E-06
0.1972E-03,0.7685E-01,0.2015E-03,0.7685E-01,0.2015E-03,0.7685E-01,0.1972E-03,0.7685E-01,0.1374E-03,0.6997E-01,0.1409E-03,0.6997E-01,0.1400E-03,0.6997E-01,0.17300E-05,0.17300E-05
0.4088E-04,0.7680E-01,0.4091E-04,0.7680E-01,0.4124E-04,0.7680E-01,0.3990E-04,0.7680E-01,0.2648E-04,0.7022E-01,0.2746E-04,0.7022E-01,0.2720E-04,0.7022E-01,0.33810E-06,0.33810E-06
0.4084E-04,0.7680E-01,0.4092E-04,0.7680E-01,0.4123E-04,0.7680E-01,0.3990E-04,0.7680E-01,0.2648E-04,0.7022E-01,0.2746E-04,0.7022E-01,0.2720E-04,0.7022E-01,0.29070E-06,0.29070E-06
0.4084E-04,0.7680E-01,0.4092E-04,0.7680E-01,0.4123E-04,0.7680E-01,0.3990E-04,0.7680E-01,0.2648E-04,0.7022E-01,0.2746E-04,0.7022E-01,0.2720E-04,0.7022E-01,0.13524E-06,0.13524E-06
0.4084E-04,0.7680E-01,0.4092E-04,0.7680E-01,0.4123E-04,0.7680E-01,0.3990E-04,0.7680E-01,0.2648E-04,0.7022E-01,0.2746E-04,0.7022E-01,0.2720E-04,0.7022E-01,0.33810E-06,0.33810E-06
0.1845E-04,0.7671E-01,0.1843E-04,0.7671E-01,0.1860E-04,0.7671E-01,0.1795E-04,0.7671E-01,0.1177E-04,0.7021E-01,0.1224E-04,0.7021E-01,0.1211E-04,0.7021E-01,0.21218E-06,0.21218E-06
0.1845E-04,0.7671E-01,0.1843E-04,0.7671E-01,0.1860E-04,0.7671E-01,0.1795E-04,0.7671E-01,0.1177E-04,0.7021E-01,0.1224E-04,0.7021E-01,0.1211E-04,0.7021E-01,0.21218E-06,0.21218E-06
0.1845E-04,0.7671E-01,0.1843E-04,0.7671E-01,0.1860E-04,0.7671E-01,0.1795E-04,0.7671E-01,0.1177E-04,0.7021E-01,0.1224E-04,0.7021E-01,0.1211E-04,0.7021E-01,0.21218E-06,0.21218E-06
0.1452E-04,0.7712E-01,0.1450E-04,0.7712E-01,0.1465E-04,0.7712E-01,0.1406E-04,0.7712E-01,0.8942E-05,0.7014E-01,0.9355E-05,0.7014E-01,0.9244E-05,0.7014E-01,0.16253E-06,0.16253E-06
0.1972E-03,0.7685E-01,0.2021E-03,0.7685E-01,0.2019E-03,0.7685E-01,0.1979E-03,0.7685E-01,0.1397E-03,0.6997E-01,0.1428E-03,0.6997E-01,0.1420E-03,0.6997E-01,0.24663E-05,0.24663E-05
0.1843E-04,0.7671E-01,0.1844E-04,0.7671E-01,0.1860E-04,0.7671E-01,0.1795E-04,0.7671E-01,0.1177E-04,0.7021E-01,0.1224E-04,0.7021E-01,0.1211E-04,0.7021E-01,0.21218E-06,0.21218E-06
0.1845E-04,0.7671E-01,0.1843E-04,0.7671E-01,0.1860E-04,0.7671E-01,0.1795E-04,0.7671E-01,0.1177E-04,0.7021E-01,0.1224E-04,0.7021E-01,0.1211E-04,0.7021E-01,0.29755E-06,0.29755E-06
0.1845E-04,0.7671E-01,0.1843E-04,0.7671E-01,0.1860E-04,0.7671E-01,0.1795E-04,0.7671E-01,0.1177E-04,0.7021E-01,0.1224E-04,0.7021E-01,0.1211E-04,0.7021E-01,0.15914E-06,0.15914E-06
0.1597E-03,0.7686E-01,0.1645E-03,0.7686E-01,0.1641E-03,0.7686E-01,0.1610E-03,0.7686E-01,0.1136E-03,0.6997E-01,0.1161E-03,0.6997E-01,0.1155E-03,0.6997E-01,0.21093E-05,0.21093E-05
0.1597E-03,0.7686E-01,0.1645E-03,0.7686E-01,0.1641E-03,0.7686E-01,0.1609E-03,0.7686E-01,0.1136E-03,0.6997E-01,0.1161E-03,0.6997E-01,0.1155E-03,0.6997E-01,0.21093E-05,0.21093E-05
0.1952E-03,0.7685E-01,0.2026E-03,0.7685E-01,0.2017E-03,0.7685E-01,0.1980E-03,0.7685E-01,0.1398E-03,0.6997E-01,0.1428E-03,0.6997E-01,0.1420E-03,0.6997E-01,0.25934E-05,0.25934E-05
0.1451E-04,0.7712E-01,0.1450E-04,0.7712E-01,0.1465E-04,0.7712E-01,0.1406E-04,0.7712E-01,0.8943E-05,0.7014E-01,0.9355E-05,0.7014E-01,0.9244E-05,0.7014E-01,0.17094E-06,0.17094E-06
0.1610E-03,0.7686E-01,0.1642E-03,0.7686E-01,0.1642E-03,0.7686E-01,0.1609E-03,0.7686E-01,0.1135E-03,0.6997E-01,0.1162E-03,0.6997E-01,0.1155E-03,0.6997E-01,0.21093E-05,0.21093E-05
0.1597E-03,0.7686E-01,0.1645E-03,0.7686E-01,0.1641E-03,0.7686E-01,0.1609E-03,0.7686E-01,0.1136E-03,0.6997E-01,0.1161E-03,0.6997E-01,0.1155E-03,0.6997E-01,0.15044E-05,0.15044E-05
0.1597E-03,0.7686E-01,0.1645E-03,0.7686E-01,0.1641E-03,0.7686E-01,0.1609E-03,0.7686E-01,0.1136E-03,0.6997E-01,0.1161E-03,0.6997E-01,0.1155E-03,0.6997E-01,0.28124E-05,0.28124E-05
0.1597E-03,0.7686E-01,0.1645E-03,0.7686E-01,0.1641E-03,0.7686E-01,0.1609E-03,0.7686E-01,0.1136E-03,0.6997E-01,0.1161E-03,0.6997E-01,0.1155E-03,0.6997E-01,0.21093E-05,0.21093E-05
0.2509E-03,0.7684E-01,0.2616E-03,0.7684E-01,0.2599E-03,0.7684E-01,0.2560E-03,0.7684E-01,0.1843E-03,0.6996E-01,0.1876E-03,0.6996E-01,0.1867E-03,0.6996E-01,0.16806E-05,0.16806E-05
0.2509E-03,0.7684E-01,0.2616E-03,0.7684E-01,0.2599E-03,0.7684E-01,0.2559E-03,0.7684E-01,0.1843E-03,0.6996E-01,0.1876E-03,0.6996E-01,0.1867E-03,0.6996E-01,0.16806E-05,0.16806E-05
0.2509E-03,0.7684E-01,0.2616E-03,0.7684E-01,0.2599E-03,0.7684E-01,0.2560E-03,0.7684E-01,0.1843E-03,0.6996E-01,0.1876E-03,0.6996E-01,0.1867E-03,0.6996E-01,0.16806E-05,0.16806E-05
0.2101E-03,0.7685E-01,0.2174E-03,0.7685E-01,0.2164E-03,0.7685E-01,0.2130E-03,0.7685E-01,0.1533E-03,0.6997E-01,0.1562E-03,0.6997E-01,0.1554E-03,0.6997E-01,0.13992E-05,0.13992E-05
0.3193E-03,0.7682E-01,0.3371E-03,0.7682E-01,0.3338E-03,0.7682E-01,0.3296E-03,0.7682E-01,0.2399E-03,0.6996E-01,0.2437E-03,0.6996E-01,0.2427E-03,0.6996E-01,0.21805E-05,0.21805E-05
0.2518E-03,0.7684E-01,0.2613E-03,0.7684E-01,0.2600E-03,0.7684E-01,0.2559E-03,0.7684E-01,0.1842E-03,0.6996E-01,0.1877E-03,0.6996E-01,0.1867E-03,0.6996E-01,0.16806E-05,0.16806E-05
0.2509E-03,0.7684E-01,0.2616E-03,0.7684E-01,0.2599E-03,0.7684E-01,0.2560E-03,0.7684E-01,0.1843E-03,0.6996E-01,0.1876E-03,0.6996E-01,0.1867E-03,0.6996E-01,0.65454E-06,0.65454E-06
0.2509E-03,0.7684E-01,0.2616E-03,0.7684E-01,0.2599E-03,0.7684E-01,0.2560E-03,0.7684E-01,0.1843E-03,0.6996E-01,0.1876E-03,0.6996E-01,0.1867E-03,0.6996E-01,0.67222E-05,0.67222E-05
0.2704E-03,0.7683E-01,0.2814E-03,0.7683E-01,0.2796E-03,0.7683E-01,0.2758E-03,0.7683E-01,0.2008E-03,0.6998E-01,0.2041E-03,0.6998E-01,0.2032E-03,0.6998E-01,0.28463E-05,0.28463E-05
0.2704E-03,0.7683E-01,0.2814E-03,0.7683E-01,0.2796E-03,0.7683E-01,0.2758E-03,0.7683E-01,0.2008E-03,0.6998E-01,0.2041E-03,0.6998E-01,0.2033E-03,0.6998E-01,0.28463E-05,0.28463E-05
0.3209E-03,0.7682E-01,0.3367E-03,0.7682E-01,0.3339E-03,0.7682E-01,0.3295E-03,0.7682E-01,0.2399E-03,0.6996E-01,0.2437E-03,0.6996E-01,0.2427E-03,0.6996E-01,0.33982E-05,0.33982E-05
0.2107E-03,0.7685E-01,0.2172E-03,0.7685E-01,0.2165E-03,0.7685E-01,0.2129E-03,0.7685E-01,0.1533E-03,0.6997E-01,0.1562E-03,0.6997E-01,0.1554E-03,0.6997E-01,0.21795E-05,0.21795E-05
