0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6005E-04,0.7695E-01,0.4111E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.10460E-05,0.10460E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6005E-04,0.7695E-01,0.4111E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.52298E-06,0.52298E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6001E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.52298E-06,0.52298E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6001E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.10460E-05,0.10460E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6001E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.39736E-06,0.39736E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6001E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.52298E-06,0.52298E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6002E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.20381E-05,0.20381E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6005E-04,0.7695E-01,0.4111E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.20381E-05,0.20381E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6002E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.20381E-05,0.20381E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6002E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.40762E-05,0.40762E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6002E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.25446E-06,0.25446E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6002E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.50892E-06,0.50892E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6005E-04,0.7695E-01,0.4111E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.50892E-06,0.50892E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6005E-04,0.7695E-01,0.4111E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.25446E-06,0.25446E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6005E-04,0.7695E-01,0.4111E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.40762E-05,0.40762E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6005E-04,0.7695E-01,0.4111E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.50892E-06,0.50892E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4112E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.42497E-06,0.42497E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4110E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.42497E-06,0.42497E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4112E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.42497E-06,0.42497E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6004E-04,0.7695E-01,0.4112E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.14166E-06,0.14166E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4112E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.51280E-06,0.51280E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6004E-04,0.7695E-01,0.4112E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.17093E-06,0.17093E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4110E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.17093E-06,0.17093E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4110E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.51280E-06,0.51280E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4110E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.14166E-06,0.14166E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4110E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.17093E-06,0.17093E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6133E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4109E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.33253E-06,0.33253E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4113E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.33253E-06,0.33253E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6133E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4109E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.33253E-06,0.33253E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6133E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4109E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.99758E-06,0.99758E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6133E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4109E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.55610E-06,0.55610E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6133E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4109E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.16683E-05,0.16683E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4113E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.16683E-05,0.16683E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4113E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.55610E-06,0.55610E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4113E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.99758E-06,0.99758E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4113E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.16683E-05,0.16683E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6006E-04,0.7695E-01,0.4110E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.63182E-05,0.63182E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6133E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4109E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.63182E-05,0.63182E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6006E-04,0.7695E-01,0.4110E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.63182E-05,0.63182E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6006E-04,0.7695E-01,0.4110E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.42121E-05,0.42121E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6006E-04,0.7695E-01,0.4110E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.90424E-06,0.90424E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6006E-04,0.7695E-01,0.4110E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.60282E-06,0.60282E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6133E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4109E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.60282E-06,0.60282E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6133E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4109E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.90424E-06,0.90424E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6133E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4109E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.42121E-05,0.42121E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6133E-04,0.7695E-01,0.6007E-04,0.7695E-01,0.4109E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.60282E-06,0.60282E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4113E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.22091E-06,0.22091E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6004E-04,0.7695E-01,0.4112E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.22091E-06,0.22091E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4113E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.22091E-06,0.22091E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4113E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.88363E-06,0.88363E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4113E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.13599E-06,0.13599E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6003E-04,0.7695E-01,0.4113E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.54397E-06,0.54397E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6004E-04,0.7695E-01,0.4112E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.54397E-06,0.54397E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6004E-04,0.7695E-01,0.4112E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.13599E-06,0.13599E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6004E-04,0.7695E-01,0.4112E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.88363E-06,0.88363E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6004E-04,0.7695E-01,0.4112E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.54397E-06,0.54397E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6001E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.15995E-05,0.15995E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6002E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.15995E-05,0.15995E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6001E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.15995E-05,0.15995E-05
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6001E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.39987E-06,0.39987E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6001E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.74855E-06,0.74855E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6001E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.18714E-06,0.18714E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6002E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.18714E-06,0.18714E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6002E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.74855E-06,0.74855E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6002E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.39987E-06,0.39987E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6135E-04,0.7695E-01,0.6002E-04,0.7695E-01,0.4114E-04,0.7002E-01,0.4218E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.18714E-06,0.18714E-06
0.5855E-04,0.7695E-01,0.6184E-04,0.7695E-01,0.6134E-04,0.7695E-01,0.6005E-04,0.7695E-01,0.4111E-04,0.7002E-01,0.4219E-04,0.7002E-01,0.4190E-04,0.7002E-01,0.30522E-06,0.30522E-06
