 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:11
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -218.81  0.2798  0.3969E-01  0.9531E-03       -197.35  0.2875  0.1705E-01  0.9092E-03       -179.23  0.2948 -0.2457E-02  0.8833E-03
          0.0230     -218.87  0.2798  0.3969E-01  0.9530E-03       -197.40  0.2875  0.1683E-01  0.9092E-03       -179.29  0.2947 -0.3007E-02  0.8834E-03
          0.0399     -218.96  0.2797  0.3969E-01  0.9531E-03       -197.49  0.2875  0.1654E-01  0.9092E-03       -179.38  0.2947 -0.3534E-02  0.8833E-03
          0.0619     -219.07  0.2797  0.3969E-01  0.9531E-03       -197.59  0.2874  0.1634E-01  0.9092E-03       -179.49  0.2947 -0.3737E-02  0.8833E-03
          0.0904     -219.21  0.2796  0.3969E-01  0.9531E-03       -197.73  0.2874  0.1629E-01  0.9092E-03       -179.63  0.2946 -0.3000E-02  0.8833E-03
          0.1276     -219.39  0.2796  0.3969E-01  0.9531E-03       -197.91  0.2873  0.1679E-01  0.9092E-03       -179.79  0.2945 -0.7771E-04  0.8833E-03
          0.1758     -219.62  0.2795  0.3969E-01  0.9531E-03       -198.12  0.2872  0.1861E-01  0.9092E-03       -179.95  0.2945  0.6711E-02  0.8833E-03
          0.2386     -219.88  0.2794  0.3969E-01  0.9531E-03       -198.35  0.2872  0.2302E-01  0.9092E-03       -180.08  0.2944  0.1838E-01  0.8833E-03
          0.3232     -222.63  0.2785  0.2018E+00  0.9549E-03       -199.22  0.2869  0.8155E-01  0.9092E-03       -180.36  0.2943  0.5578E-01  0.8833E-03
          0.4360     -228.78  0.2763  0.4185E+00  0.9570E-03       -202.22  0.2858  0.2027E+00  0.9093E-03       -181.88  0.2937  0.1554E+00  0.8834E-03
          0.5770     -233.92  0.2742  0.4026E+00  0.9572E-03       -206.48  0.2842  0.2761E+00  0.9093E-03       -184.69  0.2925  0.2714E+00  0.8834E-03
          0.7885     -230.52  0.2752  0.3969E-01  0.9542E-03       -207.61  0.2836  0.1752E+00  0.9092E-03       -186.35  0.2917  0.2776E+00  0.8834E-03
          1.0000     -228.45  0.2764  0.3969E-01  0.9542E-03       -205.56  0.2845  0.1510E+00  0.9092E-03       -184.95  0.2922  0.2242E+00  0.8833E-03
end
