 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32:38
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -236.24  0.2735  0.4987E-01  0.8108E-02       -214.35  0.2814  0.1984E-01  0.8825E-02       -196.47  0.2878 -0.4158E-01  0.8872E-02
          0.0230     -236.27  0.2735  0.4987E-01  0.8110E-02       -214.44  0.2814  0.1651E-01  0.8824E-02       -196.60  0.2878 -0.4285E-01  0.8873E-02
          0.0399     -236.33  0.2735  0.4987E-01  0.8113E-02       -214.56  0.2813  0.1238E-01  0.8824E-02       -196.77  0.2877 -0.4493E-01  0.8873E-02
          0.0619     -236.42  0.2734  0.4987E-01  0.8115E-02       -214.72  0.2813  0.8221E-02  0.8824E-02       -196.99  0.2876 -0.4726E-01  0.8874E-02
          0.0904     -236.58  0.2734  0.4987E-01  0.8117E-02       -214.93  0.2812  0.4056E-02  0.8824E-02       -197.26  0.2875 -0.4998E-01  0.8874E-02
          0.1276     -236.81  0.2733  0.4987E-01  0.8120E-02       -215.21  0.2811  0.2252E-03  0.8824E-02       -197.59  0.2874 -0.5277E-01  0.8874E-02
          0.1758     -237.14  0.2732  0.4987E-01  0.8122E-02       -215.58  0.2809 -0.3112E-02  0.8824E-02       -198.01  0.2873 -0.5545E-01  0.8874E-02
          0.2386     -237.60  0.2730  0.4987E-01  0.8124E-02       -216.07  0.2808 -0.5577E-02  0.8824E-02       -198.53  0.2871 -0.5691E-01  0.8874E-02
          0.3232     -241.75  0.2716  0.2536E+00  0.8215E-02       -217.55  0.2803  0.4896E-01  0.8825E-02       -199.48  0.2868 -0.3597E-01  0.8875E-02
          0.4360     -250.29  0.2690  0.5258E+00  0.8396E-02       -221.02  0.2790  0.1734E+00  0.8823E-02       -201.46  0.2861  0.3048E-01  0.8876E-02
          0.5770     -255.99  0.2671  0.5058E+00  0.8454E-02       -225.04  0.2775  0.2462E+00  0.8815E-02       -204.20  0.2851  0.9880E-01  0.8875E-02
          0.7885     -248.99  0.2689  0.4987E-01  0.8234E-02       -225.54  0.2772  0.1071E+00  0.8807E-02       -206.00  0.2843  0.6614E-01  0.8869E-02
          1.0000     -249.11  0.2695  0.4987E-01  0.8146E-02       -226.39  0.2771  0.7330E-01  0.8821E-02       -207.29  0.2839  0.4978E-01  0.8872E-02
end
