 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:10
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.14968E+00  0.12405E-01  0.14968E+00  0.12108E-01  0.36641E-01  0.14968E-02  0.12405E-03  0.14968E-02  0.12108E-03  0.36641E-03 -0.24693E+03 -0.23076E+03  0.42163E+02  0.00000E+00  0.00000E+00  0.98694E+02  0.39465E-04  0.15363E-02      1  0.00000E+00      0.000
       0.0200  0.13786E+00  0.12405E-01  0.13785E+00  0.12108E-01 -0.13374E+00  0.28754E-02  0.24810E-03  0.28754E-02  0.24217E-03 -0.97102E-03 -0.24683E+03 -0.23078E+03  0.42163E+02  0.00000E+00  0.00000E+00  0.98691E+02  0.19717E-03  0.30725E-02      2  0.00000E+00      0.000
       0.0330  0.11079E+00  0.12405E-01  0.11079E+00  0.12108E-01 -0.27157E+00  0.43156E-02  0.40936E-03  0.43156E-02  0.39958E-03 -0.45015E-02 -0.24656E+03 -0.23078E+03  0.42163E+02  0.00000E+00  0.00000E+00  0.98686E+02  0.75407E-03  0.50697E-02      3  0.00000E+00      0.000
       0.0499  0.56127E-01  0.12405E-01  0.56127E-01  0.12109E-01 -0.34287E+00  0.52641E-02  0.61900E-03  0.52642E-02  0.60422E-03 -0.10296E-01 -0.24595E+03 -0.23072E+03  0.42163E+02  0.00000E+00  0.00000E+00  0.98679E+02  0.24018E-02  0.76660E-02      4  0.00000E+00      0.000
       0.0719 -0.46850E-01  0.12405E-01 -0.46853E-01  0.12110E-01 -0.39636E+00  0.42349E-02  0.89154E-03  0.42348E-02  0.87027E-03 -0.19004E-01 -0.24462E+03 -0.23048E+03  0.42163E+02  0.00000E+00  0.00000E+00  0.98671E+02  0.68063E-02  0.11041E-01      5  0.00000E+00      0.000
       0.1004 -0.23153E+00  0.12405E-01 -0.23153E+00  0.12113E-01 -0.43018E+00 -0.23778E-02  0.12458E-02 -0.23778E-02  0.12162E-02 -0.31290E-01 -0.24194E+03 -0.22978E+03  0.42163E+02  0.00000E+00  0.00000E+00  0.98665E+02  0.17807E-01  0.15429E-01      6  0.00000E+00      0.000
       0.1376 -0.54805E+00  0.12405E-01 -0.54805E+00  0.12120E-01 -0.45080E+00 -0.22727E-01  0.17064E-02 -0.22727E-01  0.16662E-02 -0.48028E-01 -0.23684E+03 -0.22796E+03  0.42163E+02  0.00000E+00  0.00000E+00  0.98668E+02  0.43860E-01  0.21133E-01      7  0.00000E+00      0.000
       0.1858 -0.10616E+01  0.12405E-01 -0.10616E+01  0.12137E-01 -0.45826E+00 -0.73970E-01  0.23052E-02 -0.73970E-01  0.22521E-02 -0.70148E-01 -0.22751E+03 -0.22375E+03  0.42163E+02  0.00000E+00  0.00000E+00  0.98696E+02  0.10252E+00  0.28548E-01      8  0.00000E+00      0.000
