 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:23
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -246.93  0.2700  0.1497E+00  0.1061E-02       -221.90  0.2787  0.1630E+00  0.9410E-03       -201.83  0.2859  0.7935E-01  0.8833E-03
          0.0200     -246.83  0.2700  0.1379E+00  0.1061E-02       -221.97  0.2786  0.1566E+00  0.9410E-03       -201.97  0.2858  0.7585E-01  0.8833E-03
          0.0330     -246.56  0.2701  0.1108E+00  0.1061E-02       -222.06  0.2786  0.1470E+00  0.9410E-03       -202.18  0.2858  0.7087E-01  0.8833E-03
          0.0499     -245.95  0.2702  0.5613E-01  0.1060E-02       -222.14  0.2786  0.1331E+00  0.9409E-03       -202.42  0.2857  0.6446E-01  0.8833E-03
          0.0719     -244.62  0.2706 -0.4685E-01  0.1059E-02       -222.17  0.2786  0.1086E+00  0.9407E-03       -202.71  0.2856  0.5482E-01  0.8833E-03
          0.1004     -241.94  0.2714 -0.2315E+00  0.1057E-02       -221.97  0.2786  0.6125E-01  0.9405E-03       -203.00  0.2855  0.3791E-01  0.8833E-03
          0.1376     -236.84  0.2732 -0.5481E+00  0.1055E-02       -221.15  0.2789 -0.3411E-01  0.9405E-03       -203.17  0.2854  0.3056E-02  0.8833E-03
          0.1858     -227.51  0.2765 -0.1062E+01  0.1052E-02       -218.75  0.2798 -0.2278E+00  0.9417E-03       -202.85  0.2855 -0.7491E-01  0.8833E-03
          0.2358     -215.81  0.2808 -0.1669E+01  0.1050E-02       -214.64  0.2812 -0.5083E+00  0.9432E-03       -201.73  0.2859 -0.2000E+00  0.8833E-03
          0.2858     -205.40  0.2847 -0.2054E+01  0.1049E-02       -209.36  0.2831 -0.8127E+00  0.9446E-03       -199.76  0.2866 -0.3639E+00  0.8833E-03
          0.3358     -198.15  0.2873 -0.2123E+01  0.1048E-02       -203.96  0.2851 -0.1056E+01  0.9455E-03       -197.17  0.2876 -0.5402E+00  0.8833E-03
          0.3858     -192.14  0.2894 -0.2181E+01  0.1048E-02       -198.88  0.2870 -0.1238E+01  0.9460E-03       -194.25  0.2886 -0.7112E+00  0.8833E-03
          0.4358     -187.58  0.2913 -0.2220E+01  0.1047E-02       -194.34  0.2886 -0.1366E+01  0.9464E-03       -191.28  0.2897 -0.8672E+00  0.8833E-03
          0.4858     -184.15  0.2928 -0.2239E+01  0.1047E-02       -190.54  0.2901 -0.1469E+01  0.9467E-03       -188.45  0.2909 -0.9930E+00  0.8833E-03
          0.5358     -181.44  0.2939 -0.2234E+01  0.1047E-02       -187.29  0.2914 -0.1556E+01  0.9470E-03       -185.70  0.2921 -0.1100E+01  0.8834E-03
          0.5858     -179.30  0.2948 -0.2206E+01  0.1047E-02       -184.40  0.2926 -0.1615E+01  0.9472E-03       -183.06  0.2932 -0.1192E+01  0.8833E-03
          0.6358     -177.60  0.2955 -0.2158E+01  0.1047E-02       -181.86  0.2937 -0.1652E+01  0.9474E-03       -180.59  0.2942 -0.1268E+01  0.8834E-03
          0.6858     -176.27  0.2960 -0.2094E+01  0.1047E-02       -179.62  0.2946 -0.1675E+01  0.9475E-03       -178.30  0.2952 -0.1328E+01  0.8833E-03
          0.7358     -175.22  0.2964 -0.2021E+01  0.1047E-02       -177.65  0.2954 -0.1687E+01  0.9476E-03       -176.19  0.2960 -0.1375E+01  0.8834E-03
          0.7858     -178.79  0.2951 -0.1400E+01  0.1049E-02       -177.12  0.2957 -0.1543E+01  0.9473E-03       -174.66  0.2967 -0.1363E+01  0.8834E-03
          0.8358     -184.04  0.2928 -0.8193E+00  0.1051E-02       -177.93  0.2954 -0.1304E+01  0.9466E-03       -173.88  0.2970 -0.1287E+01  0.8834E-03
          0.8858     -190.49  0.2901 -0.3393E+00  0.1053E-02       -179.89  0.2945 -0.1028E+01  0.9459E-03       -173.89  0.2970 -0.1160E+01  0.8834E-03
          0.9358     -197.12  0.2876 -0.6756E-02  0.1055E-02       -182.53  0.2934 -0.7703E+00  0.9450E-03       -174.57  0.2967 -0.1010E+01  0.8834E-03
          0.9679     -201.10  0.2862  0.1131E+00  0.1056E-02       -184.39  0.2926 -0.6214E+00  0.9446E-03       -175.19  0.2965 -0.9117E+00  0.8834E-03
          1.0000     -204.37  0.2850  0.1536E+00  0.1057E-02       -186.30  0.2918 -0.5018E+00  0.9442E-03       -176.03  0.2961 -0.8173E+00  0.8834E-03
end
