 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   9:26:39
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -189.686 0.2904   0.1389E+01  0.3943E-03 -0.1090E-01  0.0000E+00      -1  -0.251E-03   20.00  0.1023E-02  0.1227E+00
   2    -3.0000    -186.709 0.2916   0.1456E+01  0.3981E-03 -0.3372E-01  0.0000E+00      -1  -0.776E-03   20.00  0.1042E-02  0.1250E+00
   3    -6.0000    -183.823 0.2928   0.1520E+01  0.4019E-03 -0.7765E-01  0.0000E+00      -1  -0.179E-02   20.00  0.1051E-02  0.1262E+00
   4    -9.0000    -181.014 0.2940   0.1583E+01  0.4055E-03 -0.1169E+00  0.1379E-02      -1  -0.269E-02   20.00  0.1052E-02  0.1262E+00
   5   -12.0000    -178.265 0.2952   0.1644E+01  0.4091E-03 -0.1512E+00  0.1380E-02      -1  -0.348E-02   20.00  0.1043E-02  0.1252E+00
   6   -15.0000    -175.565 0.2963   0.1704E+01  0.4126E-03 -0.1819E+00  0.1380E-02      -1  -0.419E-02   20.00  0.1024E-02  0.1230E+00
   7   -18.0000    -172.905 0.2974   0.1763E+01  0.4161E-03 -0.2094E+00  0.1381E-02      -1  -0.482E-02   20.00  0.9964E-03  0.1196E+00
   8   -21.0000    -170.277 0.2985   0.1822E+01  0.4195E-03 -0.2339E+00  0.1382E-02      -1  -0.538E-02   20.00  0.9636E-03  0.1156E+00
   9   -24.0000    -167.675 0.2996   0.1880E+01  0.4229E-03 -0.2554E+00  0.1368E-02      -1  -0.588E-02   20.00  0.9339E-03  0.1120E+00
  10   -27.0000    -165.092 0.3007   0.1937E+01  0.4263E-03 -0.2735E+00  0.1296E-02      -1  -0.629E-02   20.00  0.9113E-03  0.1093E+00
  11   -30.0000    -162.522 0.3017   0.1995E+01  0.4296E-03 -0.2889E+00  0.1225E-02      -1  -0.665E-02   20.00  0.8964E-03  0.1075E+00
  12   -33.0000    -159.961 0.3028   0.2052E+01  0.4329E-03 -0.3019E+00  0.1153E-02      -1  -0.695E-02   20.00  0.8885E-03  0.1066E+00
  13   -36.0000    -157.405 0.3039   0.2109E+01  0.4363E-03 -0.3124E+00  0.1082E-02      -1  -0.719E-02   20.00  0.8844E-03  0.1061E+00
  14   -39.0000    -154.850 0.3049   0.2165E+01  0.4396E-03 -0.3205E+00  0.1010E-02      -1  -0.737E-02   20.00  0.8834E-03  0.1060E+00
  15   -42.0000    -152.293 0.3060   0.2222E+01  0.4429E-03 -0.3263E+00  0.9380E-03      -1  -0.751E-02   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -149.727 0.3072   0.2319E+01  0.4459E-03 -0.3306E+00  0.8661E-03      -1  -0.761E-02   20.00  0.8833E-03  0.1060E+00
  17   -48.0000    -147.148 0.3084   0.2422E+01  0.4489E-03 -0.3337E+00  0.7942E-03      -1  -0.768E-02   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -144.554 0.3096   0.2526E+01  0.4519E-03 -0.3349E+00  0.7222E-03      -1  -0.771E-02   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -141.944 0.3108   0.2630E+01  0.4549E-03 -0.3347E+00  0.6502E-03      -1  -0.770E-02   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -139.318 0.3120   0.2734E+01  0.4580E-03 -0.3330E+00  0.5782E-03      -1  -0.766E-02   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -136.675 0.3132   0.2840E+01  0.4610E-03 -0.3302E+00  0.5060E-03      -1  -0.760E-02   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -134.016 0.3144   0.2945E+01  0.4641E-03 -0.3268E+00  0.4339E-03      -1  -0.752E-02   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -131.341 0.3157   0.3052E+01  0.4672E-03 -0.3224E+00  0.3617E-03      -1  -0.742E-02   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -128.650 0.3169   0.3159E+01  0.4703E-03 -0.3174E+00  0.2894E-03      -1  -0.730E-02   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -125.944 0.3182   0.3267E+01  0.4734E-03 -0.3124E+00  0.2171E-03      -1  -0.719E-02   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -123.224 0.3194   0.3376E+01  0.4766E-03 -0.3065E+00  0.1448E-03      -1  -0.705E-02   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -120.489 0.3207   0.3485E+01  0.4797E-03 -0.3004E+00  0.7240E-04      -1  -0.691E-02   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -117.739 0.3220   0.3665E+01  0.4817E-03 -0.2948E+00  0.0000E+00      -1  -0.678E-02   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -114.972 0.3234   0.3848E+01  0.4837E-03 -0.2883E+00  0.0000E+00      -1  -0.663E-02   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -112.189 0.3248   0.4031E+01  0.4856E-03 -0.2813E+00  0.0000E+00      -1  -0.647E-02   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -109.391 0.3261   0.4216E+01  0.4876E-03 -0.2738E+00  0.0000E+00      -1  -0.630E-02   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -106.579 0.3275   0.4401E+01  0.4896E-03 -0.2676E+00  0.0000E+00      -1  -0.616E-02   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -103.756 0.3289   0.4588E+01  0.4916E-03 -0.2605E+00  0.0000E+00      -1  -0.599E-02   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -100.920 0.3303   0.4775E+01  0.4936E-03 -0.2529E+00  0.0000E+00      -1  -0.582E-02   20.00  0.8833E-03  0.1060E+00
  35  -102.0000     -98.074 0.3317   0.4962E+01  0.4957E-03 -0.2464E+00  0.0000E+00      -1  -0.567E-02   20.00  0.8833E-03  0.1060E+00
  36  -105.0000     -95.218 0.3331   0.5159E+01  0.4975E-03 -0.2399E+00  0.0000E+00      -1  -0.552E-02   20.00  0.8833E-03  0.1060E+00
  37  -108.0000     -92.352 0.3345   0.5450E+01  0.4974E-03 -0.2332E+00  0.0000E+00      -1  -0.537E-02   20.00  0.8833E-03  0.1060E+00
  38  -111.0000     -89.475 0.3359   0.5743E+01  0.4972E-03 -0.2256E+00  0.0000E+00      -1  -0.519E-02   20.00  0.8833E-03  0.1060E+00
  39  -114.0000     -86.588 0.3374   0.6036E+01  0.4971E-03 -0.2191E+00  0.0000E+00      -1  -0.504E-02   20.00  0.8833E-03  0.1060E+00
  40  -117.0000     -83.693 0.3388   0.6330E+01  0.4970E-03 -0.2140E+00  0.0000E+00      -1  -0.492E-02   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -80.791 0.3403   0.6625E+01  0.4969E-03 -0.2074E+00  0.0000E+00      -1  -0.477E-02   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -77.881 0.3417   0.6921E+01  0.4967E-03 -0.2008E+00  0.0000E+00      -1  -0.462E-02   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -74.965 0.3432   0.7248E+01  0.4959E-03 -0.1962E+00  0.0000E+00      -1  -0.451E-02   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -72.043 0.3446   0.7677E+01  0.4928E-03 -0.1904E+00  0.0000E+00      -1  -0.438E-02   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -69.114 0.3460   0.8106E+01  0.4897E-03 -0.1849E+00  0.0000E+00      -1  -0.425E-02   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -66.180 0.3475   0.8537E+01  0.4866E-03 -0.1805E+00  0.0000E+00      -1  -0.415E-02   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -63.241 0.3489   0.8968E+01  0.4835E-03 -0.1747E+00  0.0000E+00      -1  -0.402E-02   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -60.297 0.3504   0.9400E+01  0.4804E-03 -0.1697E+00  0.0000E+00      -1  -0.390E-02   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -57.349 0.3517   0.9973E+01  0.4742E-03 -0.1661E+00  0.0000E+00      -1  -0.382E-02   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -54.397 0.3531   0.1057E+02  0.4676E-03 -0.1636E+00  0.0000E+00      -1  -0.376E-02   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -51.442 0.3545   0.1116E+02  0.4610E-03 -0.1597E+00  0.0000E+00      -1  -0.368E-02   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -48.483 0.3559   0.1175E+02  0.4544E-03 -0.1550E+00  0.0000E+00      -1  -0.357E-02   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -45.521 0.3572   0.1247E+02  0.4452E-03 -0.1517E+00  0.0000E+00      -1  -0.349E-02   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -42.556 0.3585   0.1325E+02  0.4348E-03 -0.1477E+00  0.0000E+00      -1  -0.340E-02   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -39.588 0.3598   0.1402E+02  0.4244E-03 -0.1450E+00  0.0000E+00      -1  -0.334E-02   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -36.618 0.3610   0.1487E+02  0.4126E-03 -0.1440E+00  0.0000E+00      -1  -0.331E-02   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -33.646 0.3622   0.1586E+02  0.3982E-03 -0.1398E+00  0.0000E+00      -1  -0.322E-02   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -30.671 0.3634   0.1684E+02  0.3838E-03 -0.1378E+00  0.0000E+00      -1  -0.317E-02   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -27.695 0.3645   0.1799E+02  0.3666E-03 -0.1378E+00  0.0000E+00      -1  -0.317E-02   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -24.717 0.3656   0.1920E+02  0.3482E-03 -0.1344E+00  0.0000E+00      -1  -0.309E-02   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -21.737 0.3666   0.2056E+02  0.3273E-03 -0.1337E+00  0.0000E+00      -1  -0.308E-02   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -18.756 0.3676   0.2201E+02  0.3050E-03 -0.1322E+00  0.0000E+00      -1  -0.304E-02   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -15.773 0.3684   0.2373E+02  0.2787E-03 -0.1265E+00  0.0000E+00      -1  -0.291E-02   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -12.788 0.3692   0.2564E+02  0.2495E-03 -0.1286E+00  0.0000E+00      -1  -0.296E-02   20.00  0.8833E-03  0.1060E+00
  65  -192.0000      -9.803 0.3699   0.2785E+02  0.2163E-03 -0.1301E+00  0.0000E+00      -1  -0.299E-02   20.00  0.8833E-03  0.1060E+00
  66  -195.0000      -6.816 0.3705   0.3051E+02  0.1769E-03 -0.1223E+00  0.0000E+00      -1  -0.281E-02   20.00  0.8833E-03  0.1060E+00
  67  -198.0000      -3.827 0.3710   0.3391E+02  0.1280E-03 -0.1262E+00  0.0000E+00      -1  -0.290E-02   20.00  0.8833E-03  0.1060E+00
  68  -201.0000      -0.838 0.3713   0.3931E+02  0.5386E-04 -0.1292E+00  0.0000E+00      -1  -0.297E-02   20.00  0.8833E-03  0.1060E+00
  69  -204.0000       2.153 0.3713   0.4346E+02  0.0000E+00 -0.1200E+00  0.0000E+00      -1  -0.276E-02   20.00  0.8833E-03  0.1060E+00
