 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:35
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.27384E-01  0.63611E-01  0.27387E-01  0.62115E-01  0.65373E+00  0.27384E-03  0.63611E-03  0.27387E-03  0.62115E-03  0.65373E-02 -0.26289E+03 -0.21948E+03  0.53347E+02  0.00000E+00  0.00000E+00  0.98543E+02  0.27626E-05  0.27663E-03      1  0.00000E+00      0.000
       0.0200  0.26557E-01  0.63611E-01  0.26556E-01  0.62116E-01  0.51038E+00  0.53941E-03  0.12722E-02  0.53943E-03  0.12423E-02  0.11641E-01 -0.26271E+03 -0.21944E+03  0.53347E+02  0.00000E+00  0.00000E+00  0.98547E+02  0.13802E-04  0.55323E-03      2  0.00000E+00      0.000
       0.0330  0.24662E-01  0.63611E-01  0.24659E-01  0.62118E-01  0.38315E+00  0.86001E-03  0.20992E-02  0.86000E-03  0.20499E-02  0.16622E-01 -0.26245E+03 -0.21939E+03  0.53347E+02  0.00000E+00  0.00000E+00  0.98551E+02  0.52785E-04  0.91279E-03      3  0.00000E+00      0.000
       0.0499  0.20836E-01  0.63611E-01  0.20835E-01  0.62121E-01  0.31098E+00  0.12121E-02  0.31742E-02  0.12121E-02  0.30997E-02  0.21878E-01 -0.26214E+03 -0.21933E+03  0.53347E+02  0.00000E+00  0.00000E+00  0.98555E+02  0.16813E-03  0.13802E-02      4  0.00000E+00      0.000
       0.0719  0.13627E-01  0.63611E-01  0.13629E-01  0.62124E-01  0.25251E+00  0.15115E-02  0.45717E-02  0.15115E-02  0.44646E-02  0.27425E-01 -0.26171E+03 -0.21924E+03  0.53347E+02  0.00000E+00  0.00000E+00  0.98559E+02  0.47644E-03  0.19880E-02      5  0.00000E+00      0.000
       0.1004  0.69959E-03  0.63611E-01  0.69621E-03  0.62128E-01  0.21017E+00  0.15315E-02  0.63885E-02  0.15314E-02  0.62390E-02  0.33428E-01 -0.26112E+03 -0.21913E+03  0.53347E+02  0.00000E+00  0.00000E+00  0.98563E+02  0.12465E-02  0.27779E-02      6  0.00000E+00      0.000
       0.1376 -0.21457E-01  0.63611E-01 -0.21459E-01  0.62134E-01  0.17801E+00  0.73481E-03  0.87503E-02  0.73468E-03  0.85460E-02  0.40037E-01 -0.26024E+03 -0.21896E+03  0.53347E+02  0.00000E+00  0.00000E+00  0.98568E+02  0.30702E-02  0.38049E-02      7  0.00000E+00      0.000
       0.1858 -0.57408E-01  0.63611E-01 -0.57411E-01  0.62142E-01  0.15524E+00 -0.20362E-02  0.11821E-01 -0.20364E-02  0.11545E-01  0.47530E-01 -0.25891E+03 -0.21869E+03  0.53347E+02  0.00000E+00  0.00000E+00  0.98576E+02  0.71765E-02  0.51400E-02      8  0.00000E+00      0.000
