 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32:36
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.25956E-01  0.45112E-02  0.25956E-01  0.44030E-02 -0.81837E+00  0.25956E-03  0.45112E-04  0.25956E-03  0.44030E-04 -0.81837E-02 -0.27068E+03 -0.21783E+03  0.50750E+02  0.00000E+00  0.00000E+00  0.98341E+02  0.60185E-04  0.31974E-03      1  0.00000E+00      0.000
       0.0200  0.79242E-02  0.45112E-02  0.79257E-02  0.44031E-02 -0.62063E+00  0.33880E-03  0.90224E-04  0.33882E-03  0.88061E-04 -0.14390E-01 -0.27021E+03 -0.21777E+03  0.50750E+02  0.00000E+00  0.00000E+00  0.98335E+02  0.30069E-03  0.63950E-03      2  0.00000E+00      0.000
       0.0330 -0.33354E-01  0.45112E-02 -0.33352E-01  0.44034E-02 -0.43748E+00 -0.94798E-04  0.14887E-03 -0.94756E-04  0.14530E-03 -0.20077E-01 -0.26934E+03 -0.21768E+03  0.50750E+02  0.00000E+00  0.00000E+00  0.98330E+02  0.11499E-02  0.10552E-02      3  0.00000E+00      0.000
       0.0499 -0.11671E+00  0.45112E-02 -0.11671E+00  0.44037E-02 -0.33048E+00 -0.20672E-02  0.22511E-03 -0.20672E-02  0.21973E-03 -0.25662E-01 -0.26780E+03 -0.21753E+03  0.50750E+02  0.00000E+00  0.00000E+00  0.98326E+02  0.36628E-02  0.15955E-02      4  0.00000E+00      0.000
       0.0719 -0.27375E+00  0.45112E-02 -0.27375E+00  0.44044E-02 -0.23996E+00 -0.80815E-02  0.32422E-03 -0.80814E-02  0.31649E-03 -0.30934E-01 -0.26485E+03 -0.21725E+03  0.50750E+02  0.00000E+00  0.00000E+00  0.98327E+02  0.10379E-01  0.22980E-02      5  0.00000E+00      0.000
       0.1004 -0.55539E+00  0.45112E-02 -0.55539E+00  0.44057E-02 -0.16878E+00 -0.23944E-01  0.45306E-03 -0.23944E-01  0.44232E-03 -0.35755E-01 -0.25924E+03 -0.21668E+03  0.50750E+02  0.00000E+00  0.00000E+00  0.98338E+02  0.27155E-01  0.32112E-02      6  0.00000E+00      0.000
       0.1376 -0.10381E+01  0.45112E-02 -0.10381E+01  0.44085E-02 -0.10732E+00 -0.62487E-01  0.62056E-03 -0.62487E-01  0.60601E-03 -0.39740E-01 -0.24885E+03 -0.21543E+03  0.50750E+02  0.00000E+00  0.00000E+00  0.98372E+02  0.66886E-01  0.43984E-02      7  0.00000E+00      0.000
       0.1858 -0.18213E+01  0.45112E-02 -0.18213E+01  0.44140E-02 -0.54933E-01 -0.15040E+00  0.83831E-03 -0.15040E+00  0.81906E-03 -0.42391E-01 -0.23228E+03 -0.21281E+03  0.50750E+02  0.00000E+00  0.00000E+00  0.98457E+02  0.15634E+00  0.59418E-02      8  0.00000E+00      0.000
