 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32: 6
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -229.38  0.2760  0.3525E-01  0.8884E-02       -208.65  0.2834 -0.4841E-01  0.9139E-02       -191.70  0.2896 -0.1001E+00  0.8861E-02
          0.0200     -229.51  0.2759  0.3236E-01  0.8888E-02       -208.78  0.2834 -0.4747E-01  0.9139E-02       -191.81  0.2895 -0.9874E-01  0.8861E-02
          0.0330     -229.67  0.2759  0.2573E-01  0.8892E-02       -208.96  0.2833 -0.4629E-01  0.9139E-02       -191.98  0.2894 -0.9742E-01  0.8861E-02
          0.0499     -229.80  0.2758  0.1234E-01  0.8893E-02       -209.18  0.2832 -0.4609E-01  0.9140E-02       -192.19  0.2894 -0.9566E-01  0.8861E-02
          0.0719     -229.84  0.2758 -0.1289E-01  0.8885E-02       -209.45  0.2832 -0.4829E-01  0.9140E-02       -192.46  0.2893 -0.9414E-01  0.8861E-02
          0.1004     -229.64  0.2759 -0.5814E-01  0.8861E-02       -209.73  0.2831 -0.5646E-01  0.9139E-02       -192.79  0.2892 -0.9394E-01  0.8861E-02
          0.1376     -228.93  0.2761 -0.1357E+00  0.8809E-02       -209.94  0.2830 -0.7700E-01  0.9139E-02       -193.16  0.2890 -0.9811E-01  0.8860E-02
          0.1858     -227.25  0.2767 -0.2615E+00  0.8722E-02       -209.89  0.2830 -0.1210E+00  0.9138E-02       -193.52  0.2889 -0.1129E+00  0.8860E-02
          0.2358     -224.80  0.2776 -0.4102E+00  0.8635E-02       -209.45  0.2831 -0.1836E+00  0.9138E-02       -193.70  0.2888 -0.1391E+00  0.8860E-02
          0.2858     -222.50  0.2785 -0.5067E+00  0.8575E-02       -208.73  0.2834 -0.2490E+00  0.9137E-02       -193.69  0.2888 -0.1731E+00  0.8860E-02
          0.3358     -221.16  0.2790 -0.5285E+00  0.8549E-02       -208.35  0.2836 -0.2995E+00  0.9142E-02       -193.84  0.2888 -0.1956E+00  0.8863E-02
          0.3858     -220.60  0.2792 -0.5465E+00  0.8538E-02       -208.71  0.2834 -0.3341E+00  0.9152E-02       -194.43  0.2886 -0.1936E+00  0.8869E-02
          0.4358     -220.74  0.2791 -0.5590E+00  0.8532E-02       -209.57  0.2831 -0.3545E+00  0.9163E-02       -195.35  0.2882 -0.1785E+00  0.8877E-02
          0.4858     -221.40  0.2789 -0.5647E+00  0.8529E-02       -210.77  0.2827 -0.3636E+00  0.9174E-02       -196.47  0.2878 -0.1556E+00  0.8883E-02
          0.5358     -222.39  0.2785 -0.5631E+00  0.8526E-02       -212.05  0.2822 -0.3644E+00  0.9181E-02       -197.63  0.2874 -0.1336E+00  0.8887E-02
          0.5858     -223.48  0.2781 -0.5543E+00  0.8525E-02       -213.19  0.2818 -0.3600E+00  0.9185E-02       -198.66  0.2870 -0.1187E+00  0.8889E-02
          0.6358     -224.47  0.2777 -0.5393E+00  0.8525E-02       -213.98  0.2815 -0.3529E+00  0.9183E-02       -199.41  0.2868 -0.1143E+00  0.8888E-02
          0.6858     -225.19  0.2775 -0.5194E+00  0.8525E-02       -214.25  0.2814 -0.3456E+00  0.9177E-02       -199.75  0.2866 -0.1238E+00  0.8885E-02
          0.7358     -225.47  0.2774 -0.4967E+00  0.8526E-02       -213.92  0.2815 -0.3400E+00  0.9167E-02       -199.59  0.2867 -0.1486E+00  0.8879E-02
          0.7858     -226.76  0.2770 -0.3444E+00  0.8552E-02       -213.22  0.2818 -0.3121E+00  0.9155E-02       -198.98  0.2869 -0.1812E+00  0.8871E-02
          0.8358     -228.58  0.2763 -0.2022E+00  0.8600E-02       -213.15  0.2818 -0.2681E+00  0.9149E-02       -198.68  0.2870 -0.1901E+00  0.8868E-02
          0.8858     -230.68  0.2755 -0.8454E-01  0.8657E-02       -213.44  0.2817 -0.2152E+00  0.9146E-02       -198.55  0.2871 -0.1848E+00  0.8867E-02
          0.9358     -232.76  0.2748 -0.3071E-02  0.8716E-02       -214.04  0.2815 -0.1636E+00  0.9144E-02       -198.65  0.2871 -0.1682E+00  0.8866E-02
          0.9679     -233.94  0.2743  0.2630E-01  0.8754E-02       -214.49  0.2813 -0.1335E+00  0.9143E-02       -198.78  0.2870 -0.1554E+00  0.8865E-02
          1.0000     -234.91  0.2740  0.3622E-01  0.8790E-02       -214.99  0.2812 -0.1086E+00  0.9142E-02       -198.97  0.2869 -0.1411E+00  0.8865E-02
end
