 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:33
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -229.28  0.2760  0.4297E-01  0.9172E-03       -208.45  0.2835 -0.4550E-01  0.9092E-03       -191.48  0.2897 -0.1007E+00  0.8833E-03
          0.0200     -229.42  0.2760  0.4007E-01  0.9173E-03       -208.57  0.2835 -0.4453E-01  0.9092E-03       -191.59  0.2896 -0.9949E-01  0.8834E-03
          0.0330     -229.58  0.2759  0.3344E-01  0.9172E-03       -208.75  0.2834 -0.4320E-01  0.9092E-03       -191.75  0.2895 -0.9829E-01  0.8833E-03
          0.0499     -229.72  0.2758  0.2005E-01  0.9171E-03       -208.97  0.2833 -0.4290E-01  0.9092E-03       -191.96  0.2895 -0.9662E-01  0.8833E-03
          0.0719     -229.76  0.2758 -0.5178E-02  0.9168E-03       -209.24  0.2832 -0.4503E-01  0.9092E-03       -192.23  0.2894 -0.9517E-01  0.8833E-03
          0.1004     -229.56  0.2759 -0.5042E-01  0.9165E-03       -209.52  0.2831 -0.5316E-01  0.9092E-03       -192.56  0.2892 -0.9501E-01  0.8833E-03
          0.1376     -228.85  0.2761 -0.1280E+00  0.9161E-03       -209.74  0.2830 -0.7369E-01  0.9092E-03       -192.94  0.2891 -0.9921E-01  0.8833E-03
          0.1858     -227.18  0.2767 -0.2538E+00  0.9155E-03       -209.68  0.2831 -0.1177E+00  0.9092E-03       -193.30  0.2890 -0.1140E+00  0.8833E-03
          0.2358     -224.74  0.2776 -0.4025E+00  0.9148E-03       -209.25  0.2832 -0.1803E+00  0.9093E-03       -193.48  0.2889 -0.1403E+00  0.8833E-03
          0.2858     -222.58  0.2784 -0.4870E+00  0.9145E-03       -208.56  0.2835 -0.2433E+00  0.9093E-03       -193.48  0.2889 -0.1736E+00  0.8833E-03
          0.3358     -221.56  0.2788 -0.4831E+00  0.9145E-03       -208.23  0.2836 -0.2870E+00  0.9094E-03       -193.62  0.2889 -0.1952E+00  0.8834E-03
          0.3858     -221.33  0.2789 -0.4799E+00  0.9145E-03       -208.59  0.2835 -0.3131E+00  0.9095E-03       -194.17  0.2887 -0.1933E+00  0.8834E-03
          0.4358     -221.73  0.2788 -0.4776E+00  0.9144E-03       -209.45  0.2832 -0.3247E+00  0.9095E-03       -195.02  0.2884 -0.1779E+00  0.8834E-03
          0.4858     -222.55  0.2784 -0.4766E+00  0.9144E-03       -210.62  0.2827 -0.3272E+00  0.9096E-03       -196.07  0.2880 -0.1553E+00  0.8835E-03
          0.5358     -223.57  0.2781 -0.4769E+00  0.9144E-03       -211.87  0.2823 -0.3243E+00  0.9096E-03       -197.15  0.2876 -0.1329E+00  0.8835E-03
          0.5858     -224.57  0.2777 -0.4784E+00  0.9143E-03       -212.96  0.2819 -0.3198E+00  0.9096E-03       -198.14  0.2872 -0.1180E+00  0.8835E-03
          0.6358     -225.34  0.2774 -0.4811E+00  0.9142E-03       -213.71  0.2816 -0.3162E+00  0.9096E-03       -198.86  0.2870 -0.1137E+00  0.8834E-03
          0.6858     -225.72  0.2773 -0.4847E+00  0.9141E-03       -213.94  0.2815 -0.3158E+00  0.9096E-03       -199.19  0.2868 -0.1233E+00  0.8834E-03
          0.7358     -225.59  0.2773 -0.4888E+00  0.9141E-03       -213.57  0.2817 -0.3199E+00  0.9095E-03       -199.07  0.2869 -0.1483E+00  0.8834E-03
          0.7858     -226.76  0.2770 -0.3367E+00  0.9146E-03       -212.91  0.2819 -0.2982E+00  0.9094E-03       -198.53  0.2871 -0.1797E+00  0.8834E-03
          0.8358     -228.49  0.2763 -0.1944E+00  0.9151E-03       -212.84  0.2820 -0.2588E+00  0.9094E-03       -198.27  0.2872 -0.1891E+00  0.8834E-03
          0.8858     -230.56  0.2756 -0.7682E-01  0.9156E-03       -213.13  0.2818 -0.2082E+00  0.9094E-03       -198.17  0.2872 -0.1842E+00  0.8834E-03
          0.9358     -232.62  0.2748  0.4647E-02  0.9160E-03       -213.73  0.2816 -0.1581E+00  0.9094E-03       -198.29  0.2872 -0.1682E+00  0.8834E-03
          0.9679     -233.79  0.2744  0.3402E-01  0.9163E-03       -214.18  0.2815 -0.1286E+00  0.9093E-03       -198.42  0.2871 -0.1557E+00  0.8834E-03
          1.0000     -234.75  0.2740  0.4394E-01  0.9165E-03       -214.68  0.2813 -0.1042E+00  0.9093E-03       -198.63  0.2871 -0.1416E+00  0.8834E-03
end
