 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:21
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -251.16  0.2687  0.1082E+00  0.1065E-02       -225.84  0.2773  0.1843E+00  0.9320E-03       -205.23  0.2847  0.1105E+00  0.8833E-03
          0.0200     -250.88  0.2688  0.9638E-01  0.1065E-02       -225.87  0.2772  0.1760E+00  0.9320E-03       -205.36  0.2846  0.1067E+00  0.8833E-03
          0.0330     -250.40  0.2689  0.6931E-01  0.1065E-02       -225.91  0.2772  0.1630E+00  0.9318E-03       -205.55  0.2846  0.1011E+00  0.8833E-03
          0.0499     -249.57  0.2692  0.1464E-01  0.1065E-02       -225.92  0.2772  0.1452E+00  0.9317E-03       -205.77  0.2845  0.9349E-01  0.8833E-03
          0.0719     -247.97  0.2696 -0.8833E-01  0.1063E-02       -225.84  0.2772  0.1158E+00  0.9314E-03       -206.01  0.2844  0.8193E-01  0.8833E-03
          0.1004     -244.91  0.2705 -0.2730E+00  0.1062E-02       -225.50  0.2774  0.6355E-01  0.9308E-03       -206.24  0.2843  0.6232E-01  0.8833E-03
          0.1376     -239.40  0.2723 -0.5895E+00  0.1059E-02       -224.49  0.2777 -0.3546E-01  0.9308E-03       -206.32  0.2843  0.2447E-01  0.8833E-03
          0.1858     -229.77  0.2757 -0.1103E+01  0.1056E-02       -221.88  0.2786 -0.2301E+00  0.9328E-03       -205.89  0.2844 -0.5576E-01  0.8833E-03
          0.2358     -217.74  0.2801 -0.1710E+01  0.1054E-02       -217.54  0.2802 -0.5117E+00  0.9354E-03       -204.65  0.2849 -0.1821E+00  0.8833E-03
          0.2858     -206.40  0.2843 -0.2160E+01  0.1052E-02       -211.87  0.2822 -0.8327E+00  0.9376E-03       -202.52  0.2856 -0.3508E+00  0.8833E-03
          0.3358     -197.30  0.2876 -0.2367E+01  0.1051E-02       -205.69  0.2845 -0.1126E+01  0.9392E-03       -199.61  0.2867 -0.5442E+00  0.8833E-03
          0.3858     -189.33  0.2906 -0.2539E+01  0.1050E-02       -199.45  0.2868 -0.1379E+01  0.9404E-03       -196.15  0.2879 -0.7468E+00  0.8833E-03
          0.4358     -183.27  0.2932 -0.2658E+01  0.1050E-02       -193.58  0.2889 -0.1577E+01  0.9413E-03       -192.44  0.2893 -0.9454E+00  0.8833E-03
          0.4858     -178.54  0.2951 -0.2712E+01  0.1049E-02       -188.54  0.2909 -0.1755E+01  0.9419E-03       -188.83  0.2908 -0.1127E+01  0.8833E-03
          0.5358     -174.95  0.2966 -0.2697E+01  0.1049E-02       -184.14  0.2927 -0.1896E+01  0.9425E-03       -185.22  0.2923 -0.1285E+01  0.8833E-03
          0.5858     -172.47  0.2976 -0.2614E+01  0.1049E-02       -180.41  0.2943 -0.1971E+01  0.9428E-03       -181.76  0.2937 -0.1418E+01  0.8833E-03
          0.6358     -171.01  0.2982 -0.2470E+01  0.1049E-02       -177.40  0.2956 -0.1992E+01  0.9430E-03       -178.61  0.2950 -0.1514E+01  0.8834E-03
          0.6858     -170.48  0.2985 -0.2281E+01  0.1050E-02       -175.09  0.2965 -0.1964E+01  0.9430E-03       -175.86  0.2962 -0.1572E+01  0.8833E-03
          0.7358     -170.75  0.2983 -0.2064E+01  0.1050E-02       -173.47  0.2972 -0.1899E+01  0.9429E-03       -173.57  0.2971 -0.1595E+01  0.8834E-03
          0.7858     -174.81  0.2968 -0.1441E+01  0.1052E-02       -173.36  0.2973 -0.1696E+01  0.9424E-03       -172.04  0.2978 -0.1549E+01  0.8834E-03
          0.8358     -180.41  0.2943 -0.8608E+00  0.1054E-02       -174.54  0.2968 -0.1420E+01  0.9414E-03       -171.37  0.2981 -0.1441E+01  0.8834E-03
          0.8858     -187.02  0.2916 -0.3808E+00  0.1057E-02       -176.79  0.2958 -0.1121E+01  0.9403E-03       -171.53  0.2980 -0.1289E+01  0.8834E-03
          0.9358     -193.61  0.2889 -0.4824E-01  0.1059E-02       -179.63  0.2946 -0.8524E+00  0.9391E-03       -172.35  0.2977 -0.1120E+01  0.8834E-03
          0.9679     -197.56  0.2874  0.7164E-01  0.1060E-02       -181.57  0.2938 -0.7005E+00  0.9384E-03       -173.06  0.2973 -0.1013E+01  0.8833E-03
          1.0000     -200.87  0.2862  0.1121E+00  0.1061E-02       -183.56  0.2930 -0.5781E+00  0.9378E-03       -173.97  0.2970 -0.9117E+00  0.8834E-03
end
