 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:14
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -175.275 0.2964   0.1710E+01  0.4130E-03 -0.5984E-01  0.0000E+00      -1  -0.138E-02   20.00  0.8590E-03  0.1030E+00
   2    -3.0000    -172.378 0.2976   0.1775E+01  0.4168E-03 -0.1373E+00  0.0000E+00      -1  -0.316E-02   20.00  0.8670E-03  0.1040E+00
   3    -6.0000    -169.735 0.2987   0.1834E+01  0.4202E-03 -0.2894E+00  0.0000E+00      -1  -0.666E-02   20.00  0.8757E-03  0.1051E+00
   4    -9.0000    -167.322 0.2997   0.1888E+01  0.4234E-03 -0.4335E+00  0.1035E-02      -1  -0.997E-02   20.00  0.8802E-03  0.1056E+00
   5   -12.0000    -165.111 0.3007   0.1937E+01  0.4262E-03 -0.5686E+00  0.1035E-02      -1  -0.131E-01   20.00  0.8822E-03  0.1059E+00
   6   -15.0000    -163.082 0.3015   0.1982E+01  0.4289E-03 -0.6960E+00  0.1036E-02      -1  -0.160E-01   20.00  0.8831E-03  0.1060E+00
   7   -18.0000    -161.217 0.3023   0.2024E+01  0.4313E-03 -0.8153E+00  0.1036E-02      -1  -0.188E-01   20.00  0.8833E-03  0.1060E+00
   8   -21.0000    -159.499 0.3030   0.2062E+01  0.4335E-03 -0.9259E+00  0.1008E-02      -1  -0.213E-01   20.00  0.8833E-03  0.1060E+00
   9   -24.0000    -157.911 0.3037   0.2097E+01  0.4356E-03 -0.1028E+01  0.9358E-03      -1  -0.237E-01   20.00  0.8833E-03  0.1060E+00
  10   -27.0000    -156.441 0.3043   0.2130E+01  0.4375E-03 -0.1122E+01  0.8640E-03      -1  -0.258E-01   20.00  0.8833E-03  0.1060E+00
  11   -30.0000    -155.073 0.3048   0.2161E+01  0.4393E-03 -0.1208E+01  0.7921E-03      -1  -0.278E-01   20.00  0.8833E-03  0.1060E+00
  12   -33.0000    -153.796 0.3054   0.2189E+01  0.4410E-03 -0.1285E+01  0.7203E-03      -1  -0.296E-01   20.00  0.8833E-03  0.1060E+00
  13   -36.0000    -152.596 0.3059   0.2216E+01  0.4425E-03 -0.1356E+01  0.6483E-03      -1  -0.312E-01   20.00  0.8833E-03  0.1060E+00
  14   -39.0000    -151.463 0.3064   0.2250E+01  0.4439E-03 -0.1421E+01  0.5764E-03      -1  -0.327E-01   20.00  0.8833E-03  0.1060E+00
  15   -42.0000    -150.382 0.3069   0.2293E+01  0.4452E-03 -0.1480E+01  0.5044E-03      -1  -0.340E-01   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -149.335 0.3074   0.2335E+01  0.4464E-03 -0.1530E+01  0.4324E-03      -1  -0.352E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -148.313 0.3078   0.2376E+01  0.4476E-03 -0.1572E+01  0.3604E-03      -1  -0.362E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -147.305 0.3083   0.2416E+01  0.4487E-03 -0.1606E+01  0.2883E-03      -1  -0.370E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -146.302 0.3088   0.2456E+01  0.4499E-03 -0.1633E+01  0.2163E-03      -1  -0.376E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -145.295 0.3092   0.2496E+01  0.4510E-03 -0.1654E+01  0.1442E-03      -1  -0.380E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -144.277 0.3097   0.2537E+01  0.4522E-03 -0.1667E+01  0.7211E-04      -1  -0.384E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -143.238 0.3102   0.2578E+01  0.4534E-03 -0.1674E+01  0.0000E+00      -1  -0.385E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -142.172 0.3107   0.2620E+01  0.4547E-03 -0.1675E+01  0.0000E+00      -1  -0.385E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -141.073 0.3112   0.2664E+01  0.4559E-03 -0.1671E+01  0.0000E+00      -1  -0.384E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -139.934 0.3117   0.2710E+01  0.4572E-03 -0.1661E+01  0.0000E+00      -1  -0.382E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -138.751 0.3123   0.2757E+01  0.4586E-03 -0.1647E+01  0.0000E+00      -1  -0.379E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000    -137.518 0.3128   0.2806E+01  0.4600E-03 -0.1628E+01  0.0000E+00      -1  -0.375E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000    -136.232 0.3134   0.2857E+01  0.4615E-03 -0.1606E+01  0.0000E+00      -1  -0.369E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000    -134.890 0.3140   0.2911E+01  0.4631E-03 -0.1581E+01  0.0000E+00      -1  -0.364E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000    -133.490 0.3147   0.2966E+01  0.4647E-03 -0.1552E+01  0.0000E+00      -1  -0.357E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000    -132.030 0.3154   0.3025E+01  0.4664E-03 -0.1521E+01  0.0000E+00      -1  -0.350E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000    -130.508 0.3161   0.3085E+01  0.4681E-03 -0.1489E+01  0.0000E+00      -1  -0.343E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000    -128.925 0.3168   0.3148E+01  0.4700E-03 -0.1454E+01  0.0000E+00      -1  -0.335E-01   20.00  0.8834E-03  0.1060E+00
  34   -99.0000    -127.279 0.3176   0.3214E+01  0.4719E-03 -0.1418E+01  0.0000E+00      -1  -0.326E-01   20.00  0.8834E-03  0.1060E+00
  35  -102.0000    -125.573 0.3183   0.3282E+01  0.4739E-03 -0.1383E+01  0.0000E+00      -1  -0.318E-01   20.00  0.8834E-03  0.1060E+00
  36  -105.0000    -123.807 0.3192   0.3352E+01  0.4759E-03 -0.1345E+01  0.0000E+00      -1  -0.310E-01   20.00  0.8834E-03  0.1060E+00
  37  -108.0000    -121.981 0.3200   0.3425E+01  0.4780E-03 -0.1308E+01  0.0000E+00      -1  -0.301E-01   20.00  0.8834E-03  0.1060E+00
  38  -111.0000    -120.097 0.3209   0.3509E+01  0.4800E-03 -0.1271E+01  0.0000E+00      -1  -0.292E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -118.148 0.3218   0.3638E+01  0.4814E-03 -0.1232E+01  0.0000E+00      -1  -0.284E-01   20.00  0.8834E-03  0.1060E+00
  40  -117.0000    -116.130 0.3228   0.3771E+01  0.4828E-03 -0.1193E+01  0.0000E+00      -1  -0.275E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -114.047 0.3239   0.3909E+01  0.4843E-03 -0.1155E+01  0.0000E+00      -1  -0.266E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000    -111.903 0.3249   0.4050E+01  0.4858E-03 -0.1117E+01  0.0000E+00      -1  -0.257E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000    -109.702 0.3260   0.4195E+01  0.4874E-03 -0.1080E+01  0.0000E+00      -1  -0.248E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000    -107.448 0.3271   0.4344E+01  0.4890E-03 -0.1044E+01  0.0000E+00      -1  -0.240E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000    -105.144 0.3282   0.4496E+01  0.4906E-03 -0.1008E+01  0.0000E+00      -1  -0.232E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000    -102.794 0.3294   0.4651E+01  0.4923E-03 -0.9748E+00  0.0000E+00      -1  -0.224E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000    -100.402 0.3305   0.4809E+01  0.4940E-03 -0.9421E+00  0.0000E+00      -1  -0.217E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -97.970 0.3317   0.4969E+01  0.4957E-03 -0.9107E+00  0.0000E+00      -1  -0.210E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -95.502 0.3329   0.5132E+01  0.4975E-03 -0.8808E+00  0.0000E+00      -1  -0.203E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -92.996 0.3342   0.5385E+01  0.4974E-03 -0.8511E+00  0.0000E+00      -1  -0.196E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -90.451 0.3355   0.5644E+01  0.4973E-03 -0.8224E+00  0.0000E+00      -1  -0.189E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -87.871 0.3367   0.5906E+01  0.4972E-03 -0.7957E+00  0.0000E+00      -1  -0.183E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -85.260 0.3380   0.6171E+01  0.4971E-03 -0.7709E+00  0.0000E+00      -1  -0.177E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -82.621 0.3394   0.6439E+01  0.4969E-03 -0.7464E+00  0.0000E+00      -1  -0.172E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -79.956 0.3407   0.6710E+01  0.4968E-03 -0.7231E+00  0.0000E+00      -1  -0.166E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -77.268 0.3420   0.6983E+01  0.4967E-03 -0.7014E+00  0.0000E+00      -1  -0.161E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -74.558 0.3434   0.7308E+01  0.4955E-03 -0.6807E+00  0.0000E+00      -1  -0.157E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -71.826 0.3447   0.7708E+01  0.4926E-03 -0.6623E+00  0.0000E+00      -1  -0.152E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -69.074 0.3461   0.8112E+01  0.4897E-03 -0.6430E+00  0.0000E+00      -1  -0.148E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -66.302 0.3474   0.8519E+01  0.4868E-03 -0.6257E+00  0.0000E+00      -1  -0.144E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -63.515 0.3488   0.8928E+01  0.4838E-03 -0.6096E+00  0.0000E+00      -1  -0.140E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -60.712 0.3501   0.9339E+01  0.4809E-03 -0.5943E+00  0.0000E+00      -1  -0.137E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -57.896 0.3515   0.9863E+01  0.4755E-03 -0.5819E+00  0.0000E+00      -1  -0.134E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -55.066 0.3528   0.1043E+02  0.4691E-03 -0.5679E+00  0.0000E+00      -1  -0.131E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -52.223 0.3541   0.1100E+02  0.4628E-03 -0.5551E+00  0.0000E+00      -1  -0.128E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -49.369 0.3555   0.1157E+02  0.4564E-03 -0.5442E+00  0.0000E+00      -1  -0.125E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -46.505 0.3568   0.1221E+02  0.4487E-03 -0.5339E+00  0.0000E+00      -1  -0.123E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -43.631 0.3580   0.1296E+02  0.4386E-03 -0.5245E+00  0.0000E+00      -1  -0.121E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -40.748 0.3593   0.1372E+02  0.4284E-03 -0.5163E+00  0.0000E+00      -1  -0.119E-01   20.00  0.8833E-03  0.1060E+00
