 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:28:28
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100      -71.47  0.3449  0.4037E-01  0.1041E-02        -50.41  0.3550  0.6409E-02  0.9634E-03        -32.46  0.3627 -0.1236E+00  0.8851E-03
          0.0230      -71.58  0.3448  0.4037E-01  0.1041E-02        -50.58  0.3549 -0.5695E-01  0.9634E-03        -32.75  0.3626 -0.2029E+00  0.8850E-03
          0.0399      -71.80  0.3447  0.4038E-01  0.1041E-02        -50.86  0.3548 -0.1016E+00  0.9634E-03        -33.08  0.3625 -0.2412E+00  0.8850E-03
          0.0619      -72.12  0.3446  0.4037E-01  0.1041E-02        -51.19  0.3546 -0.1078E+00  0.9634E-03        -33.41  0.3623 -0.2260E+00  0.8850E-03
          0.0904      -72.51  0.3444  0.4038E-01  0.1041E-02        -51.57  0.3544 -0.9685E-01  0.9634E-03        -33.77  0.3622 -0.1962E+00  0.8850E-03
          0.1276      -72.95  0.3442  0.4038E-01  0.1041E-02        -51.99  0.3542 -0.7555E-01  0.9634E-03        -34.15  0.3620 -0.1571E+00  0.8850E-03
          0.1758      -73.40  0.3439  0.4038E-01  0.1041E-02        -52.41  0.3540 -0.5165E-01  0.9634E-03        -34.53  0.3619 -0.1157E+00  0.8850E-03
          0.2386      -73.85  0.3437  0.4038E-01  0.1041E-02        -52.83  0.3538 -0.2795E-01  0.9634E-03        -34.90  0.3617 -0.7565E-01  0.8850E-03
          0.3232      -75.01  0.3432  0.2053E+00  0.1042E-02        -53.65  0.3535  0.9644E-01  0.9635E-03        -35.56  0.3615  0.3255E-01  0.8850E-03
          0.4360      -76.92  0.3422  0.4257E+00  0.1045E-02        -55.05  0.3528  0.2878E+00  0.9635E-03        -36.69  0.3610  0.2108E+00  0.8850E-03
          0.5770      -78.02  0.3416  0.4096E+00  0.1045E-02        -56.07  0.3523  0.3442E+00  0.9636E-03        -37.59  0.3606  0.3093E+00  0.8851E-03
          0.7885      -76.39  0.3423  0.4039E-01  0.1042E-02        -55.21  0.3526  0.1098E+00  0.9634E-03        -37.01  0.3608  0.1547E+00  0.8850E-03
          1.0000      -75.91  0.3428  0.4037E-01  0.1042E-02        -54.76  0.3530  0.8143E-01  0.9635E-03        -36.62  0.3611  0.1086E+00  0.8851E-03
end
