 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56: 1
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.10758E+00  0.72877E-02  0.10758E+00  0.71013E-02 -0.95741E+00  0.10758E-02  0.72877E-04  0.10758E-02  0.71013E-04 -0.95741E-02 -0.25119E+03 -0.23678E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98492E+02  0.39465E-04  0.11153E-02      1  0.00000E+00      0.000
       0.0200  0.95754E-01  0.72877E-02  0.95753E-01  0.71014E-02 -0.87750E+00  0.20333E-02  0.14575E-03  0.20333E-02  0.14203E-03 -0.18349E-01 -0.25091E+03 -0.23671E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98482E+02  0.19717E-03  0.22305E-02      2  0.00000E+00      0.000
       0.0330  0.68687E-01  0.72877E-02  0.68688E-01  0.71018E-02 -0.80394E+00  0.29262E-02  0.24049E-03  0.29263E-02  0.23435E-03 -0.28800E-01 -0.25043E+03 -0.23659E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98470E+02  0.75407E-03  0.36803E-02      3  0.00000E+00      0.000
       0.0499  0.14026E-01  0.72877E-02  0.14026E-01  0.71023E-02 -0.75973E+00  0.31633E-02  0.36365E-03  0.31633E-02  0.35438E-03 -0.41640E-01 -0.24960E+03 -0.23636E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98457E+02  0.24018E-02  0.55651E-02      4  0.00000E+00      0.000
       0.0719 -0.88951E-01  0.72877E-02 -0.88953E-01  0.71035E-02 -0.71889E+00  0.12090E-02  0.52376E-03  0.12090E-02  0.51044E-03 -0.57434E-01 -0.24799E+03 -0.23588E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98443E+02  0.68063E-02  0.80153E-02      5  0.00000E+00      0.000
       0.1004 -0.27363E+00  0.72877E-02 -0.27363E+00  0.71061E-02 -0.68247E+00 -0.66061E-02  0.73191E-03 -0.66061E-02  0.71340E-03 -0.76926E-01 -0.24493E+03 -0.23482E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98431E+02  0.17807E-01  0.11201E-01      6  0.00000E+00      0.000
       0.1376 -0.59016E+00  0.72877E-02 -0.59015E+00  0.71116E-02 -0.64566E+00 -0.28518E-01  0.10025E-02 -0.28518E-01  0.97745E-03 -0.10090E+00 -0.23942E+03 -0.23252E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98429E+02  0.43860E-01  0.15341E-01      7  0.00000E+00      0.000
       0.1858 -0.11037E+01  0.72877E-02 -0.11037E+01  0.71228E-02 -0.60725E+00 -0.81794E-01  0.13543E-02 -0.81794E-01  0.13213E-02 -0.13021E+00 -0.22978E+03 -0.22761E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98453E+02  0.10252E+00  0.20724E-01      8  0.00000E+00      0.000
