 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:30
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.20527E-01  0.24324E-02  0.20524E-01  0.24313E-02 -0.44234E+00  0.20527E-03  0.24324E-04  0.20524E-03  0.24313E-04 -0.44234E-02 -0.88956E+02 -0.45364E+02  0.20866E+03  0.00000E+00  0.00000E+00  0.11007E+03  0.69064E-05  0.21214E-03      1  0.00000E+00      0.000
       0.0200  0.18458E-01  0.24324E-02  0.18460E-01  0.24313E-02 -0.39769E+00  0.38985E-03  0.48647E-04  0.38984E-03  0.48626E-04 -0.84003E-02 -0.88949E+02 -0.45487E+02  0.20866E+03  0.00000E+00  0.00000E+00  0.11007E+03  0.34505E-04  0.42434E-03      2  0.00000E+00      0.000
       0.0330  0.13721E-01  0.24324E-02  0.13719E-01  0.24313E-02 -0.34950E+00  0.56823E-03  0.80268E-04  0.56818E-03  0.80233E-04 -0.12944E-01 -0.88967E+02 -0.45649E+02  0.20866E+03  0.00000E+00  0.00000E+00  0.11007E+03  0.13196E-03  0.70014E-03      3  0.00000E+00      0.000
       0.0499  0.41555E-02  0.24324E-02  0.41593E-02  0.24313E-02 -0.31280E+00  0.63846E-03  0.12137E-03  0.63847E-03  0.12132E-03 -0.18230E-01 -0.89026E+02 -0.45814E+02  0.20866E+03  0.00000E+00  0.00000E+00  0.11006E+03  0.42031E-03  0.10588E-02      4  0.00000E+00      0.000
       0.0719 -0.13865E-01  0.24324E-02 -0.13858E-01  0.24313E-02 -0.27787E+00  0.33383E-03  0.17481E-03  0.33401E-03  0.17474E-03 -0.24335E-01 -0.89112E+02 -0.45990E+02  0.20866E+03  0.00000E+00  0.00000E+00  0.11005E+03  0.11909E-02  0.15249E-02      5  0.00000E+00      0.000
       0.1004 -0.46184E-01  0.24324E-02 -0.46191E-01  0.24313E-02 -0.24648E+00 -0.98524E-03  0.24428E-03 -0.98525E-03  0.24418E-03 -0.31375E-01 -0.89186E+02 -0.46159E+02  0.20866E+03  0.00000E+00  0.00000E+00  0.11005E+03  0.31162E-02  0.21309E-02      6  0.00000E+00      0.000
       0.1376 -0.10158E+00  0.24324E-02 -0.10158E+00  0.24313E-02 -0.21951E+00 -0.47567E-02  0.33460E-03 -0.47569E-02  0.33445E-03 -0.39525E-01 -0.89173E+02 -0.46296E+02  0.20866E+03  0.00000E+00  0.00000E+00  0.11004E+03  0.76757E-02  0.29187E-02      7  0.00000E+00      0.000
       0.1858 -0.19145E+00  0.24324E-02 -0.19145E+00  0.24313E-02 -0.20404E+00 -0.13998E-01  0.45200E-03 -0.13998E-01  0.45180E-03 -0.49374E-01 -0.88948E+02 -0.46337E+02  0.20866E+03  0.00000E+00  0.00000E+00  0.11004E+03  0.17941E-01  0.39429E-02      8  0.00000E+00      0.000
