 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:34
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -188.727 0.2908   0.1411E+01  0.3955E-03 -0.1058E-01  0.0000E+00      -1  -0.243E-03   20.00  0.9765E-03  0.1171E+00
   2    -3.0000    -185.749 0.2920   0.1477E+01  0.3994E-03 -0.3497E-01  0.0000E+00      -1  -0.805E-03   20.00  0.9938E-03  0.1193E+00
   3    -6.0000    -182.867 0.2932   0.1541E+01  0.4031E-03 -0.8341E-01  0.0000E+00      -1  -0.192E-02   20.00  0.9788E-03  0.1174E+00
   4    -9.0000    -180.072 0.2944   0.1604E+01  0.4068E-03 -0.1286E+00  0.1425E-02      -1  -0.296E-02   20.00  0.9847E-03  0.1182E+00
   5   -12.0000    -177.347 0.2955   0.1664E+01  0.4103E-03 -0.1709E+00  0.1426E-02      -1  -0.393E-02   20.00  0.9805E-03  0.1177E+00
   6   -15.0000    -174.687 0.2967   0.1724E+01  0.4138E-03 -0.2122E+00  0.1427E-02      -1  -0.488E-02   20.00  0.9696E-03  0.1164E+00
   7   -18.0000    -172.085 0.2977   0.1781E+01  0.4172E-03 -0.2523E+00  0.1427E-02      -1  -0.580E-02   20.00  0.9538E-03  0.1145E+00
   8   -21.0000    -169.536 0.2988   0.1838E+01  0.4205E-03 -0.2912E+00  0.1428E-02      -1  -0.670E-02   20.00  0.9342E-03  0.1121E+00
   9   -24.0000    -167.035 0.2999   0.1894E+01  0.4237E-03 -0.3291E+00  0.1413E-02      -1  -0.757E-02   20.00  0.9161E-03  0.1099E+00
  10   -27.0000    -164.578 0.3009   0.1949E+01  0.4269E-03 -0.3662E+00  0.1340E-02      -1  -0.843E-02   20.00  0.9020E-03  0.1082E+00
  11   -30.0000    -162.162 0.3019   0.2003E+01  0.4301E-03 -0.4020E+00  0.1266E-02      -1  -0.925E-02   20.00  0.8921E-03  0.1070E+00
  12   -33.0000    -159.782 0.3029   0.2056E+01  0.4332E-03 -0.4373E+00  0.1192E-02      -1  -0.101E-01   20.00  0.8863E-03  0.1063E+00
  13   -36.0000    -157.438 0.3039   0.2108E+01  0.4362E-03 -0.4719E+00  0.1118E-02      -1  -0.109E-01   20.00  0.8843E-03  0.1061E+00
  14   -39.0000    -155.125 0.3048   0.2159E+01  0.4392E-03 -0.5054E+00  0.1043E-02      -1  -0.116E-01   20.00  0.8835E-03  0.1060E+00
  15   -42.0000    -152.842 0.3058   0.2210E+01  0.4422E-03 -0.5383E+00  0.9692E-03      -1  -0.124E-01   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -150.582 0.3068   0.2285E+01  0.4449E-03 -0.5727E+00  0.8949E-03      -1  -0.132E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -148.343 0.3078   0.2375E+01  0.4475E-03 -0.6080E+00  0.8205E-03      -1  -0.140E-01   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -146.118 0.3088   0.2463E+01  0.4501E-03 -0.6426E+00  0.7462E-03      -1  -0.148E-01   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -143.908 0.3099   0.2551E+01  0.4526E-03 -0.6770E+00  0.6717E-03      -1  -0.156E-01   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -141.710 0.3109   0.2639E+01  0.4552E-03 -0.7103E+00  0.5972E-03      -1  -0.163E-01   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -139.523 0.3119   0.2726E+01  0.4577E-03 -0.7429E+00  0.5227E-03      -1  -0.171E-01   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -137.345 0.3129   0.2813E+01  0.4602E-03 -0.7750E+00  0.4482E-03      -1  -0.178E-01   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -135.176 0.3139   0.2899E+01  0.4627E-03 -0.8070E+00  0.3736E-03      -1  -0.186E-01   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -133.015 0.3149   0.2985E+01  0.4652E-03 -0.8384E+00  0.2989E-03      -1  -0.193E-01   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -130.861 0.3159   0.3071E+01  0.4677E-03 -0.8692E+00  0.2242E-03      -1  -0.200E-01   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -128.713 0.3169   0.3157E+01  0.4702E-03 -0.8992E+00  0.1495E-03      -1  -0.207E-01   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -126.570 0.3179   0.3242E+01  0.4727E-03 -0.9289E+00  0.7477E-04      -1  -0.214E-01   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -124.432 0.3189   0.3327E+01  0.4752E-03 -0.9583E+00  0.0000E+00      -1  -0.220E-01   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -122.298 0.3199   0.3412E+01  0.4776E-03 -0.9867E+00  0.0000E+00      -1  -0.227E-01   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -120.166 0.3209   0.3505E+01  0.4800E-03 -0.1016E+01  0.0000E+00      -1  -0.234E-01   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -118.031 0.3219   0.3646E+01  0.4815E-03 -0.1044E+01  0.0000E+00      -1  -0.240E-01   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -115.885 0.3229   0.3787E+01  0.4830E-03 -0.1072E+01  0.0000E+00      -1  -0.247E-01   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -113.730 0.3240   0.3929E+01  0.4846E-03 -0.1100E+01  0.0000E+00      -1  -0.253E-01   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -111.565 0.3251   0.4072E+01  0.4861E-03 -0.1127E+01  0.0000E+00      -1  -0.259E-01   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -109.390 0.3261   0.4216E+01  0.4876E-03 -0.1153E+01  0.0000E+00      -1  -0.265E-01   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -107.206 0.3272   0.4360E+01  0.4892E-03 -0.1179E+01  0.0000E+00      -1  -0.271E-01   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -105.012 0.3283   0.4505E+01  0.4907E-03 -0.1203E+01  0.0000E+00      -1  -0.277E-01   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -102.809 0.3294   0.4650E+01  0.4923E-03 -0.1228E+01  0.0000E+00      -1  -0.282E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -100.596 0.3304   0.4796E+01  0.4939E-03 -0.1251E+01  0.0000E+00      -1  -0.288E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000     -98.374 0.3315   0.4943E+01  0.4954E-03 -0.1273E+01  0.0000E+00      -1  -0.293E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -96.142 0.3326   0.5090E+01  0.4970E-03 -0.1295E+01  0.0000E+00      -1  -0.298E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -93.896 0.3337   0.5294E+01  0.4974E-03 -0.1316E+01  0.0000E+00      -1  -0.303E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -91.632 0.3349   0.5524E+01  0.4973E-03 -0.1337E+01  0.0000E+00      -1  -0.308E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -89.349 0.3360   0.5756E+01  0.4972E-03 -0.1358E+01  0.0000E+00      -1  -0.312E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -87.048 0.3372   0.5989E+01  0.4971E-03 -0.1377E+01  0.0000E+00      -1  -0.317E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -84.729 0.3383   0.6225E+01  0.4970E-03 -0.1395E+01  0.0000E+00      -1  -0.321E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -82.393 0.3395   0.6462E+01  0.4969E-03 -0.1414E+01  0.0000E+00      -1  -0.325E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -80.042 0.3406   0.6701E+01  0.4968E-03 -0.1432E+01  0.0000E+00      -1  -0.329E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -77.675 0.3418   0.6942E+01  0.4967E-03 -0.1448E+01  0.0000E+00      -1  -0.333E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -75.293 0.3430   0.7200E+01  0.4962E-03 -0.1465E+01  0.0000E+00      -1  -0.337E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -72.892 0.3442   0.7552E+01  0.4937E-03 -0.1480E+01  0.0000E+00      -1  -0.340E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -70.469 0.3454   0.7908E+01  0.4912E-03 -0.1493E+01  0.0000E+00      -1  -0.343E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -68.025 0.3466   0.8266E+01  0.4886E-03 -0.1507E+01  0.0000E+00      -1  -0.347E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -65.563 0.3478   0.8627E+01  0.4860E-03 -0.1522E+01  0.0000E+00      -1  -0.350E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -63.084 0.3490   0.8991E+01  0.4834E-03 -0.1534E+01  0.0000E+00      -1  -0.353E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -60.587 0.3502   0.9358E+01  0.4807E-03 -0.1546E+01  0.0000E+00      -1  -0.356E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -58.073 0.3514   0.9828E+01  0.4759E-03 -0.1558E+01  0.0000E+00      -1  -0.359E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -55.538 0.3526   0.1034E+02  0.4702E-03 -0.1567E+01  0.0000E+00      -1  -0.361E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -52.983 0.3538   0.1085E+02  0.4645E-03 -0.1578E+01  0.0000E+00      -1  -0.363E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -50.411 0.3550   0.1136E+02  0.4587E-03 -0.1587E+01  0.0000E+00      -1  -0.365E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -47.821 0.3562   0.1188E+02  0.4529E-03 -0.1597E+01  0.0000E+00      -1  -0.367E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -45.215 0.3573   0.1255E+02  0.4441E-03 -0.1606E+01  0.0000E+00      -1  -0.369E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -42.589 0.3585   0.1324E+02  0.4349E-03 -0.1612E+01  0.0000E+00      -1  -0.371E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -39.946 0.3596   0.1393E+02  0.4256E-03 -0.1621E+01  0.0000E+00      -1  -0.373E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -37.287 0.3608   0.1465E+02  0.4158E-03 -0.1625E+01  0.0000E+00      -1  -0.374E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -34.610 0.3618   0.1554E+02  0.4028E-03 -0.1631E+01  0.0000E+00      -1  -0.375E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -31.917 0.3629   0.1643E+02  0.3898E-03 -0.1638E+01  0.0000E+00      -1  -0.377E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -29.208 0.3640   0.1737E+02  0.3759E-03 -0.1644E+01  0.0000E+00      -1  -0.378E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -26.484 0.3650   0.1848E+02  0.3591E-03 -0.1649E+01  0.0000E+00      -1  -0.380E-01   20.00  0.8833E-03  0.1060E+00
