 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:25:57
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -188.590 0.2909   0.1414E+01  0.3957E-03  0.2943E-01  0.0000E+00      -1   0.677E-03   20.00  0.1040E-02  0.1247E+00
   2    -3.0000    -185.529 0.2921   0.1482E+01  0.3997E-03 -0.6794E-03  0.0000E+00      -1  -0.156E-04   20.00  0.1052E-02  0.1263E+00
   3    -6.0000    -182.590 0.2934   0.1547E+01  0.4035E-03 -0.6013E-01  0.0000E+00      -1  -0.138E-02   20.00  0.1059E-02  0.1271E+00
   4    -9.0000    -179.760 0.2945   0.1610E+01  0.4072E-03 -0.1169E+00  0.7761E-03      -1  -0.269E-02   20.00  0.1060E-02  0.1272E+00
   5   -12.0000    -177.024 0.2957   0.1671E+01  0.4107E-03 -0.1709E+00  0.7764E-03      -1  -0.393E-02   20.00  0.1054E-02  0.1266E+00
   6   -15.0000    -174.372 0.2968   0.1731E+01  0.4142E-03 -0.2230E+00  0.6936E-03      -1  -0.513E-02   20.00  0.1038E-02  0.1246E+00
   7   -18.0000    -171.796 0.2979   0.1788E+01  0.4175E-03 -0.2735E+00  0.5551E-03      -1  -0.629E-02   20.00  0.9998E-03  0.1201E+00
   8   -21.0000    -169.289 0.2989   0.1844E+01  0.4208E-03 -0.3223E+00  0.4165E-03      -1  -0.741E-02   20.00  0.9478E-03  0.1137E+00
   9   -24.0000    -166.844 0.2999   0.1898E+01  0.4240E-03 -0.3694E+00  0.2778E-03      -1  -0.850E-02   20.00  0.9095E-03  0.1090E+00
  10   -27.0000    -164.456 0.3009   0.1951E+01  0.4271E-03 -0.4155E+00  0.1389E-03      -1  -0.956E-02   20.00  0.8918E-03  0.1070E+00
  11   -30.0000    -162.121 0.3019   0.2003E+01  0.4301E-03 -0.4596E+00  0.0000E+00      -1  -0.106E-01   20.00  0.8854E-03  0.1062E+00
  12   -33.0000    -159.832 0.3029   0.2054E+01  0.4331E-03 -0.5018E+00  0.0000E+00      -1  -0.115E-01   20.00  0.8835E-03  0.1060E+00
  13   -36.0000    -157.586 0.3038   0.2105E+01  0.4360E-03 -0.5427E+00  0.0000E+00      -1  -0.125E-01   20.00  0.8833E-03  0.1060E+00
  14   -39.0000    -155.379 0.3047   0.2154E+01  0.4389E-03 -0.5823E+00  0.0000E+00      -1  -0.134E-01   20.00  0.8833E-03  0.1060E+00
  15   -42.0000    -153.208 0.3056   0.2202E+01  0.4417E-03 -0.6196E+00  0.0000E+00      -1  -0.143E-01   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -151.064 0.3066   0.2266E+01  0.4444E-03 -0.6573E+00  0.0000E+00      -1  -0.151E-01   20.00  0.8833E-03  0.1060E+00
  17   -48.0000    -148.944 0.3075   0.2351E+01  0.4468E-03 -0.6962E+00  0.0000E+00      -1  -0.160E-01   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -146.841 0.3085   0.2434E+01  0.4493E-03 -0.7332E+00  0.0000E+00      -1  -0.169E-01   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -144.751 0.3095   0.2518E+01  0.4517E-03 -0.7688E+00  0.0000E+00      -1  -0.177E-01   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -142.673 0.3104   0.2601E+01  0.4541E-03 -0.8032E+00  0.0000E+00      -1  -0.185E-01   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -140.604 0.3114   0.2683E+01  0.4565E-03 -0.8367E+00  0.0000E+00      -1  -0.193E-01   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -138.544 0.3123   0.2765E+01  0.4589E-03 -0.8687E+00  0.0000E+00      -1  -0.200E-01   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -136.489 0.3133   0.2847E+01  0.4612E-03 -0.8997E+00  0.0000E+00      -1  -0.207E-01   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -134.440 0.3142   0.2929E+01  0.4636E-03 -0.9303E+00  0.0000E+00      -1  -0.214E-01   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -132.395 0.3152   0.3010E+01  0.4660E-03 -0.9592E+00  0.0000E+00      -1  -0.221E-01   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -130.352 0.3161   0.3091E+01  0.4683E-03 -0.9867E+00  0.0000E+00      -1  -0.227E-01   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -128.310 0.3171   0.3173E+01  0.4707E-03 -0.1014E+01  0.0000E+00      -1  -0.233E-01   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -126.270 0.3180   0.3254E+01  0.4731E-03 -0.1041E+01  0.0000E+00      -1  -0.239E-01   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -124.229 0.3190   0.3335E+01  0.4754E-03 -0.1066E+01  0.0000E+00      -1  -0.245E-01   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -122.187 0.3199   0.3417E+01  0.4778E-03 -0.1090E+01  0.0000E+00      -1  -0.251E-01   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -120.142 0.3209   0.3506E+01  0.4800E-03 -0.1114E+01  0.0000E+00      -1  -0.256E-01   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -118.087 0.3219   0.3642E+01  0.4815E-03 -0.1138E+01  0.0000E+00      -1  -0.262E-01   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -116.017 0.3229   0.3779E+01  0.4829E-03 -0.1162E+01  0.0000E+00      -1  -0.267E-01   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -113.932 0.3239   0.3916E+01  0.4844E-03 -0.1185E+01  0.0000E+00      -1  -0.273E-01   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -111.832 0.3249   0.4055E+01  0.4859E-03 -0.1207E+01  0.0000E+00      -1  -0.278E-01   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -109.718 0.3260   0.4194E+01  0.4874E-03 -0.1228E+01  0.0000E+00      -1  -0.283E-01   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -107.589 0.3270   0.4335E+01  0.4889E-03 -0.1248E+01  0.0000E+00      -1  -0.287E-01   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -105.446 0.3281   0.4476E+01  0.4904E-03 -0.1268E+01  0.0000E+00      -1  -0.292E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -103.289 0.3291   0.4618E+01  0.4920E-03 -0.1287E+01  0.0000E+00      -1  -0.296E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -101.118 0.3302   0.4762E+01  0.4935E-03 -0.1305E+01  0.0000E+00      -1  -0.300E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -98.934 0.3313   0.4906E+01  0.4951E-03 -0.1324E+01  0.0000E+00      -1  -0.305E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -96.737 0.3323   0.5051E+01  0.4966E-03 -0.1340E+01  0.0000E+00      -1  -0.308E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -94.524 0.3334   0.5230E+01  0.4975E-03 -0.1357E+01  0.0000E+00      -1  -0.312E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -92.291 0.3345   0.5457E+01  0.4974E-03 -0.1374E+01  0.0000E+00      -1  -0.316E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -90.035 0.3357   0.5686E+01  0.4973E-03 -0.1389E+01  0.0000E+00      -1  -0.320E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -87.757 0.3368   0.5917E+01  0.4972E-03 -0.1403E+01  0.0000E+00      -1  -0.323E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -85.458 0.3379   0.6151E+01  0.4971E-03 -0.1418E+01  0.0000E+00      -1  -0.326E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -83.140 0.3391   0.6386E+01  0.4970E-03 -0.1431E+01  0.0000E+00      -1  -0.329E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -80.803 0.3403   0.6624E+01  0.4969E-03 -0.1445E+01  0.0000E+00      -1  -0.332E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -78.449 0.3414   0.6863E+01  0.4967E-03 -0.1457E+01  0.0000E+00      -1  -0.335E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -76.077 0.3426   0.7104E+01  0.4966E-03 -0.1469E+01  0.0000E+00      -1  -0.338E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -73.686 0.3438   0.7436E+01  0.4945E-03 -0.1481E+01  0.0000E+00      -1  -0.341E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -71.272 0.3450   0.7790E+01  0.4920E-03 -0.1491E+01  0.0000E+00      -1  -0.343E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -68.835 0.3462   0.8147E+01  0.4894E-03 -0.1501E+01  0.0000E+00      -1  -0.345E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -66.378 0.3474   0.8508E+01  0.4868E-03 -0.1511E+01  0.0000E+00      -1  -0.348E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -63.901 0.3486   0.8871E+01  0.4842E-03 -0.1521E+01  0.0000E+00      -1  -0.350E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -61.407 0.3498   0.9237E+01  0.4816E-03 -0.1531E+01  0.0000E+00      -1  -0.352E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -58.894 0.3510   0.9663E+01  0.4777E-03 -0.1537E+01  0.0000E+00      -1  -0.354E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -56.360 0.3522   0.1017E+02  0.4720E-03 -0.1545E+01  0.0000E+00      -1  -0.356E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -53.806 0.3534   0.1068E+02  0.4663E-03 -0.1554E+01  0.0000E+00      -1  -0.358E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -51.233 0.3546   0.1120E+02  0.4605E-03 -0.1560E+01  0.0000E+00      -1  -0.359E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -48.642 0.3558   0.1172E+02  0.4547E-03 -0.1567E+01  0.0000E+00      -1  -0.361E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -46.034 0.3570   0.1233E+02  0.4470E-03 -0.1572E+01  0.0000E+00      -1  -0.362E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -43.406 0.3581   0.1302E+02  0.4378E-03 -0.1577E+01  0.0000E+00      -1  -0.363E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -40.761 0.3593   0.1372E+02  0.4285E-03 -0.1583E+01  0.0000E+00      -1  -0.364E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -38.099 0.3604   0.1442E+02  0.4191E-03 -0.1589E+01  0.0000E+00      -1  -0.366E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -35.421 0.3615   0.1527E+02  0.4068E-03 -0.1593E+01  0.0000E+00      -1  -0.366E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -32.725 0.3626   0.1616E+02  0.3937E-03 -0.1596E+01  0.0000E+00      -1  -0.367E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -30.014 0.3637   0.1706E+02  0.3806E-03 -0.1601E+01  0.0000E+00      -1  -0.368E-01   20.00  0.8833E-03  0.1060E+00
