 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 3.2022    Time:  16:26:42
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -131.27  0.3158  0.6533E-02  0.1012E-02       -114.56  0.3237 -0.1445E+01  0.9664E-03       -104.96  0.3284 -0.2465E+01  0.8851E-03
          0.0200     -132.49  0.3151 -0.1197E-01  0.1012E-02       -115.67  0.3230 -0.1368E+01  0.9664E-03       -105.84  0.3279 -0.2364E+01  0.8851E-03
          0.0330     -134.17  0.3144 -0.5433E-01  0.1012E-02       -117.29  0.3223 -0.1284E+01  0.9664E-03       -107.16  0.3272 -0.2238E+01  0.8851E-03
          0.0499     -135.86  0.3136 -0.1399E+00  0.1012E-02       -119.11  0.3214 -0.1211E+01  0.9664E-03       -108.73  0.3265 -0.2104E+01  0.8850E-03
          0.0719     -137.51  0.3128 -0.3010E+00  0.1011E-02       -121.23  0.3203 -0.1167E+01  0.9664E-03       -110.65  0.3255 -0.1967E+01  0.8850E-03
          0.1004     -138.56  0.3123 -0.5901E+00  0.1010E-02       -123.39  0.3193 -0.1187E+01  0.9665E-03       -112.83  0.3244 -0.1853E+01  0.8850E-03
          0.1376     -138.17  0.3124 -0.1085E+01  0.1009E-02       -125.20  0.3185 -0.1325E+01  0.9666E-03       -115.08  0.3233 -0.1801E+01  0.8850E-03
          0.1858     -134.93  0.3139 -0.1889E+01  0.1007E-02       -125.70  0.3182 -0.1670E+01  0.9668E-03       -116.84  0.3224 -0.1885E+01  0.8850E-03
          0.2358     -129.32  0.3165 -0.2839E+01  0.1005E-02       -124.35  0.3188 -0.2183E+01  0.9670E-03       -117.38  0.3222 -0.2119E+01  0.8850E-03
          0.2858     -122.32  0.3198 -0.3796E+01  0.1003E-02       -121.31  0.3202 -0.2814E+01  0.9672E-03       -116.57  0.3226 -0.2488E+01  0.8851E-03
          0.3358     -115.54  0.3231 -0.4663E+01  0.1002E-02       -117.32  0.3222 -0.3510E+01  0.9675E-03       -114.67  0.3235 -0.2950E+01  0.8852E-03
          0.3858     -109.41  0.3262 -0.5379E+01  0.1001E-02       -112.93  0.3244 -0.4181E+01  0.9677E-03       -112.01  0.3248 -0.3451E+01  0.8854E-03
          0.4358     -104.23  0.3287 -0.5875E+01  0.9998E-03       -108.62  0.3265 -0.4745E+01  0.9678E-03       -108.94  0.3263 -0.3933E+01  0.8855E-03
          0.4858     -100.39  0.3306 -0.6103E+01  0.9993E-03       -104.85  0.3284 -0.5137E+01  0.9679E-03       -105.84  0.3279 -0.4335E+01  0.8856E-03
          0.5358      -98.11  0.3317 -0.6039E+01  0.9992E-03       -101.98  0.3298 -0.5318E+01  0.9679E-03       -103.09  0.3292 -0.4609E+01  0.8857E-03
          0.5858      -97.57  0.3320 -0.5691E+01  0.9994E-03       -100.23  0.3307 -0.5271E+01  0.9678E-03       -100.98  0.3303 -0.4724E+01  0.8858E-03
          0.6358      -98.82  0.3314 -0.5092E+01  0.1000E-02        -99.76  0.3309 -0.5009E+01  0.9677E-03        -99.72  0.3309 -0.4672E+01  0.8858E-03
          0.6858     -101.80  0.3299 -0.4301E+01  0.1001E-02       -100.58  0.3305 -0.4564E+01  0.9676E-03        -99.40  0.3311 -0.4466E+01  0.8858E-03
          0.7358     -106.33  0.3277 -0.3395E+01  0.1002E-02       -102.60  0.3295 -0.3989E+01  0.9674E-03       -100.03  0.3308 -0.4135E+01  0.8857E-03
          0.7858     -112.34  0.3248 -0.2419E+01  0.1004E-02       -105.73  0.3280 -0.3325E+01  0.9672E-03       -101.56  0.3300 -0.3710E+01  0.8856E-03
          0.8358     -119.50  0.3212 -0.1510E+01  0.1005E-02       -109.96  0.3259 -0.2648E+01  0.9670E-03       -104.08  0.3288 -0.3215E+01  0.8856E-03
          0.8858     -127.37  0.3175 -0.7587E+00  0.1007E-02       -114.85  0.3235 -0.2019E+01  0.9669E-03       -107.28  0.3272 -0.2714E+01  0.8855E-03
          0.9358     -135.21  0.3139 -0.2383E+00  0.1008E-02       -120.02  0.3209 -0.1496E+01  0.9668E-03       -110.92  0.3254 -0.2254E+01  0.8854E-03
          0.9679     -139.78  0.3118 -0.5067E-01  0.1008E-02       -123.30  0.3194 -0.1233E+01  0.9667E-03       -113.31  0.3242 -0.1993E+01  0.8853E-03
          1.0000     -143.67  0.3099  0.1271E-01  0.1009E-02       -126.43  0.3179 -0.1049E+01  0.9667E-03       -115.72  0.3230 -0.1774E+01  0.8853E-03
end
