 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 3.2022    Time:  23: 2:37
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -184.50  0.2926  0.5295E-02  0.2713E-02       -165.84  0.3004 -0.3800E+00  0.2706E-02       -152.15  0.3061 -0.6003E+00  0.2528E-02
          0.0200     -184.86  0.2924 -0.7122E-02  0.2713E-02       -166.17  0.3002 -0.3672E+00  0.2706E-02       -152.37  0.3060 -0.5843E+00  0.2528E-02
          0.0330     -185.31  0.2922 -0.3554E-01  0.2712E-02       -166.65  0.3000 -0.3517E+00  0.2706E-02       -152.69  0.3058 -0.5637E+00  0.2528E-02
          0.0499     -185.61  0.2921 -0.9294E-01  0.2710E-02       -167.19  0.2998 -0.3421E+00  0.2706E-02       -153.10  0.3057 -0.5411E+00  0.2528E-02
          0.0719     -185.58  0.2921 -0.2011E+00  0.2706E-02       -167.76  0.2995 -0.3456E+00  0.2706E-02       -153.59  0.3055 -0.5195E+00  0.2528E-02
          0.1004     -184.72  0.2924 -0.3950E+00  0.2700E-02       -168.21  0.2993 -0.3817E+00  0.2706E-02       -154.14  0.3052 -0.5085E+00  0.2528E-02
          0.1376     -182.22  0.2935 -0.7273E+00  0.2691E-02       -168.18  0.2994 -0.4837E+00  0.2706E-02       -154.62  0.3050 -0.5284E+00  0.2528E-02
          0.1858     -176.79  0.2957 -0.1267E+01  0.2679E-02       -166.88  0.2999 -0.7099E+00  0.2707E-02       -154.63  0.3050 -0.6166E+00  0.2528E-02
          0.2358     -169.39  0.2988 -0.1904E+01  0.2667E-02       -164.14  0.3010 -0.1038E+01  0.2708E-02       -153.86  0.3053 -0.7781E+00  0.2528E-02
          0.2858     -160.95  0.3023 -0.2545E+01  0.2657E-02       -160.06  0.3027 -0.1442E+01  0.2709E-02       -152.21  0.3060 -0.1012E+01  0.2528E-02
          0.3358     -152.37  0.3060 -0.3123E+01  0.2649E-02       -155.11  0.3048 -0.1886E+01  0.2711E-02       -149.84  0.3071 -0.1300E+01  0.2529E-02
          0.3858     -145.19  0.3093 -0.3601E+01  0.2642E-02       -150.09  0.3070 -0.2332E+01  0.2712E-02       -147.00  0.3084 -0.1606E+01  0.2529E-02
          0.4358     -139.30  0.3121 -0.3932E+01  0.2638E-02       -145.25  0.3093 -0.2737E+01  0.2713E-02       -143.77  0.3099 -0.1921E+01  0.2530E-02
          0.4858     -134.78  0.3142 -0.4084E+01  0.2635E-02       -140.83  0.3113 -0.3040E+01  0.2714E-02       -140.41  0.3115 -0.2209E+01  0.2531E-02
          0.5358     -131.81  0.3155 -0.4042E+01  0.2634E-02       -137.17  0.3130 -0.3211E+01  0.2715E-02       -137.19  0.3130 -0.2437E+01  0.2531E-02
          0.5858     -130.48  0.3162 -0.3809E+01  0.2636E-02       -134.47  0.3143 -0.3238E+01  0.2715E-02       -134.36  0.3143 -0.2579E+01  0.2531E-02
          0.6358     -130.82  0.3160 -0.3409E+01  0.2640E-02       -132.84  0.3150 -0.3126E+01  0.2714E-02       -132.11  0.3153 -0.2627E+01  0.2531E-02
          0.6858     -132.75  0.3151 -0.2882E+01  0.2646E-02       -132.32  0.3153 -0.2892E+01  0.2714E-02       -130.55  0.3161 -0.2581E+01  0.2531E-02
          0.7358     -136.09  0.3136 -0.2277E+01  0.2653E-02       -132.82  0.3150 -0.2568E+01  0.2713E-02       -129.72  0.3165 -0.2455E+01  0.2531E-02
          0.7858     -140.74  0.3114 -0.1622E+01  0.2662E-02       -134.29  0.3144 -0.2179E+01  0.2712E-02       -129.61  0.3165 -0.2263E+01  0.2531E-02
          0.8358     -146.42  0.3088 -0.1012E+01  0.2672E-02       -136.79  0.3132 -0.1770E+01  0.2711E-02       -130.41  0.3161 -0.2015E+01  0.2531E-02
          0.8858     -152.58  0.3059 -0.5081E+00  0.2682E-02       -139.94  0.3117 -0.1383E+01  0.2710E-02       -131.86  0.3155 -0.1745E+01  0.2530E-02
          0.9358     -158.74  0.3033 -0.1590E+00  0.2690E-02       -143.45  0.3101 -0.1048E+01  0.2709E-02       -133.80  0.3146 -0.1482E+01  0.2530E-02
          0.9679     -162.33  0.3018 -0.3309E-01  0.2694E-02       -145.72  0.3090 -0.8680E+00  0.2708E-02       -135.15  0.3139 -0.1325E+01  0.2530E-02
          1.0000     -165.36  0.3005  0.9437E-02  0.2696E-02       -147.93  0.3080 -0.7303E+00  0.2708E-02       -136.59  0.3133 -0.1187E+01  0.2530E-02
end
