 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:55:56
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.47017E-01  0.20283E-02  0.47024E-01  0.20239E-02  0.14650E+03  0.47017E-03  0.20283E-04  0.47024E-03  0.20239E-04  0.14650E+01 -0.10968E+03 -0.10396E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10068E+03  0.54068E-04  0.52431E-03      1  0.00000E+00      0.000
       0.0156  0.39351E-01  0.20283E-02  0.39349E-01  0.20236E-02  0.62019E+02  0.68869E-03  0.31546E-04  0.68874E-03  0.31476E-04  0.18094E+01 -0.11282E+03 -0.10618E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10103E+03  0.12666E-03  0.81540E-03      2  0.00000E+00      0.000
       0.0211  0.28366E-01  0.20283E-02  0.28368E-01  0.20233E-02  0.45393E+02  0.84621E-03  0.42810E-04  0.84627E-03  0.42711E-04  0.20615E+01 -0.11523E+03 -0.10819E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10128E+03  0.26025E-03  0.11065E-02      3  0.00000E+00      0.000
       0.0283  0.91457E-02  0.20283E-02  0.91451E-02  0.20230E-02  0.34748E+02  0.91223E-03  0.57452E-04  0.91229E-03  0.57315E-04  0.23123E+01 -0.11777E+03 -0.11048E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10153E+03  0.57267E-03  0.14850E-02      4  0.00000E+00      0.000
       0.0377 -0.24126E-01  0.20283E-02 -0.24125E-01  0.20226E-02  0.26878E+02  0.68581E-03  0.76487E-04  0.68589E-03  0.76296E-04  0.25646E+01 -0.12048E+03 -0.11303E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10178E+03  0.12910E-02  0.19769E-02      5  0.00000E+00      0.000
       0.0499 -0.81199E-01  0.20283E-02 -0.81193E-01  0.20222E-02  0.20628E+02 -0.30481E-03  0.10123E-03 -0.30466E-03  0.10097E-03  0.28162E+01 -0.12339E+03 -0.11587E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10204E+03  0.29212E-02  0.26165E-02      6  0.00000E+00      0.000
       0.0658 -0.17822E+00  0.20283E-02 -0.17822E+00  0.20217E-02  0.15530E+02 -0.31313E-02  0.13340E-03 -0.31312E-02  0.13303E-03  0.30625E+01 -0.12642E+03 -0.11896E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10229E+03  0.65791E-02  0.34479E-02      7  0.00000E+00      0.000
       0.0864 -0.34139E+00  0.20283E-02 -0.34138E+00  0.20211E-02  0.11308E+02 -0.10170E-01  0.17522E-03 -0.10170E-01  0.17470E-03  0.32957E+01 -0.12941E+03 -0.12219E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10253E+03  0.14699E-01  0.45288E-02      8  0.00000E+00      0.000
