 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:26
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.16400E-01  0.47054E-01  0.16400E-01  0.46334E-01  0.15098E+01  0.16400E-03  0.47054E-03  0.16400E-03  0.46334E-03  0.15098E-01 -0.23481E+03 -0.18528E+03  0.88573E+02  0.00000E+00  0.00000E+00  0.10135E+03  0.17759E-05  0.16578E-03      1  0.00000E+00      0.000
       0.0200  0.15868E-01  0.47054E-01  0.15868E-01  0.46335E-01  0.13171E+01  0.32268E-03  0.94107E-03  0.32268E-03  0.92669E-03  0.28269E-01 -0.23463E+03 -0.18521E+03  0.88573E+02  0.00000E+00  0.00000E+00  0.10136E+03  0.88727E-05  0.33155E-03      2  0.00000E+00      0.000
       0.0330  0.14650E-01  0.47054E-01  0.14653E-01  0.46337E-01  0.11338E+01  0.51312E-03  0.15528E-02  0.51316E-03  0.15291E-02  0.43009E-01 -0.23437E+03 -0.18510E+03  0.88573E+02  0.00000E+00  0.00000E+00  0.10138E+03  0.33933E-04  0.54709E-03      3  0.00000E+00      0.000
       0.0499  0.12190E-01  0.47054E-01  0.12189E-01  0.46339E-01  0.10127E+01  0.71913E-03  0.23480E-02  0.71915E-03  0.23122E-02  0.60123E-01 -0.23405E+03 -0.18496E+03  0.88573E+02  0.00000E+00  0.00000E+00  0.10139E+03  0.10808E-03  0.82723E-03      4  0.00000E+00      0.000
       0.0719  0.75560E-02  0.47054E-01  0.75560E-02  0.46342E-01  0.90613E+00  0.88514E-03  0.33817E-02  0.88516E-03  0.33303E-02  0.80031E-01 -0.23362E+03 -0.18477E+03  0.88573E+02  0.00000E+00  0.00000E+00  0.10141E+03  0.30628E-03  0.11914E-02      5  0.00000E+00      0.000
       0.1004 -0.75459E-03  0.47054E-01 -0.75278E-03  0.46345E-01  0.81793E+00  0.86358E-03  0.47256E-02  0.86366E-03  0.46540E-02  0.10339E+00 -0.23305E+03 -0.18452E+03  0.88573E+02  0.00000E+00  0.00000E+00  0.10143E+03  0.80125E-03  0.16649E-02      6  0.00000E+00      0.000
       0.1376 -0.14998E-01  0.47054E-01 -0.15001E-01  0.46350E-01  0.74144E+00  0.30671E-03  0.64727E-02  0.30668E-03  0.63749E-02  0.13092E+00 -0.23226E+03 -0.18418E+03  0.88573E+02  0.00000E+00  0.00000E+00  0.10146E+03  0.19737E-02  0.22804E-02      7  0.00000E+00      0.000
       0.1858 -0.38110E-01  0.47054E-01 -0.38108E-01  0.46356E-01  0.67490E+00 -0.15328E-02  0.87439E-02 -0.15327E-02  0.86124E-02  0.16350E+00 -0.23116E+03 -0.18370E+03  0.88573E+02  0.00000E+00  0.00000E+00  0.10149E+03  0.46133E-02  0.30806E-02      8  0.00000E+00      0.000
