 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:14
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.42373E-01  0.26151E-01  0.42372E-01  0.26106E-01  0.21675E+01  0.42373E-03  0.26151E-03  0.42372E-03  0.26106E-03  0.21675E-01 -0.12536E+03 -0.82850E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10841E+03  0.19733E-04  0.44345E-03      1  0.00000E+00      0.000
       0.0200  0.36461E-01  0.26151E-01  0.36462E-01  0.26106E-01  0.19058E+01  0.78835E-03  0.52302E-03  0.78834E-03  0.52212E-03  0.40733E-01 -0.12550E+03 -0.82752E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10843E+03  0.98585E-04  0.88693E-03      2  0.00000E+00      0.000
       0.0330  0.22928E-01  0.26151E-01  0.22932E-01  0.26106E-01  0.16476E+01  0.10864E-02  0.86298E-03  0.10865E-02  0.86149E-03  0.62151E-01 -0.12565E+03 -0.82544E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10845E+03  0.37703E-03  0.14635E-02      3  0.00000E+00      0.000
       0.0499 -0.44027E-02  0.26151E-01 -0.44002E-02  0.26106E-01  0.14491E+01  0.10120E-02  0.13049E-02  0.10121E-02  0.13027E-02  0.86640E-01 -0.12571E+03 -0.82211E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10848E+03  0.12009E-02  0.22129E-02      4  0.00000E+00      0.000
       0.0719 -0.55891E-01  0.26151E-01 -0.55888E-01  0.26106E-01  0.12642E+01 -0.21593E-03  0.18795E-02 -0.21577E-03  0.18762E-02  0.11442E+00 -0.12555E+03 -0.81734E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10850E+03  0.34030E-02  0.31872E-02      5  0.00000E+00      0.000
       0.1004 -0.14823E+00  0.26151E-01 -0.14823E+00  0.26107E-01  0.11015E+01 -0.44495E-02  0.26264E-02 -0.44494E-02  0.26219E-02  0.14588E+00 -0.12494E+03 -0.81082E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10854E+03  0.89032E-02  0.44538E-02      6  0.00000E+00      0.000
       0.1376 -0.30649E+00  0.26151E-01 -0.30649E+00  0.26108E-01  0.94813E+00 -0.15829E-01  0.35973E-02 -0.15829E-01  0.35913E-02  0.18108E+00 -0.12356E+03 -0.80175E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10858E+03  0.21929E-01  0.61004E-02      7  0.00000E+00      0.000
       0.1858 -0.56329E+00  0.26151E-01 -0.56328E+00  0.26110E-01  0.79074E+00 -0.43018E-01  0.48596E-02 -0.43018E-01  0.48515E-02  0.21925E+00 -0.12101E+03 -0.78852E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10865E+03  0.51259E-01  0.82409E-02      8  0.00000E+00      0.000
