 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56: 0
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.12687E+00  0.70535E-02  0.12687E+00  0.68923E-02 -0.20844E+01  0.12687E-02  0.70535E-04  0.12687E-02  0.68923E-04 -0.20844E-01 -0.24087E+03 -0.22833E+03  0.41829E+02  0.00000E+00  0.00000E+00  0.99272E+02  0.39465E-04  0.13082E-02      1  0.00000E+00      0.000
       0.0200  0.11505E+00  0.70535E-02  0.11505E+00  0.68925E-02 -0.18129E+01  0.24191E-02  0.14107E-03  0.24192E-02  0.13785E-03 -0.38974E-01 -0.24065E+03 -0.22828E+03  0.41829E+02  0.00000E+00  0.00000E+00  0.99253E+02  0.19717E-03  0.26163E-02      2  0.00000E+00      0.000
       0.0330  0.87978E-01  0.70535E-02  0.87976E-01  0.68927E-02 -0.15621E+01  0.35629E-02  0.23277E-03  0.35628E-02  0.22745E-03 -0.59280E-01 -0.24026E+03 -0.22817E+03  0.41829E+02  0.00000E+00  0.00000E+00  0.99231E+02  0.75407E-03  0.43169E-02      3  0.00000E+00      0.000
       0.0499  0.33317E-01  0.70535E-02  0.33316E-01  0.68931E-02 -0.14155E+01  0.41259E-02  0.35197E-03  0.41259E-02  0.34395E-03 -0.83202E-01 -0.23957E+03 -0.22798E+03  0.41829E+02  0.00000E+00  0.00000E+00  0.99207E+02  0.24018E-02  0.65277E-02      4  0.00000E+00      0.000
       0.0719 -0.69660E-01  0.70535E-02 -0.69661E-01  0.68941E-02 -0.12872E+01  0.25955E-02  0.50693E-03  0.25954E-02  0.49541E-03 -0.11148E+00 -0.23822E+03 -0.22753E+03  0.41829E+02  0.00000E+00  0.00000E+00  0.99180E+02  0.68063E-02  0.94017E-02      5  0.00000E+00      0.000
       0.1004 -0.25434E+00  0.70535E-02 -0.25434E+00  0.68963E-02 -0.11811E+01 -0.46687E-02  0.70839E-03 -0.46687E-02  0.69237E-03 -0.14521E+00 -0.23556E+03 -0.22649E+03  0.41829E+02  0.00000E+00  0.00000E+00  0.99153E+02  0.17807E-01  0.13138E-01      6  0.00000E+00      0.000
       0.1376 -0.57086E+00  0.70535E-02 -0.57086E+00  0.69012E-02 -0.10828E+01 -0.25865E-01  0.97028E-03 -0.25864E-01  0.94861E-03 -0.18542E+00 -0.23049E+03 -0.22411E+03  0.41829E+02  0.00000E+00  0.00000E+00  0.99134E+02  0.43859E-01  0.17995E-01      7  0.00000E+00      0.000
       0.1858 -0.10845E+01  0.70535E-02 -0.10845E+01  0.69114E-02 -0.99052E+00 -0.78209E-01  0.13107E-02 -0.78209E-01  0.12822E-02 -0.23323E+00 -0.22138E+03 -0.21902E+03  0.41829E+02  0.00000E+00  0.00000E+00  0.99138E+02  0.10252E+00  0.24309E-01      8  0.00000E+00      0.000
