 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:38
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -229.94  0.2758  0.3853E-01  0.1053E-02       -206.74  0.2841  0.1719E+00  0.9560E-03       -185.90  0.2920  0.2303E+00  0.8833E-03
          0.0200     -229.76  0.2758  0.3605E-01  0.1053E-02       -206.63  0.2842  0.1678E+00  0.9560E-03       -185.85  0.2920  0.2267E+00  0.8833E-03
          0.0330     -229.47  0.2759  0.3036E-01  0.1053E-02       -206.48  0.2842  0.1614E+00  0.9560E-03       -185.79  0.2920  0.2216E+00  0.8833E-03
          0.0499     -229.09  0.2761  0.1888E-01  0.1053E-02       -206.29  0.2843  0.1537E+00  0.9560E-03       -185.70  0.2921  0.2152E+00  0.8833E-03
          0.0719     -228.52  0.2763 -0.2741E-02  0.1053E-02       -206.02  0.2844  0.1425E+00  0.9560E-03       -185.57  0.2921  0.2068E+00  0.8833E-03
          0.1004     -227.61  0.2766 -0.4152E-01  0.1052E-02       -205.63  0.2845  0.1253E+00  0.9559E-03       -185.38  0.2922  0.1953E+00  0.8833E-03
          0.1376     -226.12  0.2771 -0.1080E+00  0.1052E-02       -205.03  0.2847  0.9645E-01  0.9559E-03       -185.11  0.2923  0.1777E+00  0.8833E-03
          0.1858     -223.64  0.2780 -0.2158E+00  0.1051E-02       -204.03  0.2851  0.4572E-01  0.9558E-03       -184.65  0.2925  0.1491E+00  0.8833E-03
          0.2358     -220.57  0.2791 -0.3433E+00  0.1049E-02       -202.72  0.2856 -0.2018E-01  0.9560E-03       -184.04  0.2927  0.1108E+00  0.8833E-03
          0.2858     -217.85  0.2801 -0.4131E+00  0.1049E-02       -201.25  0.2861 -0.8439E-01  0.9562E-03       -183.31  0.2931  0.6750E-01  0.8833E-03
          0.3358     -216.05  0.2808 -0.4041E+00  0.1049E-02       -199.93  0.2866 -0.1292E+00  0.9562E-03       -182.54  0.2934  0.2985E-01  0.8833E-03
          0.3858     -214.71  0.2813 -0.3966E+00  0.1049E-02       -198.87  0.2870 -0.1577E+00  0.9563E-03       -181.83  0.2937  0.3373E-02  0.8833E-03
          0.4358     -213.71  0.2816 -0.3915E+00  0.1049E-02       -198.00  0.2873 -0.1739E+00  0.9563E-03       -181.18  0.2939 -0.1525E-01  0.8833E-03
          0.4858     -212.90  0.2819 -0.3891E+00  0.1049E-02       -197.29  0.2875 -0.1839E+00  0.9564E-03       -180.60  0.2942 -0.2829E-01  0.8833E-03
          0.5358     -212.20  0.2822 -0.3898E+00  0.1049E-02       -196.65  0.2878 -0.1918E+00  0.9564E-03       -180.06  0.2944 -0.3873E-01  0.8833E-03
          0.5858     -211.51  0.2824 -0.3934E+00  0.1049E-02       -196.03  0.2880 -0.1998E+00  0.9564E-03       -179.54  0.2946 -0.4975E-01  0.8833E-03
          0.6358     -210.77  0.2827 -0.3996E+00  0.1048E-02       -195.36  0.2882 -0.2097E+00  0.9564E-03       -179.01  0.2949 -0.6354E-01  0.8833E-03
          0.6858     -209.94  0.2830 -0.4078E+00  0.1048E-02       -194.60  0.2885 -0.2227E+00  0.9564E-03       -178.45  0.2951 -0.8152E-01  0.8833E-03
          0.7358     -208.98  0.2833 -0.4172E+00  0.1048E-02       -193.74  0.2888 -0.2400E+00  0.9565E-03       -177.83  0.2953 -0.1040E+00  0.8833E-03
          0.7858     -209.44  0.2832 -0.2869E+00  0.1049E-02       -193.09  0.2891 -0.2274E+00  0.9564E-03       -177.22  0.2956 -0.1211E+00  0.8833E-03
          0.8358     -210.43  0.2828 -0.1650E+00  0.1050E-02       -192.81  0.2892 -0.1923E+00  0.9563E-03       -176.75  0.2958 -0.1222E+00  0.8833E-03
          0.8858     -211.74  0.2823 -0.6415E-01  0.1051E-02       -192.84  0.2891 -0.1447E+00  0.9563E-03       -176.43  0.2959 -0.1109E+00  0.8833E-03
          0.9358     -213.04  0.2819  0.5683E-02  0.1051E-02       -193.08  0.2891 -0.9723E-01  0.9562E-03       -176.27  0.2960 -0.9152E-01  0.8833E-03
          0.9679     -213.75  0.2816  0.3085E-01  0.1052E-02       -193.27  0.2890 -0.6949E-01  0.9561E-03       -176.21  0.2960 -0.7757E-01  0.8833E-03
          1.0000     -214.30  0.2814  0.3936E-01  0.1052E-02       -193.50  0.2889 -0.4723E-01  0.9561E-03       -176.20  0.2960 -0.6303E-01  0.8833E-03
end
