 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:16
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.17778E-01  0.32076E-01  0.17772E-01  0.31242E-01 -0.61085E+00  0.17778E-03  0.32076E-03  0.17772E-03  0.31242E-03 -0.61085E-02 -0.26978E+03 -0.22825E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98523E+02  0.60777E-04  0.23850E-03      1  0.00000E+00      0.000
       0.0200 -0.43122E-03  0.32076E-01 -0.43097E-03  0.31243E-01 -0.45025E+00  0.17347E-03  0.64151E-03  0.17341E-03  0.62485E-03 -0.10611E-01 -0.26938E+03 -0.22816E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98519E+02  0.30364E-03  0.47705E-03      2  0.00000E+00      0.000
       0.0330 -0.42115E-01  0.32076E-01 -0.42118E-01  0.31246E-01 -0.30225E+00 -0.37403E-03  0.10585E-02 -0.37413E-03  0.10310E-02 -0.14540E-01 -0.26858E+03 -0.22801E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98515E+02  0.11613E-02  0.78717E-03      3  0.00000E+00      0.000
       0.0499 -0.12629E+00  0.32076E-01 -0.12629E+00  0.31249E-01 -0.21548E+00 -0.25084E-02  0.16006E-02 -0.25085E-02  0.15592E-02 -0.18182E-01 -0.26708E+03 -0.22778E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98513E+02  0.36988E-02  0.11903E-02      4  0.00000E+00      0.000
       0.0719 -0.28488E+00  0.32076E-01 -0.28487E+00  0.31255E-01 -0.14010E+00 -0.87671E-02  0.23053E-02 -0.87672E-02  0.22458E-02 -0.21260E-01 -0.26416E+03 -0.22738E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98515E+02  0.10482E-01  0.17144E-02      5  0.00000E+00      0.000
       0.1004 -0.56928E+00  0.32076E-01 -0.56928E+00  0.31268E-01 -0.80245E-01 -0.25026E-01  0.32214E-02 -0.25027E-01  0.31389E-02 -0.23552E-01 -0.25854E+03 -0.22658E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98528E+02  0.27422E-01  0.23958E-02      6  0.00000E+00      0.000
       0.1376 -0.10567E+01  0.32076E-01 -0.10567E+01  0.31293E-01 -0.28131E-01 -0.64262E-01  0.44123E-02 -0.64262E-01  0.43008E-02 -0.24596E-01 -0.24811E+03 -0.22488E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98565E+02  0.67544E-01  0.32815E-02      7  0.00000E+00      0.000
       0.1858 -0.18477E+01  0.32076E-01 -0.18477E+01  0.31341E-01  0.16523E-01 -0.15345E+00  0.59606E-02 -0.15345E+00  0.58135E-02 -0.23798E-01 -0.23158E+03 -0.22141E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98654E+02  0.15788E+00  0.44330E-02      8  0.00000E+00      0.000
