 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:25:57
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.47691E-01  0.70092E-02  0.47693E-01  0.69348E-02  0.19122E+00  0.47691E-03  0.70092E-04  0.47693E-03  0.69348E-04  0.19122E-02 -0.19118E+03 -0.17379E+03  0.68552E+02  0.00000E+00  0.00000E+00  0.10189E+03  0.16773E-04  0.49370E-03      1  0.00000E+00      0.000
       0.0200  0.42666E-01  0.70092E-02  0.42666E-01  0.69344E-02 -0.29623E-01  0.90357E-03  0.14018E-03  0.90359E-03  0.13869E-03  0.16160E-02 -0.19160E+03 -0.17417E+03  0.68552E+02  0.00000E+00  0.00000E+00  0.10189E+03  0.83798E-04  0.98739E-03      2  0.00000E+00      0.000
       0.0330  0.31162E-01  0.70092E-02  0.31159E-01  0.69336E-02 -0.23079E+00  0.13087E-02  0.23130E-03  0.13086E-02  0.22883E-03 -0.13843E-02 -0.19221E+03 -0.17472E+03  0.68552E+02  0.00000E+00  0.00000E+00  0.10188E+03  0.32048E-03  0.16291E-02      3  0.00000E+00      0.000
       0.0499  0.79316E-02  0.70092E-02  0.79315E-02  0.69328E-02 -0.35922E+00  0.14427E-02  0.34976E-03  0.14427E-02  0.34599E-03 -0.74552E-02 -0.19282E+03 -0.17536E+03  0.68552E+02  0.00000E+00  0.00000E+00  0.10188E+03  0.10208E-02  0.24635E-02      4  0.00000E+00      0.000
       0.0719 -0.35834E-01  0.70092E-02 -0.35833E-01  0.69318E-02 -0.46754E+00  0.65546E-03  0.50375E-03  0.65543E-03  0.49828E-03 -0.17727E-01 -0.19341E+03 -0.17611E+03  0.68552E+02  0.00000E+00  0.00000E+00  0.10187E+03  0.28927E-02  0.35481E-02      5  0.00000E+00      0.000
       0.1004 -0.11432E+00  0.70092E-02 -0.11432E+00  0.69308E-02 -0.55199E+00 -0.26097E-02  0.70394E-03 -0.26097E-02  0.69624E-03 -0.33492E-01 -0.19374E+03 -0.17691E+03  0.68552E+02  0.00000E+00  0.00000E+00  0.10185E+03  0.75678E-02  0.49581E-02      6  0.00000E+00      0.000
       0.1376 -0.24885E+00  0.70092E-02 -0.24884E+00  0.69300E-02 -0.62107E+00 -0.11849E-01  0.96418E-03 -0.11849E-01  0.95354E-03 -0.56552E-01 -0.19347E+03 -0.17761E+03  0.68552E+02  0.00000E+00  0.00000E+00  0.10184E+03  0.18640E-01  0.67911E-02      7  0.00000E+00      0.000
       0.1858 -0.46712E+00  0.70092E-02 -0.46712E+00  0.69298E-02 -0.67401E+00 -0.34396E-01  0.13025E-02 -0.34396E-01  0.12880E-02 -0.89086E-01 -0.19197E+03 -0.17788E+03  0.68552E+02  0.00000E+00  0.00000E+00  0.10183E+03  0.43570E-01  0.91741E-02      8  0.00000E+00      0.000
