 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:13
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -208.25  0.2836  0.2350E-01  0.8370E-03       -189.01  0.2907 -0.2320E+00  0.8834E-03       -174.72  0.2967 -0.4101E+00  0.8834E-03
          0.0230     -208.68  0.2834  0.2350E-01  0.8370E-03       -189.36  0.2905 -0.2230E+00  0.8833E-03       -174.99  0.2965 -0.4015E+00  0.8833E-03
          0.0399     -209.27  0.2832  0.2351E-01  0.8370E-03       -189.87  0.2903 -0.2116E+00  0.8834E-03       -175.38  0.2964 -0.3894E+00  0.8833E-03
          0.0619     -209.98  0.2830  0.2350E-01  0.8370E-03       -190.49  0.2901 -0.2002E+00  0.8834E-03       -175.88  0.2962 -0.3754E+00  0.8833E-03
          0.0904     -210.87  0.2826  0.2350E-01  0.8371E-03       -191.28  0.2897 -0.1880E+00  0.8834E-03       -176.52  0.2959 -0.3585E+00  0.8833E-03
          0.1276     -211.94  0.2823  0.2350E-01  0.8371E-03       -192.26  0.2893 -0.1751E+00  0.8833E-03       -177.34  0.2955 -0.3391E+00  0.8833E-03
          0.1758     -213.25  0.2818  0.2350E-01  0.8371E-03       -193.47  0.2889 -0.1615E+00  0.8833E-03       -178.38  0.2951 -0.3173E+00  0.8833E-03
          0.2386     -214.83  0.2812  0.2350E-01  0.8371E-03       -194.95  0.2884 -0.1479E+00  0.8833E-03       -179.67  0.2946 -0.2933E+00  0.8833E-03
          0.3232     -218.22  0.2800  0.1195E+00  0.8383E-03       -197.19  0.2876 -0.1028E+00  0.8834E-03       -181.45  0.2938 -0.2542E+00  0.8833E-03
          0.4360     -224.45  0.2778  0.2478E+00  0.8400E-03       -201.64  0.2860 -0.2005E-01  0.8834E-03       -184.84  0.2925 -0.1652E+00  0.8834E-03
          0.5770     -231.18  0.2753  0.2384E+00  0.8402E-03       -207.93  0.2837  0.3623E-01  0.8834E-03       -189.97  0.2903 -0.5270E-01  0.8834E-03
          0.7885     -234.16  0.2740  0.2350E-01  0.8379E-03       -213.41  0.2816 -0.5794E-02  0.8834E-03       -195.44  0.2881 -0.8205E-02  0.8834E-03
          1.0000     -235.93  0.2736  0.2350E-01  0.8379E-03       -214.80  0.2811 -0.8634E-02  0.8833E-03       -197.14  0.2875 -0.4018E-01  0.8833E-03
end
